volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Zaozan [Zaosan],Uncertain Eruption,1890,1,Okama, ,[ Unknown ],38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
San Miguel,Confirmed Eruption,1890,2,,Historical Observations,1891,13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Huequi,Confirmed Eruption,1890,3,,Historical Observations,Unknown,-42.377,-72.578,1318 m,Chile,Lava dome(s),0,7,"1,076","107,960"
Villarrica,Confirmed Eruption,1890,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Ioto,Confirmed Eruption,1889 Dec 31,1,Chidoriga-ana,Historical Observations,Unknown,24.751,141.289,169 m,Japan,Caldera,"1,179","1,179","1,189","1,370"
Asamayama,Confirmed Eruption,1889 Dec 24,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Kirishimayama,Confirmed Eruption,1889 Dec 10,2,Ohachi,Historical Observations,1889 Dec 18,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Nikko-Shiranesan,Confirmed Eruption,1889 Dec 4,1,Shirane-san (west flank),Historical Observations,Unknown,36.799,139.376,2578 m,Japan,Shield,513,"2,502","79,844","9,303,980"
Suwanosejima,Confirmed Eruption,1889 Oct 2,4,O-take,Historical Observations,1889 Oct 13,29.638,129.714,796 m,Japan,Stratovolcano(es),107,107,325,"1,966"
Lamongan,Confirmed Eruption,1889 Sep 7,2,,Historical Observations,1889 Nov,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Banua Wuhu,Confirmed Eruption,1889 Sep 6,2,,Historical Observations,1889 Sep 9,3.138,125.491,-5 m,Indonesia,Submarine,359,480,"4,586","69,756"
Planchon-Peteroa,Confirmed Eruption,1889 Sep,2,Peteroa (SE of 1762 crater),Historical Observations,1894 (?),-35.223,-70.568,3977 m,Chile,Stratovolcano(es),6,48,"1,345","634,959"
Shiretoko-Iozan,Confirmed Eruption,1889 Aug 9,2,NW flank,Historical Observations,1889 Oct 7 ± 7 days,44.133,145.161,1562 m,Japan,Stratovolcano,6,"1,516","7,890","209,060"
Colima,Confirmed Eruption,1889 Aug 9,4,,Historical Observations,1890 Feb 16,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Galeras,Confirmed Eruption,1889 Jul 3,2,,Historical Observations,Unknown,1.22,-77.37,4276 m,Colombia,Complex,705,"120,817","630,777","1,700,248"
Merapi,Confirmed Eruption,1889 Jul,1,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Ruang,Confirmed Eruption,1889 Jun,1,,Historical Observations,Unknown,2.3,125.37,725 m,Indonesia,Stratovolcano,878,"1,652","2,766","149,159"
"Fournaise, Piton de la",Confirmed Eruption,1889 Jun,2,Grandes Pentes and summit,Historical Observations,1889 Aug 11 (in or after),-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Gede-Pangrango,Uncertain Eruption,1889 May 8,1,, ,[ Unknown ],-6.77,106.965,3008 m,Indonesia,Stratovolcano(es),"2,500","154,390","2,315,469","40,640,105"
Ruapehu,Confirmed Eruption,1889 May 1,2,,Historical Observations,Unknown,-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Llaima,Confirmed Eruption,1889 Apr 20,2,,Historical Observations,1889 Jul,-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Marapi,Confirmed Eruption,1889 Mar 27,2,,Historical Observations,1889 Apr 17 (?),-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Irazu,Discredited Eruption,1889 Feb 28,--,, ,[ Unknown ],9.979,-83.852,3432 m,Costa Rica,Stratovolcano,"1,978","25,442","1,667,528","3,432,860"
Tandikat-Singgalang,Confirmed Eruption,1889 Feb 19,1,Tandikat summit crater and upper NE flank,Historical Observations,1889 Dec 4,-0.39,100.331,2854 m,Indonesia,Stratovolcano(es),130,"38,799","604,282","4,022,932"
Semeru,Confirmed Eruption,1889 Jan,2,,Historical Observations,1891 May 31 (in or after),-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Lewotobi,Confirmed Eruption,1889,2,Lewotobi Lakilaki,Historical Observations,Unknown,-8.542,122.775,1703 m,Indonesia,Stratovolcano(es),"18,686","59,084","284,976","906,184"
Bulusan,Confirmed Eruption,1889,--,,Historical Observations,Unknown,12.769,124.056,1535 m,Philippines,Stratovolcano(es),"2,789","74,286","518,705","3,360,418"
Tokachidake,Confirmed Eruption,1889,2,Maru-yama (Yunuma),Historical Observations,Unknown,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
San Jose,Confirmed Eruption,1889,2,,Historical Observations,1890,-33.789,-69.895,6070 m,Chile-Argentina,Stratovolcano(es),194,616,"15,963","6,615,248"
Tupungatito,Confirmed Eruption,1889,2,,Historical Observations,1890,-33.425,-69.797,5660 m,Chile-Argentina,Stratovolcano,612,923,"6,161","6,169,105"
Mayon,Confirmed Eruption,1888 Dec 15,1,,Historical Observations,Unknown,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Iya,Uncertain Eruption,1888 Dec,--,, ,[ Unknown ],-8.891,121.641,618 m,Indonesia,Stratovolcano,"10,837","46,835","62,974","535,387"
Nisyros,Confirmed Eruption,1888 Sep 25,2,Polyvotis Micros,Historical Observations,Unknown,36.586,27.16,698 m,Greece,Stratovolcano,672,680,"14,285","461,031"
Lamongan,Confirmed Eruption,1888 Sep,2,,Historical Observations,1888 Oct 6,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Merapi,Confirmed Eruption,1888 Aug 18,2,,Historical Observations,1888 Dec 20,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Vulcano,Confirmed Eruption,1888 Aug 2,3,Fossa,Historical Observations,1890 Mar 22,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Bandaisan,Confirmed Eruption,1888 Jul 15,4,"Kobandai, RE1 tephra",Historical Observations,1888 Jul 15,37.601,140.072,1816 m,Japan,Stratovolcano,"5,923","17,608","327,454","4,709,782"
Batur,Confirmed Eruption,1888 May 30,2,SE flank of Batur I,Historical Observations,1888 May 31,-8.242,115.375,1717 m,Indonesia,Caldera,"466,899","466,899","937,766","4,289,189"
Hokkaido-Komagatake,Confirmed Eruption,1888 Apr 14,2,NW side of 1856 (Ansei) crater,Historical Observations,Unknown,42.063,140.677,1131 m,Japan,Stratovolcano,173,"23,091","234,213","962,081"
Etna,Confirmed Eruption,1888 Apr 13,2,Central Crater,Historical Observations,1889 Aug,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Fernandina,Confirmed Eruption,1888 Apr 10,1,,Historical Observations,Unknown,-0.37,-91.55,1476 m,Ecuador,Shield,129,129,208,"1,972"
Ritter Island,Confirmed Eruption,1888 Mar 13,2,,Historical Observations,1888 Mar 13,-5.519,148.115,75 m,Papua New Guinea,Stratovolcano,3,43,"4,323","68,670"
Tengger Caldera,Uncertain Eruption,1888 Feb 27,2,Bromo, ,[ Unknown ],-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Ambrym,Confirmed Eruption,1888 Feb 24,2,"SE flank (6 km from SE Point), Marum",Historical Observations,1888 Apr (?),-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Kirishimayama,Confirmed Eruption,1888 Feb 21,2,Ohachi,Historical Observations,1888 May 9,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Marapi,Confirmed Eruption,1888 Feb 19,2,,Historical Observations,1888 Mar 19,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Sorikmarapi,Uncertain Eruption,1888 Feb,--,, ,[ Unknown ],0.686,99.539,2145 m,Indonesia,Stratovolcano,203,"1,469","90,257","1,831,957"
Semeru,Confirmed Eruption,1888 Feb,2,,Historical Observations,1888 Oct,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Poas,Confirmed Eruption,1888 Jan,1,,Historical Observations,1891,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Egon,Uncertain Eruption,1888,2,, ,[ 1892 ],-8.676,122.455,1661 m,Indonesia,Stratovolcano,818,"23,263","250,257","868,670"
Iliboleng,Confirmed Eruption,1888,2,,Historical Observations,Unknown,-8.342,123.258,1659 m,Indonesia,Stratovolcano,"30,359","87,503","260,688","757,701"
Ebulobo,Confirmed Eruption,1888,2,,Historical Observations,Unknown,-8.817,121.191,2096 m,Indonesia,Stratovolcano,"1,278","24,149","140,204","674,614"
Gede-Pangrango,Confirmed Eruption,1888,2,,Historical Observations,Unknown,-6.77,106.965,3008 m,Indonesia,Stratovolcano(es),"2,500","154,390","2,315,469","40,640,105"
Bam,Uncertain Eruption,1888,--,, ,[ Unknown ],-3.613,144.818,685 m,Papua New Guinea,Stratovolcano,192,192,462,"103,203"
South Island,Confirmed Eruption,1888,1,,Historical Observations,Unknown,2.63,36.6,800 m,Kenya,Stratovolcano,0,0,"1,959","98,303"
"Barrier, The",Confirmed Eruption,1888,0,North flank (Teleki's Cone),Historical Observations,Unknown,2.32,36.57,1032 m,Kenya,Shield,17,112,"4,180","109,675"
Macauley,Uncertain Eruption,1887 Dec 1,0,22 km NNE of Macauley Island, ,[ Unknown ],-30.21,-178.475,238 m,New Zealand,Caldera,0,0,0,0
Alamagan,Uncertain Eruption,1887 Nov 29,--,, ,[ Unknown ],17.6,145.83,744 m,United States,Stratovolcano,0,0,0,0
Sundoro,Confirmed Eruption,1887 Nov 13,2,,Historical Observations,1887 Nov 14,-7.3,109.992,3136 m,Indonesia,Stratovolcano,"52,462","496,751","2,086,299","24,996,512"
Lamongan,Confirmed Eruption,1887 Nov,2,,Historical Observations,1888 Feb 27,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Gede-Pangrango,Confirmed Eruption,1887 Oct 22,2,,Historical Observations,1887 Oct 22,-6.77,106.965,3008 m,Indonesia,Stratovolcano(es),"2,500","154,390","2,315,469","40,640,105"
Ranau,Uncertain Eruption,1887 Oct 7,--,, ,[ 1888 Jan 20 ],-4.871,103.925,1854 m,Indonesia,Caldera,"12,275","12,275","21,279","939,197"
Shikotsu,Confirmed Eruption,1887 Sep 3,2,Tarumai,Historical Observations,1887 Oct 8,42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Thordarhyrna,Confirmed Eruption,1887 Aug 15,2,Thordarhyrna,Historical Observations,1889,64.267,-17.617,1650 m,Iceland,Stratovolcano,,,,
Semeru,Confirmed Eruption,1887 Aug,2,,Historical Observations,1887 Oct 11,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Lamongan,Confirmed Eruption,1887 Jul 3,2,,Historical Observations,1887 Jul 9,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Lonquimay,Confirmed Eruption,1887 Jun 2,3,NE flank,Historical Observations,1890 Jan,-38.379,-71.586,2832 m,Chile,Stratovolcano,96,540,"13,635","504,320"
Manam,Confirmed Eruption,1887 Jun,2,,Historical Observations,1895,-4.08,145.037,1807 m,Papua New Guinea,Stratovolcano,"1,106","2,553","24,364","180,402"
Tokachidake,Confirmed Eruption,1887 Jun,2,Lower part of Maru-yama?,Historical Observations,Unknown,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
Etna,Confirmed Eruption,1887 May 31,1,Central Crater,Historical Observations,1887 Aug,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Karangetang,Confirmed Eruption,1887 May 27,2,,Historical Observations,1887 May 27,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Kirishimayama,Confirmed Eruption,1887 May,2,Ohachi,Historical Observations,Unknown,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Kerinci,Confirmed Eruption,1887 Mar 23,2,,Historical Observations,1887 Mar 30,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Ritter Island,Confirmed Eruption,1887 Feb 2,2,Volcano Uncertain: Probably Ritter or Langila,Unknown,1887 Feb 5,-5.519,148.115,75 m,Papua New Guinea,Stratovolcano,3,43,"4,323","68,670"
Semeru,Confirmed Eruption,1887 Feb,2,,Historical Observations,1887 Mar,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Mauna Loa,Confirmed Eruption,1887 Jan 16,0,SW rift zone (1740 m) and Mokuaweoweo,Historical Observations,1887 Jan 28 (?),19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Llaima,Confirmed Eruption,1887 Jan 16,2,,Historical Observations,1887 Jun 24,-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Izalco,Confirmed Eruption,1887,2,,Historical Observations,1889,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Colima,Confirmed Eruption,1887,0,,Historical Observations,Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Akutan,Confirmed Eruption,1887,0,,Historical Observations,Unknown,54.134,-165.986,1303 m,United States,Stratovolcano,0,24,233,"4,361"
Akita-Yakeyama,Confirmed Eruption,1887,2,Karenuma,Historical Observations,Unknown,39.964,140.757,1366 m,Japan,Stratovolcano,127,721,"55,493","3,122,037"
Guntur,Uncertain Eruption,1887,--,, ,[ Unknown ],-7.143,107.84,2249 m,Indonesia,Complex,"4,652","218,012","3,412,038","24,486,191"
Niuafo'ou,Confirmed Eruption,1887,2,,Historical Observations,Unknown,-15.6,-175.63,260 m,Tonga,Shield,118,155,155,155
Musuan,Uncertain Eruption,1886 Dec 31,1,, ,[ Unknown ],7.877,125.068,646 m,Philippines,Lava dome,"67,591","134,114","517,243","6,198,562"
Tengger Caldera,Confirmed Eruption,1886 Nov 11,2,Bromo,Historical Observations,1887 Jan 25,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Whakaari/White Island,Confirmed Eruption,1886 Sep 16,2,,Historical Observations,1886 Dec (?),-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Niuafo'ou,Confirmed Eruption,1886 Aug 31,4,NE side of caldera,Historical Observations,1886 Sep 18 (?),-15.6,-175.63,260 m,Tonga,Shield,118,155,155,155
Mayon,Confirmed Eruption,1886 Jul 8,3,,Historical Observations,1887 Mar 10,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Ambrym,Confirmed Eruption,1886 Jul,2,,Historical Observations,Unknown,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Whakaari/White Island,Uncertain Eruption,1886 Jun 10,2,, ,[ 1886 Jun 15 ],-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Okataina,Confirmed Eruption,1886 Jun 10,5,Tarawera (Wahanga-Waimangu fissure),Historical Observations,1886 Aug,-38.12,176.5,1111 m,New Zealand,Lava dome(s),18,579,"79,591","362,413"
Gede-Pangrango,Confirmed Eruption,1886 Jun 10,2,,Historical Observations,1886 Aug 16,-6.77,106.965,3008 m,Indonesia,Stratovolcano(es),"2,500","154,390","2,315,469","40,640,105"
Tongariro,Confirmed Eruption,1886 Jun,2,NE flank (upper Te Mari Crater),Historical Observations,Unknown,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Momotombo,Confirmed Eruption,1886 May 19,2,,Historical Observations,1887 (?),12.423,-86.539,1270 m,Nicaragua,Stratovolcano,100,"1,851","98,583","3,569,021"
Etna,Confirmed Eruption,1886 May 18,3,"S flank (1525-1320 m), Mt. Gemmellaro",Historical Observations,1886 Jun 7,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Karangetang,Confirmed Eruption,1886 Apr 25,2,Crater III,Historical Observations,1886 Jun 19 (in or after),2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Tengger Caldera,Confirmed Eruption,1886 Apr 15,2,Bromo,Historical Observations,1886 Apr 26,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Shikotsu,Confirmed Eruption,1886 Apr 13,2,Tarumai,Historical Observations,1886 Apr 28,42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Marapi,Confirmed Eruption,1886 Mar 31,2,,Historical Observations,1886 May 3,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Raoul Island,Confirmed Eruption,1886 Mar,0,NNE flank (7.5 km from Raoul Island),Historical Observations,Unknown,-29.27,-177.92,516 m,New Zealand,Stratovolcano,0,0,0,0
Semeru,Confirmed Eruption,1886 Jan 25,2,,Historical Observations,1886 Aug 26 ± 5 days,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Tungurahua,Confirmed Eruption,1886 Jan 11,4,,Historical Observations,1888 ± 1 years,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Vulcano,Confirmed Eruption,1886 Jan 5,3,Fossa,Historical Observations,Unknown,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Cotopaxi,Confirmed Eruption,1886 Jan,2,,Historical Observations,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Irazu,Confirmed Eruption,1886,2,,Historical Observations,Unknown,9.979,-83.852,3432 m,Costa Rica,Stratovolcano,"1,978","25,442","1,667,528","3,432,860"
Meru,Confirmed Eruption,1886,0,Dome NW of Ash Cone,Historical Observations,Unknown,-3.244,36.75,4550 m,Tanzania,Stratovolcano,0,"2,506","828,942","2,375,631"
Lateiki,Confirmed Eruption,1886,2,,Historical Observations,Unknown,-19.18,-174.87,43 m,Tonga,Submarine,18,18,18,"7,907"
Tinakula,Confirmed Eruption,1886,--,,Historical Observations,Unknown,-10.386,165.804,796 m,Solomon Islands,Stratovolcano,0,19,19,"20,155"
Bamus,Confirmed Eruption,1886,3,,Historical Observations,Unknown,-5.2,151.23,2248 m,Papua New Guinea,Stratovolcano,50,630,"19,320","71,997"
Bulusan,Confirmed Eruption,1886,2,,Historical Observations,Unknown,12.769,124.056,1535 m,Philippines,Stratovolcano(es),"2,789","74,286","518,705","3,360,418"
Pavlof,Confirmed Eruption,1886,2,,Historical Observations,Unknown,55.417,-161.894,2493 m,United States,Stratovolcano,0,0,0,"3,002"
Colima,Confirmed Eruption,1885 Dec 26,3,,Historical Observations,1886 Oct,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Pacaya,Confirmed Eruption,1885 Dec,2,,Historical Observations,Unknown,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Lawu,Confirmed Eruption,1885 Nov 28,1,,Historical Observations,1885 Nov 28,-7.625,111.192,3265 m,Indonesia,Stratovolcano,"2,171","68,175","2,344,575","24,931,156"
Mayon,Confirmed Eruption,1885 Nov 21,2,,Historical Observations,1885 Dec 2,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Marapi,Confirmed Eruption,1885 Nov 12,2,,Historical Observations,Unknown,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Tengger Caldera,Confirmed Eruption,1885 Oct 31,2,Bromo,Historical Observations,1886 Jan 10,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Fonuafo'ou,Confirmed Eruption,1885 Oct 12,3,,Historical Observations,1886,-20.32,-175.42,-17 m,Tonga,Submarine,302,302,532,"69,016"
Tofua,Confirmed Eruption,1885 Oct,2,,Historical Observations,Unknown,-19.75,-175.07,515 m,Tonga,Caldera,"1,556","1,556","1,556","8,789"
Whakaari/White Island,Confirmed Eruption,1885 Oct,2,West end of crater,Historical Observations,Unknown,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Momotombo,Uncertain Eruption,1885 Oct,1,, ,[ Unknown ],12.423,-86.539,1270 m,Nicaragua,Stratovolcano,100,"1,851","98,583","3,569,021"
Iliboleng,Confirmed Eruption,1885 Sep,2,,Historical Observations,1885 Oct,-8.342,123.258,1659 m,Indonesia,Stratovolcano,"30,359","87,503","260,688","757,701"
Awu,Confirmed Eruption,1885 Aug 18,2,,Historical Observations,Unknown,3.689,125.447,1318 m,Indonesia,Stratovolcano,"6,409","22,655","52,725","58,719"
Cotopaxi,Confirmed Eruption,1885 Jul 23,2,,Historical Observations,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Raung,Confirmed Eruption,1885 Jun 21,2,,Historical Observations,1885 Jun 22,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
Tengger Caldera,Confirmed Eruption,1885 Jun,2,Bromo,Historical Observations,Unknown,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Purace,Confirmed Eruption,1885 May 25,3,,Historical Observations,Unknown,2.32,-76.4,4650 m,Colombia,Stratovolcano(es),"1,465","7,152","335,698","1,751,540"
Bam,Uncertain Eruption,1885 May 20,--,, ,[ Unknown ],-3.613,144.818,685 m,Papua New Guinea,Stratovolcano,192,192,462,"103,203"
Manam,Confirmed Eruption,1885 May,--,,Historical Observations,Unknown,-4.08,145.037,1807 m,Papua New Guinea,Stratovolcano,"1,106","2,553","24,364","180,402"
Slamet,Confirmed Eruption,1885 Mar 21,2,,Historical Observations,1885 Mar 30,-7.242,109.208,3428 m,Indonesia,Stratovolcano,856,"13,401","2,904,026","20,217,467"
Lamongan,Confirmed Eruption,1885 Mar 11,2,,Historical Observations,1886 Oct 15 ± 5 days,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Merapi,Confirmed Eruption,1885 Feb 24,1,,Historical Observations,1887,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Guntur,Uncertain Eruption,1885 Jan 18,--,, ,[ Unknown ],-7.143,107.84,2249 m,Indonesia,Complex,"4,652","218,012","3,412,038","24,486,191"
Ritter Island,Uncertain Eruption,1885 Jan 13,--,, ,[ Unknown ],-5.519,148.115,75 m,Papua New Guinea,Stratovolcano,3,43,"4,323","68,670"
Shikotsu,Confirmed Eruption,1885 Jan 4,2,Tarumai,Historical Observations,1885 Mar 26,42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Whakaari/White Island,Uncertain Eruption,1885 Jan,2,, ,[ Unknown ],-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Gede-Pangrango,Uncertain Eruption,1885 Jan,2,, ,[ 1885 Feb ],-6.77,106.965,3008 m,Indonesia,Stratovolcano(es),"2,500","154,390","2,315,469","40,640,105"
Suwanosejima,Confirmed Eruption,1885 Jan,2,O-take,Historical Observations,1885 May,29.638,129.714,796 m,Japan,Stratovolcano(es),107,107,325,"1,966"
Tungurahua,Confirmed Eruption,1885 Jan,2,,Historical Observations,1885 Oct 16,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Irazu,Confirmed Eruption,1885,2,,Historical Observations,Unknown,9.979,-83.852,3432 m,Costa Rica,Stratovolcano,"1,978","25,442","1,667,528","3,432,860"
Izalco,Confirmed Eruption,1885,2,,Historical Observations,Unknown,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Isluga,Confirmed Eruption,1885,1,,Historical Observations,Unknown,-19.15,-68.83,5550 m,Chile,Stratovolcano,1,703,"5,961","32,205"
Taal,Uncertain Eruption,1885,--,, ,[ Unknown ],14.002,120.993,311 m,Philippines,Caldera,"717,090","717,090","2,380,326","24,814,047"
Gamkonora,Confirmed Eruption,1885,2,,Historical Observations,Unknown,1.38,127.53,1635 m,Indonesia,Stratovolcano,"3,354","12,744","61,376","627,128"
Tongariro,Confirmed Eruption,1885,1,SSE flank (Red Crater),Historical Observations,1887,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Karkar,Confirmed Eruption,1885,2,,Historical Observations,Unknown,-4.649,145.964,1839 m,Papua New Guinea,Stratovolcano,5,"4,159","20,127","189,841"
Semeru,Confirmed Eruption,1884 Dec 10,2,,Historical Observations,1885 Sep,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Gamalama,Uncertain Eruption,1884 Dec 8,1,, ,[ 1884 Dec 9 (?) ],0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Wrangell,Uncertain Eruption,1884 Oct 26,2,, ,[ 1885 Feb 4 ],62.006,-144.017,4278 m,United States,Shield,0,0,0,"1,844"
Rinjani,Confirmed Eruption,1884 Aug 8,2,Gunung Barujari,Historical Observations,1884 Aug 10 ± 1 days,-8.42,116.47,3726 m,Indonesia,Stratovolcano,"10,289","55,594","1,374,441","3,555,330"
Eldey,Uncertain Eruption,1884 Jul 26,2,Reykjaneshryggur (NW of Eldey), ,[ Unknown ],63.733,-23,70 m,Iceland,Submarine,,,,
Ushishur,Confirmed Eruption,1884 Jul,1,SE caldera wall,Historical Observations,Unknown,47.52,152.8,401 m,Russia,Caldera,0,0,16,275
Dempo,Confirmed Eruption,1884 Jun,2,,Historical Observations,1884 Jul,-4.016,103.121,3142 m,Indonesia,Stratovolcano(es),124,"9,613","96,058","2,307,584"
Gamalama,Confirmed Eruption,1884 May,2,,Historical Observations,1884 May,0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Kanlaon,Uncertain Eruption,1884 May,2,, ,[ 1884 Jun ],10.412,123.132,2435 m,Philippines,Stratovolcano,"1,662","40,276","923,257","9,345,000"
Asosan,Confirmed Eruption,1884 Mar 21,2,Naka-dake,Historical Observations,1884 Jun,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Izalco,Confirmed Eruption,1884 Mar 9,2,,Historical Observations,1884 Mar 10,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Santa Ana,Confirmed Eruption,1884 Mar 9,2,,Historical Observations,1884 Mar 10,13.853,-89.63,2381 m,El Salvador,Stratovolcano,489,"21,653","1,240,131","6,486,880"
"Fournaise, Piton de la",Confirmed Eruption,1884 Feb 4,0,,Historical Observations,1884 Feb 5,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
