volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Gorely,Confirmed Eruption,1980 Jun 15,3,,Historical Observations,1981 Jul 3,52.559,158.03,1799 m,Russia,Caldera,0,0,19,"250,293"
Tengger Caldera,Confirmed Eruption,1980 Jun 5,2,Bromo,Historical Observations,1980 Sep 20,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Ekarma,Confirmed Eruption,1980 May 24,1,,Historical Observations,Unknown,48.958,153.93,1170 m,Russia,Stratovolcano,0,0,1,26
Ambrym,Confirmed Eruption,1980 May 16,3,Marum,Historical Observations,1980 Aug 18,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Makushin,Confirmed Eruption,1980 May 1,1,SE side of summit,Historical Observations,Unknown,53.891,-166.923,1800 m,United States,Stratovolcano,0,0,"3,437","3,850"
Bezymianny,Confirmed Eruption,1980 Apr 18,3,,Historical Observations,1980 Apr 19,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Lopevi,Confirmed Eruption,1980 Apr 15,3,"Summit, NW and SE flanks",Historical Observations,1980 Aug 20,-16.507,168.346,1413 m,Vanuatu,Stratovolcano,690,793,"7,942","50,310"
Marapi,Confirmed Eruption,1980 Mar 29,1,,Historical Observations,Unknown,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
St. Helens,Confirmed Eruption,1980 Mar 27,5,Summit and north flank,Historical Observations,1986 Oct 28 ± 3 days,46.2,-122.18,2549 m,United States,Stratovolcano,78,427,"2,221","2,173,101"
Karangetang,Confirmed Eruption,1980 Mar 24,1,,Historical Observations,1980 Sep 13,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Krafla,Confirmed Eruption,1980 Mar 16,0,Leirhnjúkur to 11 km north,Historical Observations,1980 Oct 23,65.715,-16.728,800 m,Iceland,Caldera,384,384,"1,258","25,667"
Krakatau,Confirmed Eruption,1980 Mar 15,2,Anak Krakatau,Historical Observations,1980 Dec 16 ± 15 days,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Ioto,Confirmed Eruption,1980 Mar 13,1,Kitanohara,Historical Observations,1980 Mar 13,24.751,141.289,169 m,Japan,Caldera,"1,179","1,179","1,189","1,370"
Kilauea,Confirmed Eruption,1980 Mar 11,0,East rift zone (near Mauna Ulu),Historical Observations,1980 Mar 11,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Macdonald,Confirmed Eruption,1980 Feb 12,0,,Hydrophonic,1980 Feb 13,-28.98,-140.25,-39 m,Undersea Features,Submarine,0,0,0,0
Nyamulagira,Confirmed Eruption,1980 Jan 30,3,North flank (Gasenyi),Historical Observations,1980 Feb 24,-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Monowai,Confirmed Eruption,1980 Jan 16,0,,Hydrophonic,1980 Jan 16 ± 15 days,-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Ruapehu,Confirmed Eruption,1980 Jan 15,1,,Historical Observations,1980 Mar 27 (?),-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Tupungatito,Confirmed Eruption,1980 Jan 10,2,SW crater,Historical Observations,1980 Jan 11,-33.425,-69.797,5660 m,Chile-Argentina,Stratovolcano,612,923,"6,161","6,169,105"
Karkar,Uncertain Eruption,1980 Jan 7,1,, ,[ 1980 Jan 17 ],-4.649,145.964,1839 m,Papua New Guinea,Stratovolcano,5,"4,159","20,127","189,841"
Bulusan,Confirmed Eruption,1979 Dec 27,3,,Historical Observations,1980 Sep 28,12.769,124.056,1535 m,Philippines,Stratovolcano(es),"2,789","74,286","518,705","3,360,418"
Kilauea,Confirmed Eruption,1979 Nov 16,0,East rift zone (Pauahi Crater),Historical Observations,1979 Nov 17,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Ahyi,Uncertain Eruption,1979 Nov 15,0,, ,[ Unknown ],20.42,145.03,-75 m,United States,Submarine,0,0,0,0
"Negra, Sierra",Confirmed Eruption,1979 Nov 13,3,Upper NW and NE flanks (Volcán Chico),Historical Observations,1980 Jan 14 (in or after),-0.83,-91.17,1124 m,Ecuador,Shield,408,408,983,"9,884"
Ontakesan,Confirmed Eruption,1979 Oct 28,2,200 m SW of Kengamine,Historical Observations,1980 Apr 25,35.893,137.48,3067 m,Japan,Complex,176,"2,098","86,634","8,307,889"
Llaima,Confirmed Eruption,1979 Oct 15,2,,Historical Observations,1979 Nov 28,-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Macdonald,Confirmed Eruption,1979 Sep 30,0,,Hydrophonic,1979 Sep 30,-28.98,-140.25,-39 m,Undersea Features,Submarine,0,0,0,0
Bezymianny,Confirmed Eruption,1979 Sep 18,2,,Historical Observations,Unknown,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Kuwae,Uncertain Eruption,1979 Sep 16,0,Karua, ,[ Unknown ],-16.829,168.536,-2 m,Vanuatu,Caldera,"2,836","2,836","5,725","48,609"
Poas,Confirmed Eruption,1979 Sep 8,1,,Historical Observations,1980 Jan 16 ± 15 days,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Etna,Confirmed Eruption,1979 Jul 16,3,"SE Crater, SE, E and NE flanks",Historical Observations,1980 Sep 1 ± 5 days,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Krakatau,Confirmed Eruption,1979 Jul 15,2,Anak Krakatau,Historical Observations,1979 Nov 16 ± 15 days,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Myojinsho,Uncertain Eruption,1979 Jul 13,0,Myojinsho, ,[ Unknown ],31.888,139.918,11 m,Japan,Submarine,0,0,0,242
Nikko,Uncertain Eruption,1979 Jul 12,0,, ,[ Unknown ],23.078,142.326,-392 m,Japan,Submarine,0,0,0,0
Etna,Confirmed Eruption,1979 Jul 3,2,Central Crater,Historical Observations,1992 Dec 16 ± 15 days,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Epi,Confirmed Eruption,1979 Jul 2,0,South flank of Epi B,Historical Observations,Unknown,-16.68,168.37,833 m,Vanuatu,Stratovolcano(es),0,170,"7,819","52,827"
Lopevi,Confirmed Eruption,1979 Jul 2,2,NW flank,Historical Observations,1979 Sep 12,-16.507,168.346,1413 m,Vanuatu,Stratovolcano,690,793,"7,942","50,310"
Peuet Sague,Confirmed Eruption,1979 Jul 2,2,,Historical Observations,Unknown,4.903,96.289,2785 m,Indonesia,Complex,53,144,"16,227","1,862,448"
Ruapehu,Confirmed Eruption,1979 Jun 30,1,,Historical Observations,1979 Jul 15,-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Ambrym,Confirmed Eruption,1979 Jun 6,2,"Benbow, Marum",Historical Observations,1979 Sep 16 (?) ± 15 days,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Asosan,Confirmed Eruption,1979 Jun 5,2,Naka-dake,Historical Observations,1980 Mar 8,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Karangetang,Confirmed Eruption,1979 May 31,1,"NNW flank, 1300 m (Kawah Maralebule)",Historical Observations,1979 May 31,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
"Fournaise, Piton de la",Confirmed Eruption,1979 May 28,1,"SE, SW and N flanks, Dolomieu & Bory",Historical Observations,1979 Jul 14,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Curacoa,Confirmed Eruption,1979 May 14,1,13 km north of Tafahi,Historical Observations,Unknown,-15.62,-173.67,-33 m,Tonga,Submarine,0,0,37,"1,755"
Lateiki,Confirmed Eruption,1979 May 10,2,,Historical Observations,1979 Jul 21 (in or after),-19.18,-174.87,43 m,Tonga,Submarine,18,18,18,"7,907"
Fukujin,Uncertain Eruption,1979 Apr 26,0,, ,[ 1980 May 12 ],21.93,143.47,-217 m,United States,Submarine,0,0,0,0
Chirinkotan,Confirmed Eruption,1979 Apr 16,2,,Historical Observations,1980 Oct 10,48.98,153.48,724 m,Russia,Stratovolcano,0,0,0,6
Carran-Los Venados,Confirmed Eruption,1979 Apr 14,2,Mirador,Historical Observations,1979 May 20,-40.35,-72.07,1114 m,Chile,Pyroclastic cone(s),"4,840","4,840","9,001","452,820"
Soufriere St. Vincent,Confirmed Eruption,1979 Apr 13,3,,Historical Observations,1979 Oct 26 ± 5 days,13.33,-61.18,1220 m,Saint Vincent and the Grenadines,Stratovolcano,"1,491","15,327","103,882","291,476"
Lautaro,Confirmed Eruption,1979 Mar 8,2,,Historical Observations,Unknown,-49.019,-73.504,3542 m,Chile,Stratovolcano,0,0,46,"2,365"
Dieng Volcanic Complex,Confirmed Eruption,1979 Feb 20,1,Sinila and Sigluduk,Historical Observations,1979 Feb 20,-7.2,109.879,2565 m,Indonesia,Complex,"1,092,929","1,092,929","1,886,942","24,381,814"
Kirishimayama,Confirmed Eruption,1979 Feb 16,1,Shinmoe-dake,Historical Observations,Unknown,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Monowai,Confirmed Eruption,1979 Feb 16,1,,Hydrophonic,1979 Apr 19 (?),-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Shishaldin,Confirmed Eruption,1979 Feb 16,2,,Historical Observations,Unknown,54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Bezymianny,Confirmed Eruption,1979 Feb 11,3,,Historical Observations,Unknown,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Westdahl,Uncertain Eruption,1979 Feb 8,3,, ,[ 1979 Feb 9 ],54.516,-164.65,1563 m,United States,Stratovolcano?,0,0,0,305
"Azul, Cerro",Confirmed Eruption,1979 Jan 29,2,East flank (300 m) and summit,Historical Observations,1979 Mar 4 (in or after),-0.92,-91.408,1640 m,Ecuador,Shield,220,220,314,"1,936"
Ambrym,Confirmed Eruption,1979 Jan 26,2,Benbow,Historical Observations,1979 Feb 18 (?),-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Karkar,Confirmed Eruption,1979 Jan 12,2,SE foot of Bagiai,Historical Observations,1979 Aug 9,-4.649,145.964,1839 m,Papua New Guinea,Stratovolcano,5,"4,159","20,127","189,841"
Shikotsu,Confirmed Eruption,1978 Dec 12,1,Tarumai (SE foot of summit dome),Historical Observations,1979 May 11,42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Ioto,Confirmed Eruption,1978 Dec 11,1,West side (Asodai),Historical Observations,1978 Dec 11,24.751,141.289,169 m,Japan,Caldera,"1,179","1,179","1,189","1,370"
Lopevi,Confirmed Eruption,1978 Nov 22,2,Summit and NW flank,Historical Observations,1979 Mar 16 ± 15 days,-16.507,168.346,1413 m,Vanuatu,Stratovolcano,690,793,"7,942","50,310"
Nishinoshima,Uncertain Eruption,1978 Nov 16,0,6.5 km NW of Nishino-shima, ,[ 1979 Jul 2 (?) ± 182 days ],27.247,140.874,25 m,Japan,Caldera,0,0,0,0
Iliamna,Discredited Eruption,1978 Nov 7,--,, ,[ 1978 Nov 7 ],60.032,-153.09,3053 m,United States,Stratovolcano,0,0,1,"7,564"
Ardoukoba,Confirmed Eruption,1978 Nov 7,1,,Historical Observations,1978 Nov 14,11.58,42.47,298 m,Djibouti,Fissure vent(s),"2,895","2,895","6,898","560,146"
Akutan,Confirmed Eruption,1978 Sep 25,2,,Historical Observations,1978 Oct 16 ± 15 days,54.134,-165.986,1303 m,United States,Stratovolcano,0,24,233,"4,361"
Poas,Confirmed Eruption,1978 Sep 22,1,,Historical Observations,1978 Dec 16 ± 15 days,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Bezymianny,Confirmed Eruption,1978 Sep 8,2,,Historical Observations,Unknown,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Fukujin,Uncertain Eruption,1978 Aug 24,0,, ,[ 1978 Aug 25 ],21.93,143.47,-217 m,United States,Submarine,0,0,0,0
Fernandina,Confirmed Eruption,1978 Aug 8,2,NW caldera bench,Historical Observations,1978 Aug 26,-0.37,-91.55,1476 m,Ecuador,Shield,129,129,208,"1,972"
Bulusan,Confirmed Eruption,1978 Jul 29,2,,Historical Observations,1978 Aug 14,12.769,124.056,1535 m,Philippines,Stratovolcano(es),"2,789","74,286","518,705","3,360,418"
Chachadake [Tiatia],Confirmed Eruption,1978 Jul 20,2,,Historical Observations,Unknown,44.353,146.252,1822 m,Japan - administered by Russia,Stratovolcano,3,223,896,"16,275"
Krakatau,Confirmed Eruption,1978 Jul 10,1,Anak Krakatau,Historical Observations,1978 Nov 16 ± 15 days,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Kanlaon,Confirmed Eruption,1978 Jun 27,2,,Historical Observations,1978 Sep 2,10.412,123.132,2435 m,Philippines,Stratovolcano,"1,662","40,276","923,257","9,345,000"
Kavachi,Confirmed Eruption,1978 Jun 21,2,,Historical Observations,1978 Jul 22 ± 6 days,-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Lautaro,Confirmed Eruption,1978 Jun 16,1,,Historical Observations,Unknown,-49.019,-73.504,3542 m,Chile,Stratovolcano,0,0,46,"2,365"
Shikotsu,Confirmed Eruption,1978 May 14,1,Tarumai (SE foot of summit dome),Historical Observations,1978 May 17,42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Ulawun,Confirmed Eruption,1978 May 7,3,"Summit, lower east flank",Historical Observations,1978 May 14,-5.05,151.33,2334 m,Papua New Guinea,Stratovolcano,30,"1,801","10,577","61,018"
Etna,Confirmed Eruption,1978 Apr 29,2,"SE Crater, SE and ENE flanks (3050-1675 m)",Historical Observations,1978 Nov 30,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Concepcion,Confirmed Eruption,1978 Mar 30,2,,Historical Observations,1978 May 16 (in or after) ± 15 days,11.538,-85.622,1700 m,Nicaragua,Stratovolcano,"14,072","28,900","92,378","2,266,903"
Mayon,Confirmed Eruption,1978 Mar 7,2,,Historical Observations,1978 Sep 16 (?) ± 15 days,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Okataina,Confirmed Eruption,1978 Feb 23,1,"Waimangu (Raupo Pond, Inferno Crater)",Historical Observations,1978 Feb 23,-38.12,176.5,1111 m,New Zealand,Lava dome(s),18,579,"79,591","362,413"
Karangetang,Confirmed Eruption,1978 Feb 22,1,,Historical Observations,1978 Dec 18,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Monowai,Confirmed Eruption,1978 Feb 16,0,,Hydrophonic,1978 Jul 16 ± 15 days,-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Shishaldin,Confirmed Eruption,1978 Feb 8,2,,Historical Observations,1978 Feb 9 (?),54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Westdahl,Confirmed Eruption,1978 Feb 4,3,South of Westdahl Peak (1450 m),Historical Observations,1978 Feb 9,54.516,-164.65,1563 m,United States,Stratovolcano?,0,0,0,305
Minami-Hiyoshi,Uncertain Eruption,1978 Jan 26,0,, ,[ 1978 Mar 24 ],23.5,141.935,-107 m,Japan,Submarine,0,0,0,26
Raung,Confirmed Eruption,1978 Jan 16,1,,Historical Observations,1979 Dec 16 (in or after) ± 15 days,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
Didicas,Confirmed Eruption,1978 Jan 6,2,NNE side,Historical Observations,1978 Jan 9,19.077,122.202,228 m,Philippines,Compound,0,0,132,"52,751"
Poas,Confirmed Eruption,1977 Dec 18,2,,Historical Observations,1978 Jun 15,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Colima,Confirmed Eruption,1977 Dec 16,1,,Historical Observations,1982 Jun 16 ± 15 days,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Macdonald,Confirmed Eruption,1977 Dec 10,0,,Hydrophonic,1977 Dec 15,-28.98,-140.25,-39 m,Undersea Features,Submarine,0,0,0,0
Azumayama,Confirmed Eruption,1977 Dec 7,1,Issaikyo (Oana),Historical Observations,1977 Dec 7,37.735,140.244,1949 m,Japan,Stratovolcano(es),128,907,"548,195","4,877,648"
Mahawu,Confirmed Eruption,1977 Nov 16,0,,Historical Observations,Unknown,1.352,124.865,1299 m,Indonesia,Stratovolcano,"18,618","111,852","878,193","1,503,109"
Kick 'em Jenny,Confirmed Eruption,1977 Nov 11,0,,Hydrophonic,Unknown,12.3,-61.64,-185 m,Grenada,Submarine,0,"4,687","72,786","104,256"
"Fournaise, Piton de la",Confirmed Eruption,1977 Oct 24,1,"ENE flank (2050-2200 m, 1850-1920 m)",Historical Observations,1977 Nov 17,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Monowai,Confirmed Eruption,1977 Oct 17,0,,Historical Observations,1977 Oct 27 (?),-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Sumisujima,Uncertain Eruption,1977 Oct 16,0,, ,[ 1977 Oct 16 ± 15 days ],31.44,140.051,136 m,Japan,Submarine,0,0,0,0
San Cristobal,Confirmed Eruption,1977 Oct 16,2,,Historical Observations,1977 Oct 16,12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Fukujin,Uncertain Eruption,1977 Oct 14,0,, ,[ 1978 Mar 24 ],21.93,143.47,-217 m,United States,Submarine,0,0,0,0
Taal,Confirmed Eruption,1977 Oct 3,2,SW flank (near Mt. Tabaro),Historical Observations,1977 Nov 12 (?),14.002,120.993,311 m,Philippines,Caldera,"717,090","717,090","2,380,326","24,814,047"
Kilauea,Confirmed Eruption,1977 Sep 13,0,East rift zone (near Kalalua Crater),Historical Observations,1977 Oct 1,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Fuego,Confirmed Eruption,1977 Sep 11,2,,Historical Observations,1979 Aug 8,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Ambrym,Confirmed Eruption,1977 Aug 16,2,,Historical Observations,1977 Sep 30,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Toya,Confirmed Eruption,1977 Aug 7,3,Usu-Shinzan,Historical Observations,1982 Mar 16 ± 15 days,42.544,140.839,733 m,Japan,Stratovolcano,"5,723","36,191","214,565","3,206,914"
Klyuchevskoy,Confirmed Eruption,1977 Aug 2,3,"Summit, NE flank (1700 m)",Historical Observations,1980 Mar 12,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Kavachi,Confirmed Eruption,1977 Jul 17,1,,Historical Observations,1977 Jul 22,-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Ruapehu,Confirmed Eruption,1977 Jul 16,2,,Historical Observations,1979 Jan 17,-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Tongariro,Confirmed Eruption,1977 Jul 4,1,Ngauruhoe,Historical Observations,1977 Jul 4,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Raung,Confirmed Eruption,1977 Jun 9,2,,Historical Observations,1977 Jun 30,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
Poas,Confirmed Eruption,1977 May 16,1,,Historical Observations,1977 Jul 16 (?) ± 15 days,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Krafla,Confirmed Eruption,1977 Apr 27,1,3 km north of Leirhnjúkur,Historical Observations,1977 Sep 8,65.715,-16.728,800 m,Iceland,Caldera,384,384,"1,258","25,667"
Monowai,Confirmed Eruption,1977 Apr 16,0,,Hydrophonic,1977 Apr 16 ± 15 days,-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Gaua,Confirmed Eruption,1977 Apr 13,2,Mt. Garat,Historical Observations,1977 Apr 13,-14.27,167.5,797 m,Vanuatu,Stratovolcano,166,"1,200","2,848","8,834"
Asosan,Confirmed Eruption,1977 Apr 11,2,Naka-dake,Historical Observations,1978 Aug 16 ± 15 days,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Karthala,Confirmed Eruption,1977 Apr 5,1,SW flank,Historical Observations,1977 Apr 10,-11.75,43.38,2361 m,Comoros,Shield,"225,379","225,379","278,330","399,067"
Concepcion,Confirmed Eruption,1977 Apr 4,2,,Historical Observations,1977 May 3,11.538,-85.622,1700 m,Nicaragua,Stratovolcano,"14,072","28,900","92,378","2,266,903"
Ukinrek Maars,Confirmed Eruption,1977 Mar 30,3,West and East Ukinrek Maars,Historical Observations,1977 Apr 9,57.832,-156.51,91 m,United States,Maar(s),0,0,0,739
Bezymianny,Confirmed Eruption,1977 Mar 25,3,,Historical Observations,Unknown,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
"Fournaise, Piton de la",Confirmed Eruption,1977 Mar 24,0,"NE and SE of Dolomieu, NE rift zone",Historical Observations,1977 Apr 16,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Fernandina,Confirmed Eruption,1977 Mar 23,1,SE caldera bench,Historical Observations,1977 Mar 27,-0.37,-91.55,1476 m,Ecuador,Shield,129,129,208,"1,972"
Purace,Confirmed Eruption,1977 Mar 19,2,,Historical Observations,1977 Mar 28 (?),2.32,-76.4,4650 m,Colombia,Stratovolcano(es),"1,465","7,152","335,698","1,751,540"
Seguam,Confirmed Eruption,1977 Mar 6,1,Pyre Peak (2.5 km SE of summit),Historical Observations,1977 Mar 8 (?),52.315,-172.51,1054 m,United States,Stratovolcano(es),0,0,0,0
Irazu,Confirmed Eruption,1977 Mar 3,1,,Historical Observations,Unknown,9.979,-83.852,3432 m,Costa Rica,Stratovolcano,"1,978","25,442","1,667,528","3,432,860"
Fuego,Confirmed Eruption,1977 Mar 3,1,,Historical Observations,1977 Apr 19,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Kavachi,Confirmed Eruption,1977 Feb 22,1,,Historical Observations,Unknown,-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Kuwae,Uncertain Eruption,1977 Feb 1,0,Karua, ,[ Unknown ],-16.829,168.536,-2 m,Vanuatu,Caldera,"2,836","2,836","5,725","48,609"
Villarrica,Confirmed Eruption,1977 Jan 26,1,,Historical Observations,1977 Jan 30,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Ambrym,Confirmed Eruption,1977 Jan 20,2,,Historical Observations,1977 Jan 28 (?),-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Kick 'em Jenny,Confirmed Eruption,1977 Jan 14,0,,Hydrophonic,1977 Jan 14,12.3,-61.64,-185 m,Grenada,Submarine,0,"4,687","72,786","104,256"
Nyiragongo,Confirmed Eruption,1977 Jan 10,1,"North, south, and west flanks",Historical Observations,1977 Jan 10,-1.52,29.25,3470 m,DR Congo,Stratovolcano,"2,416","31,145","1,006,436","9,087,529"
Nyamulagira,Confirmed Eruption,1976 Dec 23,1,SSW flank (Murara and Harakandi),Historical Observations,1977 Jun 15 ± 5 days,-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Minami-Hiyoshi,Uncertain Eruption,1976 Dec 20,0,Hiyoshi-Okinoba (also 23.48 N 141.67 E), ,[ 1977 Mar 28 ],23.5,141.935,-107 m,Japan,Submarine,0,0,0,26
Whakaari/White Island,Confirmed Eruption,1976 Dec 18,3,"Christmas, Gibrus, and 1978 craters",Historical Observations,1982 Jan 29,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
San Miguel,Confirmed Eruption,1976 Dec 2,1,,Historical Observations,1977 Mar 1,13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Matthew Island,Uncertain Eruption,1976 Nov 27,1,, ,[ Unknown ],-22.33,171.32,177 m,France,Stratovolcano,1,1,1,1
Telica,Confirmed Eruption,1976 Nov 3,1,,Historical Observations,1978 Jan 16 (in or after) ± 15 days,12.606,-86.84,1036 m,Nicaragua,Stratovolcano(es),"1,079","21,990","327,294","2,982,538"
"Fournaise, Piton de la",Confirmed Eruption,1976 Nov 2,1,North of Dolomieu (2250-2330 m),Historical Observations,1976 Nov 4 (?),-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Akutan,Confirmed Eruption,1976 Oct 15,2,,Historical Observations,1977 May 9 (in or after),54.134,-165.986,1303 m,United States,Stratovolcano,0,24,233,"4,361"
Sarychev Peak,Confirmed Eruption,1976 Sep 23,2,,Historical Observations,1976 Oct 2,48.092,153.2,1496 m,Russia,Stratovolcano,17,143,143,148
Karangetang,Confirmed Eruption,1976 Sep 15,2,South flank (1100 m) and summit,Historical Observations,1977 Sep 16 ± 15 days,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Ruapehu,Confirmed Eruption,1976 Sep 12,1,,Historical Observations,1976 Nov 22 (?),-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Taal,Confirmed Eruption,1976 Sep 3,2,SW flank (near Mt. Tabaro),Historical Observations,1976 Oct 17,14.002,120.993,311 m,Philippines,Caldera,"717,090","717,090","2,380,326","24,814,047"
San Cristobal,Confirmed Eruption,1976 Aug 29,1,,Historical Observations,1976 Aug 29,12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Kavachi,Confirmed Eruption,1976 Aug 24,1,,Historical Observations,1976 Oct 13,-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Tongariro,Confirmed Eruption,1976 Aug 23,1,Ngauruhoe,Historical Observations,1976 Aug 28,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Sumisujima,Uncertain Eruption,1976 Aug 16,0,, ,[ 1976 Aug 16 ± 15 days ],31.44,140.051,136 m,Japan,Submarine,0,0,0,0
Fukujin,Uncertain Eruption,1976 Aug 2,0,21.95 N 143.45 E, ,[ 1977 Apr 21 ],21.93,143.47,-217 m,United States,Submarine,0,0,0,0
Fukutoku-Oka-no-Ba,Uncertain Eruption,1976 Aug 2,0,, ,[ 1985 Dec 23 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Soufriere Guadeloupe,Confirmed Eruption,1976 Jul 8,2,SE side of summit (Gouffre Tarissan),Historical Observations,1977 Mar 1,16.044,-61.664,1467 m,France,Stratovolcano,"8,839","71,345","256,899","482,449"
Korovin,Uncertain Eruption,1976 Jul 2,--,, ,[ Unknown ],52.381,-174.166,1518 m,United States,Stratovolcano(es),0,0,205,205
Poas,Confirmed Eruption,1976 Jun 21,2,,Historical Observations,1976 Nov 16 ± 15 days,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
