volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Raoul Island,Confirmed Eruption,0700,3,Pukekohu Crater,Tephrochronology,Unknown,-29.27,-177.92,516 m,New Zealand,Stratovolcano,0,0,0,0
"Lengai, Ol Doinyo",Confirmed Eruption,0700,--,Namrod Ash,Tephrochronology,Unknown,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Arenal,Confirmed Eruption,0700,4,Tephra layer AR-16/ET-6,Tephrochronology,Unknown,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Tenerife,Confirmed Eruption,0700,--,NE rift zone (Volcán Negro),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Lanzarote,Confirmed Eruption,0700,--,"Mazo, Santa Catalina, Corazoncillo",Magnetism,Unknown,29.03,-13.63,670 m,Spain,Fissure vent(s),"19,033","80,515","164,123","225,373"
Agua de Pau,Confirmed Eruption,0700,--,WNW flank (Mos),Radiocarbon (uncorrected),Unknown,37.77,-25.47,947 m,Portugal,Stratovolcano,406,"17,272","113,131","119,653"
Michinmahuida,Confirmed Eruption,0700,--,,Radiocarbon (corrected),Unknown,-42.799,-72.445,2452 m,Chile,Stratovolcano,0,9,"7,989","64,498"
Irazu,Confirmed Eruption,0690,3,,Radiocarbon (corrected),Unknown,9.979,-83.852,3432 m,Costa Rica,Stratovolcano,"1,978","25,442","1,667,528","3,432,860"
Newberry,Confirmed Eruption,0690,4,"S caldera wall, Big Obsidian Flow",Radiocarbon (corrected),Unknown,43.722,-121.229,2434 m,United States,Shield,0,0,"16,437","180,091"
Witori,Confirmed Eruption,0690,5,W-K4 tephra,Radiocarbon (corrected),Unknown,-5.576,150.516,724 m,Papua New Guinea,Caldera,"24,509","24,509","37,824","145,382"
Yakedake,Confirmed Eruption,0686,2,Ykd-Tu2 tephra,Historical Observations,Unknown,36.227,137.587,2455 m,Japan,Stratovolcano(es),995,"2,995","156,542","4,595,286"
Asamayama,Confirmed Eruption,0685 Apr,3,Volcano Uncertain,Unknown,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Vesuvius,Confirmed Eruption,0685 Feb,4,,Historical Observations,0685 Mar,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Izu-Oshima,Confirmed Eruption,0684 Nov 29,--,,Historical Observations,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Rabaul,Confirmed Eruption,0683,6,,Radiocarbon (corrected),Unknown,-4.271,152.203,688 m,Papua New Guinea,Pyroclastic shield,"3,311","43,531","199,361","252,121"
Merapi,Confirmed Eruption,0680,--,,Radiocarbon (corrected),Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Izu-Oshima,Confirmed Eruption,0680,4,Tephra layer N4.4?,Historical Observations,0681 Mar 26 (in or after),34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Blue Lake Crater,Confirmed Eruption,0680,--,,Radiocarbon (corrected),Unknown,44.411,-121.774,1230 m,United States,Maar,19,308,"6,914","286,219"
Mauna Loa,Confirmed Eruption,0680,0,Mokuaweoweo,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Kilauea,Confirmed Eruption,0680,1,East (near Kaipu) and SW rift zones,Radiocarbon (uncorrected),Unknown,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Katla,Confirmed Eruption,0680,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
"Ruiz, Nevado del",Confirmed Eruption,0675,3,"Arenas Crater, R5 tephra",Radiocarbon (uncorrected),Unknown,4.892,-75.324,5279 m,Colombia,Stratovolcano,"3,849","20,146","507,608","4,252,435"
Sete Cidades,Confirmed Eruption,0670,3,SE flank (Carvao),Radiocarbon (uncorrected),Unknown,37.865,-25.785,842 m,Portugal,Stratovolcano,"3,515","10,365","102,848","127,154"
Ata,Confirmed Eruption,0660,4,Kaimon,Tephrochronology,Unknown,31.22,130.57,924 m,Japan,Caldera(s),"93,134","93,134","171,590","1,891,380"
Izu-Oshima,Confirmed Eruption,0654,3,Tephra layer N4.6?,Historical Observations,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Dakataua,Confirmed Eruption,0653,6,Dk,Radiocarbon (uncorrected),Unknown,-5.094,150.094,408 m,Papua New Guinea,Caldera,"1,147","1,147","3,743","113,954"
"Khaybar, Harrat",Confirmed Eruption,0650,2,Harrat Lali,Historical Observations,Unknown,25.5,40,2093 m,Saudi Arabia,Volcanic field,"13,619","13,619","13,619","1,415,732"
Sanbesan,Confirmed Eruption,0650,--,,Radiocarbon (corrected),Unknown,35.141,132.622,1126 m,Japan,Stratovolcano,"1,300","6,795","171,742","3,597,290"
Krasheninnikov,Confirmed Eruption,0650,2,NW flank and central northern cone,Tephrochronology,Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Kikhpinych,Confirmed Eruption,0650,--,Savich cone,Radiocarbon (uncorrected),Unknown,54.489,160.251,1515 m,Russia,Stratovolcano(es),0,29,687,"4,322"
Sheveluch,Confirmed Eruption,0650,5,Tephra layer SH3,Radiocarbon (corrected),Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Hekla,Confirmed Eruption,0650,--,NE flank (Helliskvislarhraun),Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Cuicocha,Confirmed Eruption,0650,--,,Radiocarbon (uncorrected),Unknown,0.308,-78.364,3246 m,Ecuador,Caldera,"178,815","178,815","364,146","3,193,683"
Arenal,Confirmed Eruption,0650,4,Tephra layer AR-15/ET-7; A3 lava flows,Radiocarbon (corrected),Unknown,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Pelee,Confirmed Eruption,0650,--,,Radiocarbon (uncorrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Tatun Volcanic Group,Confirmed Eruption,0648,0,Shamao,Uranium-series,Unknown,25.178,121.553,1120 m,Taiwan,Lava dome(s),"5,084,149","5,084,149","6,735,396","9,862,061"
Etna,Uncertain Eruption,0644,--,, ,[ Unknown ],37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
"Rahat, Harrat",Confirmed Eruption,0641,2,West of Madinah,Historical Observations,Unknown,23.08,39.78,1744 m,Saudi Arabia,Volcanic field,"138,380","1,010,115","1,010,115","1,010,115"
San Salvador,Confirmed Eruption,0640 Aug,3,NW flank (Loma Caldera),Radiocarbon (corrected),Unknown,13.734,-89.294,1893 m,El Salvador,Stratovolcano,"29,514","800,780","2,857,563","6,366,833"
Turrialba,Confirmed Eruption,0640,--,,Radiocarbon (corrected),Unknown,10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
"Watt, Morne",Confirmed Eruption,0640,--,West flank of Morne Watt,Radiocarbon (uncorrected),Unknown,15.307,-61.305,1224 m,Dominica,Stratovolcano(es),"1,818","35,821","63,178","545,352"
Taveuni,Confirmed Eruption,0640,2,,Radiocarbon (corrected),Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Redoubt,Confirmed Eruption,0640,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Unknown Source,Confirmed Eruption,0639,--,,,,,,,,,,,,
Mauna Loa,Confirmed Eruption,0630,0,NE rift zone,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Sheveluch,Confirmed Eruption,0630,3,Western flank (Karan),Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Yakedake,Confirmed Eruption,0630,1,Ykd-Tu1 tephra,Tephrochronology,Unknown,36.227,137.587,2455 m,Japan,Stratovolcano(es),995,"2,995","156,542","4,595,286"
Merapi,Confirmed Eruption,0630,--,,Radiocarbon (corrected),Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Izu-Oshima,Confirmed Eruption,0625,3,Tephra layer N4.8,Varve Count,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Mono-Inyo Craters,Confirmed Eruption,0620,4,Southern Mono Craters (South Coulee area),Radiocarbon (corrected),Unknown,37.804,-119.029,2796 m,United States,Lava dome(s),558,"7,393","9,048","82,160"
Edziza,Confirmed Eruption,0610,--,NNE flank (Williams Cone),Radiocarbon (uncorrected),Unknown,57.72,-130.63,2786 m,Canada,Stratovolcano,0,0,0,898
Chokaisan,Uncertain Eruption,0610,--,, ,[ Unknown ],39.099,140.049,2236 m,Japan,Stratovolcano(es),131,707,"185,681","2,301,576"
Opala,Confirmed Eruption,0610,5,SE flank (Barany Amphitheater),Radiocarbon (corrected),Unknown,52.543,157.339,2439 m,Russia,Caldera,22,22,50,"58,949"
Katla,Confirmed Eruption,0610,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Etna,Discredited Eruption,0604,--,, ,[ Unknown ],37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
"Fournaise, Piton de la",Confirmed Eruption,0600,0,Upper NW flank (Piton Gîte),Radiocarbon (corrected),Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Kuchinoerabujima,Confirmed Eruption,0600,--,"Shindake, N-6 tephra",Radiocarbon (corrected),Unknown,30.443,130.217,657 m,Japan,Stratovolcano(es),"1,544","1,698","5,348","149,518"
Ata,Confirmed Eruption,0600,4,"Kaimon, Tephra set Km-delta",Tephrochronology,Unknown,31.22,130.57,924 m,Japan,Caldera(s),"93,134","93,134","171,590","1,891,380"
Akan,Confirmed Eruption,0600,--,"Akan-Fuji, AS-11 to AS-17 tephras",Tephrochronology,Unknown,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Tokachidake,Confirmed Eruption,0600,--,"To-d, To-e tephras",Tephrochronology,Unknown,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
Azumayama,Confirmed Eruption,0600,--,Az-JP6 tephra,Radiocarbon (corrected),Unknown,37.735,140.244,1949 m,Japan,Stratovolcano(es),128,907,"548,195","4,877,648"
Izu-Oshima,Confirmed Eruption,0600,3,Tephra layer S1,Varve Count,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Mauna Loa,Confirmed Eruption,0600,0,Mokuaweoweo,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Sheveluch,Confirmed Eruption,0600,5,,Radiocarbon (corrected),Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Bezymianny,Confirmed Eruption,0600,--,,Tephrochronology,Unknown,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Picos Fissural Volcanic System,Confirmed Eruption,0600,--,East-central part (Caldeirao),Radiocarbon (uncorrected),Unknown,37.78,-25.67,350 m,Portugal,Pyroclastic cone(s),"115,732","115,732","123,990","139,730"
Deception Island,Confirmed Eruption,0600,--,Tephra layer AP-5,Radiocarbon (uncorrected),Unknown,-63.001,-60.652,602 m,Antarctica,Caldera,0,0,0,0
Tungurahua,Confirmed Eruption,0600,3,,Radiocarbon (uncorrected),Unknown,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Katla,Confirmed Eruption,0590,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
"Chichon, El",Confirmed Eruption,0590,3,Tephra unit E,Radiocarbon (corrected),Unknown,17.36,-93.228,1150 m,Mexico,Lava dome(s),"3,759","11,000","143,015","3,570,632"
Fuego,Confirmed Eruption,0590,--,,Radiocarbon (uncorrected),Unknown,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Redoubt,Confirmed Eruption,0580,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Sheveluch,Confirmed Eruption,0580,4,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Izu-Oshima,Confirmed Eruption,0580,3,Tephra layer S1.5,Varve Count,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Chokaisan,Uncertain Eruption,0577 Dec 1,--,, ,[ 0578 Jul 15 ± 45 days ],39.099,140.049,2236 m,Japan,Stratovolcano(es),131,707,"185,681","2,301,576"
Chokaisan,Uncertain Eruption,0573 Mar,--,, ,[ Unknown ],39.099,140.049,2236 m,Japan,Stratovolcano(es),131,707,"185,681","2,301,576"
Akita-Yakeyama,Confirmed Eruption,0570,--,Ay-2 tephra,Tephrochronology,Unknown,39.964,140.757,1366 m,Japan,Stratovolcano,127,721,"55,493","3,122,037"
Augustine,Confirmed Eruption,0570,--,Tephra layer H,Radiocarbon (corrected),Unknown,59.363,-153.43,1252 m,United States,Lava dome(s),0,0,0,759
Etna,Discredited Eruption,0560,--,, ,[ Unknown ],37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Lanin,Confirmed Eruption,0560,--,,Radiocarbon (corrected),Unknown,-39.637,-71.502,3776 m,Chile-Argentina,Stratovolcano,13,352,"3,007","202,987"
Asosan,Uncertain Eruption,0553,3,Naka-dake, ,[ Unknown ],32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Harunasan,Confirmed Eruption,0550 Jun 1,5,Futatsu-dake,Anthropology,Unknown,36.477,138.851,1449 m,Japan,Stratovolcano,"1,135","36,116","1,185,012","14,076,385"
Rausudake,Confirmed Eruption,0550,4,Ra2 tephra,Radiocarbon (corrected),Unknown,44.076,145.122,1660 m,Japan,Stratovolcano,35,"4,623","8,574","218,325"
Gorely,Confirmed Eruption,0550,3,,Tephrochronology,Unknown,52.559,158.03,1799 m,Russia,Caldera,0,0,19,"250,293"
Kikhpinych,Confirmed Eruption,0550,3,"East side of Zapadny, Savich cone",Radiocarbon (corrected),Unknown,54.489,160.251,1515 m,Russia,Stratovolcano(es),0,29,687,"4,322"
Akutan,Confirmed Eruption,0550,--,,Radiocarbon (uncorrected),Unknown,54.134,-165.986,1303 m,United States,Stratovolcano,0,24,233,"4,361"
Ichinsky,Confirmed Eruption,0550,--,,Tephrochronology,Unknown,55.678,157.718,3596 m,Russia,Stratovolcano,0,0,34,"2,670"
Tolbachik,Confirmed Eruption,0550,3,SW flank (Kamenistaya),Tephrochronology,Unknown,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Klyuchevskoy,Confirmed Eruption,0550,--,,Radiocarbon (uncorrected),Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Mauna Loa,Confirmed Eruption,0550,0,Mokuaweoweo,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Ata,Confirmed Eruption,0550,2,"Kaimon, Tephra set Km-epsilon",Tephrochronology,Unknown,31.22,130.57,924 m,Japan,Caldera(s),"93,134","93,134","171,590","1,891,380"
Stromboli,Confirmed Eruption,0550,3,,Historical Observations,Unknown,38.789,15.213,924 m,Italy,Stratovolcano,"2,225","2,225","3,894","1,347,563"
Raoul Island,Confirmed Eruption,0550,4,Green Lake Pumice Crater,Radiocarbon (uncorrected),Unknown,-29.27,-177.92,516 m,New Zealand,Stratovolcano,0,0,0,0
Taranaki,Confirmed Eruption,0550,--,Kaupokonui tephra,Tephrochronology,Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Yasur,Confirmed Eruption,0550,--,,Radiocarbon (uncorrected),Unknown,-19.532,169.447,361 m,Vanuatu,Stratovolcano,"3,636","6,068","24,748","32,427"
Chimborazo,Confirmed Eruption,0550,--,,Tephrochronology,Unknown,-1.469,-78.817,6261 m,Ecuador,Stratovolcano,442,"7,561","463,426","2,325,666"
Cotopaxi,Confirmed Eruption,0550,--,Tephra layer 10,Tephrochronology,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Guagua Pichincha,Confirmed Eruption,0550,--,,Radiocarbon (corrected),Unknown,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Arenal,Confirmed Eruption,0550,4,Tephra layer AR-14/ET-8M,Tephrochronology,Unknown,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Hekla,Confirmed Eruption,0550,--,,Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Eyjafjallajokull,Confirmed Eruption,0550,--,,Tephrochronology,Unknown,63.633,-19.633,1651 m,Iceland,Stratovolcano,0,4,786,"18,516"
Katla,Confirmed Eruption,0540,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Ischia,Confirmed Eruption,0540,--,"Montagnone-Moschiata area, BCT tephra",Radiocarbon (corrected),Unknown,40.73,13.897,789 m,Italy,Complex,"18,669","20,210","383,661","5,729,354"
Merapi,Confirmed Eruption,0540,--,,Radiocarbon (corrected),Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Kilauea,Confirmed Eruption,0540,--,Kulanaokuaiki 2 tephra,Radiocarbon (corrected),Unknown,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Colima,Confirmed Eruption,0540,--,,Radiocarbon (corrected),Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Alamagan,Confirmed Eruption,0540,--,,Radiocarbon (uncorrected),Unknown,17.6,145.83,744 m,United States,Stratovolcano,0,0,0,0
Vesuvius,Confirmed Eruption,0536,--,,Historical Observations,Unknown,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Krakatau,Confirmed Eruption,0535,4,,Historical Observations,Unknown,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Fujisan,Confirmed Eruption,0530,3,South flank (Takabachi),Tephrochronology,Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Sheveluch,Confirmed Eruption,0530,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Vulcano,Confirmed Eruption,0526,3,Fossa and Vulcanello III?,Historical Observations,Unknown,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Harunasan,Confirmed Eruption,0520 Jun 1,4,Futatsu-dake,Anthropology,Unknown,36.477,138.851,1449 m,Japan,Stratovolcano,"1,135","36,116","1,185,012","14,076,385"
Fujisan,Confirmed Eruption,0520,2,"SE flank (Makuiwa, Nishi-Futatsuzuka)",Radiocarbon (uncorrected),Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Redoubt,Confirmed Eruption,0520,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Karkar,Confirmed Eruption,0520,4,,Radiocarbon (uncorrected),Unknown,-4.649,145.964,1839 m,Papua New Guinea,Stratovolcano,5,"4,159","20,127","189,841"
Taranaki,Confirmed Eruption,0520,--,,Radiocarbon (uncorrected),Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Taveuni,Confirmed Eruption,0520,2,"South Taveuni (Tavuyaga, Ngatutu, Ngatavo)",Radiocarbon (corrected),Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Calbuco,Confirmed Eruption,0520,--,,Radiocarbon (uncorrected),Unknown,-41.33,-72.618,1974 m,Chile,Stratovolcano,70,871,"32,265","575,233"
Vesuvius,Confirmed Eruption,0512 Jul 8,4,,Historical Observations,Unknown,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Vesuvius,Uncertain Eruption,0505 Nov 9,2,, ,[ Unknown ],40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Unknown Source,Confirmed Eruption,0505,--,,,,,,,,,,,,
Lanzarote,Confirmed Eruption,0500,--,Montaña de Juan Perdomo,Magnetism,Unknown,29.03,-13.63,670 m,Spain,Fissure vent(s),"19,033","80,515","164,123","225,373"
Katla,Confirmed Eruption,0500,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Puyehue-Cordon Caulle,Confirmed Eruption,0500,--,,Radiocarbon (corrected),Unknown,-40.59,-72.117,2236 m,Chile,Stratovolcano,129,783,"7,163","515,357"
Etna,Discredited Eruption,0500,--,, ,[ Unknown ],37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
"Arhab, Harra of",Confirmed Eruption,0500,0,South flank of Kaulet Hattab,Historical Observations,Unknown,15.63,44.08,3100 m,Yemen,Volcanic field,"284,443","284,443","820,695","6,517,834"
Sheveluch,Confirmed Eruption,0500,4,,Radiocarbon (corrected),Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Hakusan,Confirmed Eruption,0500,--,Hm-13 tephra,Radiocarbon (corrected),Unknown,36.155,136.771,2702 m,Japan,Stratovolcano,474,807,"63,965","5,959,200"
Miyakejima,Confirmed Eruption,0500,3,"Daihannya-yama, DHS tephra",Radiocarbon (corrected),Unknown,34.094,139.526,775 m,Japan,Stratovolcano,"1,848","3,189","3,474","95,663"
Newberry,Confirmed Eruption,0490,4,South caldera wall,Radiocarbon (corrected),Unknown,43.722,-121.229,2434 m,United States,Shield,0,0,"16,437","180,091"
Mono-Inyo Craters,Confirmed Eruption,0490,--,Mono Craters (NW Coulee and Pumice Pit dome),Radiocarbon (uncorrected),Unknown,37.804,-119.029,2796 m,United States,Lava dome(s),558,"7,393","9,048","82,160"
Mauna Loa,Confirmed Eruption,0480,0,Mokuaweoweo,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Belknap,Confirmed Eruption,0480,2,Belknap Crater,Radiocarbon (corrected),Unknown,44.285,-121.841,2095 m,United States,Shield(s),0,0,"6,518","362,091"
Hood,Confirmed Eruption,0480,--,Crater Rock,Radiocarbon (corrected),Unknown,45.374,-121.695,3426 m,United States,Stratovolcano,0,850,"9,721","2,067,520"
"Chichon, El",Confirmed Eruption,0480,--,Tephra unit F,Radiocarbon (corrected),Unknown,17.36,-93.228,1150 m,Mexico,Lava dome(s),"3,759","11,000","143,015","3,570,632"
San Martin,Confirmed Eruption,0480,--,,Radiocarbon (uncorrected),Unknown,18.57,-95.2,1650 m,Mexico,Shield,280,"3,581","259,640","1,645,811"
Taveuni,Confirmed Eruption,0480,2,Central Taveuni (Tagimoucea area),Radiocarbon (corrected),Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Merapi,Confirmed Eruption,0480,--,,Radiocarbon (corrected),Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Tungurahua,Confirmed Eruption,0480,--,,Radiocarbon (uncorrected),Unknown,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Vesuvius,Confirmed Eruption,0472 Nov 5,5,,Historical Observations,0472 Nov 6 (?),40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Sundoro,Confirmed Eruption,0470,--,,Radiocarbon (uncorrected),Unknown,-7.3,109.992,3136 m,Indonesia,Stratovolcano,"52,462","496,751","2,086,299","24,996,512"
Iraya,Confirmed Eruption,0470,--,,Radiocarbon (uncorrected),Unknown,20.469,122.01,1009 m,Philippines,Stratovolcano,"3,087","4,118","8,255","12,873"
Mayon,Confirmed Eruption,0470,--,,Radiocarbon (uncorrected),Unknown,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Fujisan,Confirmed Eruption,0470,3,SE flank (Kita-Kansu-yama),Radiocarbon (uncorrected),Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Aniakchak,Confirmed Eruption,0460,--,,Radiocarbon (uncorrected),Unknown,56.88,-158.17,1341 m,United States,Caldera,0,0,36,479
"Fournaise, Piton de la",Confirmed Eruption,0460,0,,Radiocarbon (uncorrected),Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Tolbachik,Confirmed Eruption,0450,3,"SW flank (Dvoinoy, Nedostupny, Dalny)",Tephrochronology,Unknown,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Mauna Loa,Confirmed Eruption,0450,0,NE rift zone,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Kilauea,Confirmed Eruption,0450,0,Lower east rift zone,Magnetism,Unknown,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Harunasan,Confirmed Eruption,0450,3,Futatsu-dake,Tephrochronology,Unknown,36.477,138.851,1449 m,Japan,Stratovolcano,"1,135","36,116","1,185,012","14,076,385"
Hakkodasan,Confirmed Eruption,0450,1,"O-dake, Hk-1 tephra",Radiocarbon (corrected),Unknown,40.659,140.877,1585 m,Japan,Stratovolcano(es),225,730,"476,624","1,921,667"
Kussharo,Confirmed Eruption,0450,--,"Atosanupuri, At-b tephra",Tephrochronology,Unknown,43.615,144.427,574 m,Japan,Caldera,"8,331","8,331","26,476","680,109"
Komarov,Confirmed Eruption,0450,0,,Radiocarbon (uncorrected),Unknown,55.033,160.725,2065 m,Russia,Stratovolcano,0,0,238,"3,756"
Ilopango,Confirmed Eruption,0450,6,Ilopango,Radiocarbon (corrected),Unknown,13.672,-89.053,450 m,El Salvador,Caldera,"2,049,583","2,049,583","2,948,989","6,689,160"
Pelee,Confirmed Eruption,0450,4,,Radiocarbon (uncorrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Mono-Inyo Craters,Confirmed Eruption,0440,--,Southern Mono Craters,Radiocarbon (uncorrected),Unknown,37.804,-119.029,2796 m,United States,Lava dome(s),558,"7,393","9,048","82,160"
Three Sisters,Confirmed Eruption,0440,2,NW of North Sister (Collier Cone),Radiocarbon (corrected),Unknown,44.133,-121.767,3159 m,United States,Complex,0,0,"5,672","279,885"
Rainier,Confirmed Eruption,0440,--,Tephra layers TC1 and TC2,Radiocarbon (corrected),Unknown,46.853,-121.76,4392 m,United States,Stratovolcano,0,128,"3,187","2,667,609"
Redoubt,Confirmed Eruption,0440,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
