volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Acatenango,Confirmed Eruption,1450,--,,Anthropology,Unknown,14.501,-90.876,3976 m,Guatemala,Stratovolcano(es),"4,329","60,730","1,042,836","7,634,778"
Grimsvotn,Confirmed Eruption,1450,--,,Ice Core,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Katla,Confirmed Eruption,1450,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Wolf,Confirmed Eruption,1450,0,Lower NE and SE flanks,Surface Exposure,Unknown,0.02,-91.35,1710 m,Ecuador,Shield,165,165,237,"1,673"
Villarrica,Confirmed Eruption,1448,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Etna,Confirmed Eruption,1447 Sep 21,1,,Historical Observations,Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Etna,Confirmed Eruption,1446 Sep 25,1,"East (Valle del Bove, 1630 or 1825 m)",Historical Observations,Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Auckland Volcanic Field,Confirmed Eruption,1446,--,Rangitoto,Radiocarbon (corrected),Unknown,-36.89,174.81,260 m,New Zealand,Volcanic field,"1,049,110","1,049,110","1,222,436","1,446,768"
Vulcano,Confirmed Eruption,1444 Feb 4,3,,Historical Observations,Unknown,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Etna,Confirmed Eruption,1444,2,South (N of Mt. Arso and 950 m),Historical Observations,Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Sete Cidades,Confirmed Eruption,1444,4,SW side of caldera (Caldeira Seca),Historical Observations,Unknown,37.865,-25.785,842 m,Portugal,Stratovolcano,"3,515","10,365","102,848","127,154"
Tenerife,Uncertain Eruption,1444,--,, ,[ Unknown ],28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Izu-Oshima,Confirmed Eruption,1442 Aug,--,,Historical Observations,1443,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Nemrut Dagi,Confirmed Eruption,1441,--,North flank (Nemrut Boynu),Historical Observations,Unknown,38.654,42.229,2948 m,Turkey,Stratovolcano,608,"7,399","230,531","1,618,263"
Furnas,Confirmed Eruption,1441,4,"Center of caldera (Gaspar), Tephra layer I",Historical Observations,Unknown,37.77,-25.32,805 m,Portugal,Stratovolcano,"1,333","7,310","87,865","153,182"
Katla,Confirmed Eruption,1440,4,,Historical Observations,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Hekla,Confirmed Eruption,1440,--,SE of Hekla,Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Soufriere Guadeloupe,Confirmed Eruption,1440,4,La Soufrière,Radiocarbon (corrected),Unknown,16.044,-61.664,1467 m,France,Stratovolcano,"8,839","71,345","256,899","482,449"
Arenal,Confirmed Eruption,1440,2,Tephra layer AR-21/UN-10,Radiocarbon (uncorrected),Unknown,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Cayambe,Confirmed Eruption,1440,--,,Tephrochronology,Unknown,0.029,-77.986,5790 m,Ecuador,Compound,70,"1,148","109,630","3,154,986"
"Fournaise, Piton de la",Confirmed Eruption,1440,0,Upper NW flank (Petit Cratère),Radiocarbon (corrected),Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Kuchinoerabujima,Confirmed Eruption,1440,--,"Shindake, N-1? tephra",Radiocarbon (corrected),Unknown,30.443,130.217,657 m,Japan,Stratovolcano(es),"1,544","1,698","5,348","149,518"
Merapi,Confirmed Eruption,1440,--,,Radiocarbon (corrected),Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Yakedake,Confirmed Eruption,1440,--,Ykd-Tu4 tephra,Tephrochronology,Unknown,36.227,137.587,2455 m,Japan,Stratovolcano(es),995,"2,995","156,542","4,595,286"
Mauna Loa,Confirmed Eruption,1440,0,NE rift zone and NW flank,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Asosan,Confirmed Eruption,1438 Jan 9,2,Naka-dake,Historical Observations,1438 Feb 18,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Fujisan,Confirmed Eruption,1435 Dec 31,2,North flank (Onagare lava?),Historical Observations,Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Asosan,Confirmed Eruption,1434 May 10,2,Naka-dake,Historical Observations,1434 May 18,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Villarrica,Confirmed Eruption,1433,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Grimsvotn,Confirmed Eruption,1430,--,,Ice Core,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Furnas,Confirmed Eruption,1430,3,"East caldera floor, Tephra layer H",Radiocarbon (uncorrected),Unknown,37.77,-25.32,805 m,Portugal,Stratovolcano,"1,333","7,310","87,865","153,182"
Tenerife,Discredited Eruption,1430,--,, ,[ Unknown ],28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Kikai,Confirmed Eruption,1430,--,Iwo-dake,Radiocarbon (uncorrected),Unknown,30.793,130.305,704 m,Japan,Caldera,152,152,152,"1,002,905"
Kuwae,Confirmed Eruption,1430,--,,Radiocarbon (corrected),Unknown,-16.829,168.536,-2 m,Vanuatu,Caldera,"2,836","2,836","5,725","48,609"
Sheveluch,Confirmed Eruption,1430,4,Tephra layer SH2a,Radiocarbon (corrected),Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Asamayama,Uncertain Eruption,1427 Jul 7,--,, ,[ Unknown ],36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Fujisan,Uncertain Eruption,1427 Jun 28,--,, ,[ Unknown ],35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Nisyros,Confirmed Eruption,1422,2,,Historical Observations,Unknown,36.586,27.16,698 m,Greece,Stratovolcano,672,680,"14,285","461,031"
Eldey,Confirmed Eruption,1422,2,Reykjaneshryggur (Geirfuglasker-Eldey area),Historical Observations,Unknown,63.733,-23,70 m,Iceland,Submarine,,,,
Izu-Oshima,Confirmed Eruption,1421 May 14,4,"Summit, S flank, Tephra layer Y4",Historical Observations,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Akutan,Confirmed Eruption,1420,--,,Radiocarbon (corrected),Unknown,54.134,-165.986,1303 m,United States,Stratovolcano,0,24,233,"4,361"
Haleakala,Confirmed Eruption,1420,--,SW rift zone,Radiocarbon (corrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
Taveuni,Confirmed Eruption,1420,0,Central Taveuni (Tutu area),Radiocarbon (corrected),Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Villarrica,Confirmed Eruption,1417,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Izu-Oshima,Confirmed Eruption,1416 Sep 2,2,Tephra layer 4.2,Historical Observations,1417 (?),34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Katla,Confirmed Eruption,1416,4,,Historical Observations,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Izu-Oshima,Confirmed Eruption,1415 May 21,--,,Historical Observations,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Changbaishan,Uncertain Eruption,1413,--,, ,[ Unknown ],41.98,128.08,2744 m,China-North Korea,Stratovolcano,268,"1,833","29,476","1,660,355"
Villarrica,Confirmed Eruption,1413,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Kelud,Confirmed Eruption,1411,3,,Historical Observations,Unknown,-7.935,112.314,1730 m,Indonesia,Stratovolcano,279,"50,901","2,087,876","24,999,627"
Nasudake,Confirmed Eruption,1410 Mar 5,3,Chausu-dake,Historical Observations,Unknown,37.125,139.963,1915 m,Japan,Stratovolcano(es),639,"5,802","298,717","5,725,203"
Kilauea,Confirmed Eruption,1410,0,Kilauea summit (Aila'au shield),Radiocarbon (corrected),1470 (?),19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Bardarbunga,Confirmed Eruption,1410,--,,Tephrochronology,Unknown,64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
Villarrica,Confirmed Eruption,1410,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Etna,Confirmed Eruption,1408 Nov 8,3,"Summit, south flank (M. Piniteddu)",Historical Observations,1408 Nov 25 (?),37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Nasudake,Confirmed Eruption,1408 Feb 24,3,"Chausu-dake, CH6 tephra",Historical Observations,Unknown,37.125,139.963,1915 m,Japan,Stratovolcano(es),639,"5,802","298,717","5,725,203"
Nasudake,Confirmed Eruption,1404 Feb 11,3,Chausu-dake,Historical Observations,Unknown,37.125,139.963,1915 m,Japan,Stratovolcano(es),639,"5,802","298,717","5,725,203"
Villarrica,Confirmed Eruption,1404,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Nemrut Dagi,Confirmed Eruption,1402,--,,Varve Count,Unknown,38.654,42.229,2948 m,Turkey,Stratovolcano,608,"7,399","230,531","1,618,263"
Dubbi,Confirmed Eruption,1400 Jul 15,2,,Historical Observations,Unknown,13.579,41.809,1625 m,Eritrea,Stratovolcano,0,0,18,"14,867"
Taranaki,Confirmed Eruption,1400,--,,Radiocarbon (uncorrected),Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Zaozan [Zaosan],Confirmed Eruption,1400,3,"Goshiki-dake area, Z-To11 tephra",Radiocarbon (corrected),Unknown,38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Avachinsky,Confirmed Eruption,1400,--,,Radiocarbon (uncorrected),Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Maly Semyachik,Confirmed Eruption,1400,--,Ceno-Semiachik (Crater V),Radiocarbon (corrected),Unknown,54.135,159.674,1527 m,Russia,Caldera,98,98,497,"10,182"
Redoubt,Confirmed Eruption,1400,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Kanaga,Confirmed Eruption,1400,--,T11 tephra,Radiocarbon (corrected),Unknown,51.923,-177.168,1307 m,United States,Stratovolcano,0,0,0,0
Arenal,Confirmed Eruption,1400,4,Tephra layer AR-20/ET-2,Radiocarbon (uncorrected),Unknown,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Terceira,Confirmed Eruption,1400,--,Farol I dome (Santa Barbara),Tephrochronology,Unknown,38.73,-27.32,1023 m,Portugal,Stratovolcano(es),"2,928","12,299","55,425","81,512"
Axial Seamount,Confirmed Eruption,1400,0,"East caldera rim, Lava flow Ed",Radiocarbon (corrected),Unknown,45.95,-130,-1410 m,Undersea Features,Submarine,0,0,0,0
Nasudake,Confirmed Eruption,1397 Feb 17,3,Chausu-dake,Historical Observations,Unknown,37.125,139.963,1915 m,Japan,Stratovolcano(es),639,"5,802","298,717","5,725,203"
Auckland Volcanic Field,Confirmed Eruption,1397,--,Rangitoto,Radiocarbon (corrected),Unknown,-36.89,174.81,260 m,New Zealand,Volcanic field,"1,049,110","1,049,110","1,222,436","1,446,768"
Tenerife,Uncertain Eruption,1396,--,, ,[ Unknown ],28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Soufriere St. Vincent,Confirmed Eruption,1395,--,,Radiocarbon (uncorrected),Unknown,13.33,-61.18,1220 m,Saint Vincent and the Grenadines,Stratovolcano,"1,491","15,327","103,882","291,476"
Kelud,Confirmed Eruption,1395,3,,Historical Observations,Unknown,-7.935,112.314,1730 m,Indonesia,Stratovolcano,279,"50,901","2,087,876","24,999,627"
Villarrica,Confirmed Eruption,1392,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Grimsvotn,Confirmed Eruption,1390,--,,Ice Core,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Asosan,Uncertain Eruption,1390,2,Naka-dake, ,[ Unknown ],32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Akita-Yakeyama,Confirmed Eruption,1390,--,,Radiocarbon (corrected),Unknown,39.964,140.757,1366 m,Japan,Stratovolcano,127,721,"55,493","3,122,037"
Mauna Loa,Confirmed Eruption,1390,0,NE rift zone,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Hekla,Confirmed Eruption,1389 Dec 1,3,"Summit ridge, west flank (Raudoldur)",Historical Observations,1390,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Asosan,Uncertain Eruption,1388 Oct 16,2,Naka-dake, ,[ Unknown ],32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Villarrica,Confirmed Eruption,1388,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Asosan,Confirmed Eruption,1387 Jun 19,2,Naka-dake,Historical Observations,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Kelud,Confirmed Eruption,1385,3,,Historical Observations,Unknown,-7.935,112.314,1730 m,Indonesia,Stratovolcano,279,"50,901","2,087,876","24,999,627"
Villarrica,Confirmed Eruption,1384,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Etna,Confirmed Eruption,1381 Aug 6,2,"SSE (370 m), Mts. Pomiciari, Arsi?",Historical Observations,Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Kirishimayama,Uncertain Eruption,1381,2,, ,[ Unknown ],31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Parker,Confirmed Eruption,1380,4,,Radiocarbon (corrected),Unknown,6.113,124.892,1824 m,Philippines,Stratovolcano,331,"2,963","484,481","3,532,683"
Merapi,Confirmed Eruption,1380,--,Sambisari Ash,Radiocarbon (corrected),Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Calbuco,Confirmed Eruption,1380,--,,Radiocarbon (uncorrected),Unknown,-41.33,-72.618,1974 m,Chile,Stratovolcano,70,871,"32,265","575,233"
Mono-Inyo Craters,Confirmed Eruption,1380,4,"Inyo Craters (S Deadman, Obsidian, Glass Creek)",Radiocarbon (corrected),Unknown,37.804,-119.029,2796 m,United States,Lava dome(s),558,"7,393","9,048","82,160"
Asosan,Confirmed Eruption,1377 May 6,2,Naka-dake,Historical Observations,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Asosan,Confirmed Eruption,1376 Jun 20,2,Naka-dake,Historical Observations,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Kelud,Confirmed Eruption,1376,3,,Historical Observations,Unknown,-7.935,112.314,1730 m,Indonesia,Stratovolcano,279,"50,901","2,087,876","24,999,627"
Asosan,Confirmed Eruption,1375 Dec 20,2,Naka-dake,Historical Observations,1376 Jan 31,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Lokon-Empung,Confirmed Eruption,1375,3,Empung,Historical Observations,Unknown,1.358,124.792,1580 m,Indonesia,Stratovolcano(es),"12,183","75,684","942,160","1,583,346"
Dieng Volcanic Complex,Confirmed Eruption,1375,3,Pakuwaja,Historical Observations,Unknown,-7.2,109.879,2565 m,Indonesia,Complex,"1,092,929","1,092,929","1,886,942","24,381,814"
Kolbeinsey Ridge,Confirmed Eruption,1372,2,NW of Grimsey Island,Historical Observations,Unknown,66.67,-18.5,5 m,Iceland,Submarine,0,0,282,"6,146"
Grimsvotn,Confirmed Eruption,1370,--,,Ice Core,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Pelee,Confirmed Eruption,1370,--,Tephra layer NRP1,Radiocarbon (uncorrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Soufriere Guadeloupe,Confirmed Eruption,1370,4,,Radiocarbon (corrected),Unknown,16.044,-61.664,1467 m,France,Stratovolcano,"8,839","71,345","256,899","482,449"
Mauna Loa,Confirmed Eruption,1370,0,NE rift zone and Mokuaweoweo,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Aniakchak,Confirmed Eruption,1370,--,NW caldera floor (Half Cone),Radiocarbon (corrected),Unknown,56.88,-158.17,1341 m,United States,Caldera,0,0,36,479
Asosan,Uncertain Eruption,1369,2,Naka-dake, ,[ Unknown ],32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Grimsvotn,Confirmed Eruption,1369,--,,Ice Core,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Popocatepetl,Uncertain Eruption,1363,2,, ,[ Unknown ],19.023,-98.622,5393 m,Mexico,Stratovolcano(es),325,"2,584","634,054","26,509,510"
Oraefajokull,Confirmed Eruption,1362 Jun 5,5,,Historical Observations,1362 Oct 15 ± 45 days,64,-16.65,2010 m,Iceland,Stratovolcano,0,2,367,"2,723"
Niigata-Yakeyama,Confirmed Eruption,1361,3,Koyaike Ash; tephra layer KG-b,Historical Observations,Unknown,36.921,138.036,2400 m,Japan,Lava dome,73,610,"226,866","3,920,252"
"Chichon, El",Confirmed Eruption,1360,5,Tephra unit B,Radiocarbon (corrected),Unknown,17.36,-93.228,1150 m,Mexico,Lava dome(s),"3,759","11,000","143,015","3,570,632"
Mauna Loa,Confirmed Eruption,1360,0,NE rift zone,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Haleakala,Confirmed Eruption,1360,--,"SW rift zone (~1600 m), Makua flow",Radiocarbon (corrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
Redoubt,Confirmed Eruption,1360,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Healy,Confirmed Eruption,1360,--,Healy caldera,Radiocarbon (corrected),Unknown,-35.004,178.973,-980 m,New Zealand,Submarine,0,0,0,0
Pacaya,Confirmed Eruption,1360,3,"Cerro Chino, Pc-Pt 8 tephra",Radiocarbon (uncorrected),Unknown,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Katla,Confirmed Eruption,1357,4,SW of Kotlugja,Historical Observations,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Grimsvotn,Confirmed Eruption,1354,--,,Historical Observations,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Popocatepetl,Confirmed Eruption,1354,2,,Historical Observations,Unknown,19.023,-98.622,5393 m,Mexico,Stratovolcano(es),325,"2,584","634,054","26,509,510"
"Orizaba, Pico de",Uncertain Eruption,1351,2,, ,[ Unknown ],19.03,-97.27,5564 m,Mexico,Stratovolcano,413,"4,469","759,747","5,962,920"
Haleakala,Confirmed Eruption,1350,--,"SW rift zone (~1500 m), Keonehunehune flow",Radiocarbon (corrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
Mono-Inyo Craters,Confirmed Eruption,1350,4,"Mono Craters (Panum Crater, nearby vents)",Dendrochronology,Unknown,37.804,-119.029,2796 m,United States,Lava dome(s),558,"7,393","9,048","82,160"
Zaozan [Zaosan],Uncertain Eruption,1350,2,Okama, ,[ Unknown ],38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Kikhpinych,Confirmed Eruption,1350,4,Savich cone and north flank,Radiocarbon (uncorrected),Unknown,54.489,160.251,1515 m,Russia,Stratovolcano(es),0,29,687,"4,322"
Krasheninnikov,Confirmed Eruption,1350,0,SW flank of southern cone,Tephrochronology,Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Kostakan,Confirmed Eruption,1350,1,Glavny,Tephrochronology,Unknown,53.83,158.05,1150 m,Russia,Pyroclastic cone(s),13,13,"1,352","232,577"
Kambalny,Confirmed Eruption,1350,--,,Radiocarbon (uncorrected),Unknown,51.306,156.875,2116 m,Russia,Stratovolcano,0,20,572,"4,525"
Nemo Peak,Confirmed Eruption,1350,--,,Tephrochronology,Unknown,49.57,154.808,1018 m,Russia,Caldera,15,15,46,582
Rausudake,Confirmed Eruption,1350,3,Ra1 tephra,Radiocarbon (corrected),Unknown,44.076,145.122,1660 m,Japan,Stratovolcano,35,"4,623","8,574","218,325"
Esan,Confirmed Eruption,1350,--,"NW E-san, Es-4 tephra",Tephrochronology,Unknown,41.805,141.166,618 m,Japan,Lava dome(s),"1,734","5,831","33,197","916,560"
Taveuni,Confirmed Eruption,1350,2,,Tephrochronology,Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Savai'i,Confirmed Eruption,1350,--,Tafua Savai'i?,Radiocarbon (corrected),Unknown,-13.612,-172.525,1858 m,Samoa,Shield,0,59,"34,215","188,465"
Dawson Strait Group,Confirmed Eruption,1350,--,Oiau,Hydration Rind,Unknown,-9.62,150.88,500 m,Papua New Guinea,Volcanic field,"5,388","5,388","7,721","80,476"
Etna,Confirmed Eruption,1350,2,,Historical Observations,Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
"Lengai, Ol Doinyo",Confirmed Eruption,1350,--,Footprint Tuff,Tephrochronology,Unknown,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
San Pablo Volcanic Field,Confirmed Eruption,1350,--,Sampaloc Lake,Anthropology,Unknown,14.12,121.3,1090 m,Philippines,Stratovolcano,"1,349,742","1,349,742","3,039,334","24,626,975"
Grimsvotn,Confirmed Eruption,1350,--,,Ice Core,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Bardarbunga,Confirmed Eruption,1350,--,,Ice Core,Unknown,64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
Jan Mayen,Confirmed Eruption,1350,--,"Beerenberg (Eggoya, SW flank)",Tephrochronology,Unknown,71.082,-8.155,2197 m,Norway,Stratovolcano,0,0,0,0
Cotopaxi,Confirmed Eruption,1350,4,Tephra layer Y4,Tephrochronology,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Tungurahua,Confirmed Eruption,1350,3,,Radiocarbon (corrected),Unknown,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
"Ruiz, Nevado del",Confirmed Eruption,1350,4,"Arenas Crater, R4 tephra",Radiocarbon (uncorrected),Unknown,4.892,-75.324,5279 m,Colombia,Stratovolcano,"3,849","20,146","507,608","4,252,435"
Turrialba,Confirmed Eruption,1350,--,,Radiocarbon (uncorrected),Unknown,10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
"Negra, Sierra",Confirmed Eruption,1350,0,,Surface Exposure,Unknown,-0.83,-91.17,1124 m,Ecuador,Shield,408,408,983,"9,884"
"Misti, El",Confirmed Eruption,1350,--,,Radiocarbon (corrected),Unknown,-16.294,-71.409,5822 m,Peru,Stratovolcano,82,"1,507","918,280","1,052,408"
Sabancaya,Confirmed Eruption,1350,--,,Tephrochronology,Unknown,-15.787,-71.857,5960 m,Peru,Stratovolcano(es),51,526,"12,678","1,052,517"
Vesuvius,Uncertain Eruption,1347,2,, ,[ Unknown ],40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Asosan,Uncertain Eruption,1346,2,Naka-dake, ,[ Unknown ],32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Popocatepetl,Confirmed Eruption,1345,2,,Historical Observations,1347,19.023,-98.622,5393 m,Mexico,Stratovolcano(es),325,"2,584","634,054","26,509,510"
Asosan,Confirmed Eruption,1343,2,Naka-dake,Historical Observations,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Hekla,Confirmed Eruption,1341 May 19,3,,Historical Observations,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Grimsvotn,Confirmed Eruption,1341 May,2,,Historical Observations,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Tenerife,Uncertain Eruption,1341,--,, ,[ Unknown ],28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Brennisteinsfjoll,Confirmed Eruption,1341,2,Grafeldur (Selvogshraun),Historical Observations,Unknown,63.933,-21.783,610 m,Iceland,Crater rows,"33,526","33,526","163,469","203,012"
Asosan,Confirmed Eruption,1340 Feb 3,2,Naka-dake,Historical Observations,1340 Feb 25,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Kikai,Confirmed Eruption,1340,--,"Iwo-dake, K-Iw-P2 tephra",Radiocarbon (uncorrected),Unknown,30.793,130.305,704 m,Japan,Caldera,152,152,152,"1,002,905"
"Fournaise, Piton de la",Confirmed Eruption,1340,0,South rift zone (Brulé du Baril),Radiocarbon (corrected),Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Taranaki,Confirmed Eruption,1340,--,,Radiocarbon (uncorrected),Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Kilauea,Confirmed Eruption,1340,0,Upper east rift zone (Kane Nui o Hamo),Anthropology,Unknown,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Pagan,Confirmed Eruption,1340,--,North Pagan (west flank maar),Radiocarbon (corrected),Unknown,18.13,145.8,570 m,United States,Stratovolcano(es),0,0,0,0
Hakkodasan,Confirmed Eruption,1340,1,SW flank of O-dake (Jigoku-numa),Radiocarbon (corrected),Unknown,40.659,140.877,1585 m,Japan,Stratovolcano(es),225,730,"476,624","1,921,667"
Krysuvik-Trolladyngja,Confirmed Eruption,1340,1,Tradarfjöll,Tephrochronology,Unknown,63.917,-22.067,360 m,Iceland,Crater rows,"29,070","29,070","164,484","195,915"
Pelee,Confirmed Eruption,1340,4,Tephra layer P1,Radiocarbon (corrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
