volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Home Reef,Uncertain Eruption,1857,2,, ,[ Unknown ],-18.992,-174.775,-10 m,Tonga,Submarine,0,0,142,"21,334"
Stromboli,Confirmed Eruption,1857,3,Summit craters and Sciara del Fuoco,Historical Observations,1889 Jun 26,38.789,15.213,924 m,Italy,Stratovolcano,"2,225","2,225","3,894","1,347,563"
Karthala,Confirmed Eruption,1857,2,SE flank (Badjini Massif) & summit,Historical Observations,Unknown,-11.75,43.38,2361 m,Comoros,Shield,"225,379","225,379","278,330","399,067"
Tengger Caldera,Confirmed Eruption,1857,2,Bromo,Historical Observations,Unknown,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Mayon,Confirmed Eruption,1857,2,,Historical Observations,Unknown,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Camiguin de Babuyanes,Confirmed Eruption,1857,2,SW flank,Historical Observations,Unknown,18.83,121.86,712 m,Philippines,Stratovolcano,876,"1,066","1,369","409,653"
Shiretoko-Iozan,Confirmed Eruption,1857,--,,Historical Observations,1858,44.133,145.161,1562 m,Japan,Stratovolcano,6,"1,516","7,890","209,060"
Tokachidake,Confirmed Eruption,1857,2,,Historical Observations,Unknown,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
Reventador,Confirmed Eruption,1856 Dec 12,3,,Historical Observations,1856 Dec 13,-0.077,-77.656,3562 m,Ecuador,Stratovolcano,484,963,"4,403","2,619,647"
Masaya,Confirmed Eruption,1856 Dec,2,Santiago or San Pedro,Historical Observations,1857 Jan,11.985,-86.165,594 m,Nicaragua,Caldera,"989,888","989,888","1,914,707","2,926,954"
Ragang,Confirmed Eruption,1856 Nov 1,2,,Historical Observations,Unknown,7.691,124.507,2790 m,Philippines,Stratovolcano,447,"2,646","331,796","6,423,725"
Cotopaxi,Confirmed Eruption,1856 Oct,2,,Historical Observations,1856 Dec,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Didicas,Confirmed Eruption,1856 Sep 30,2,,Historical Observations,1860 Oct (?),19.077,122.202,228 m,Philippines,Compound,0,0,132,"52,751"
Fuego,Confirmed Eruption,1856 Sep 29,2,,Historical Observations,1856 Sep 30,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Hokkaido-Komagatake,Confirmed Eruption,1856 Sep 25,4,"Ansei Crater, Tephra layer Ko-c1",Historical Observations,Unknown,42.063,140.677,1131 m,Japan,Stratovolcano,173,"23,091","234,213","962,081"
Tengger Caldera,Confirmed Eruption,1856 Sep 10,2,Volcano Uncertain,Unknown,Unknown,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Semeru,Confirmed Eruption,1856 Sep 10,2,,Historical Observations,Unknown,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Ruang,Confirmed Eruption,1856 Sep,1,,Historical Observations,Unknown,2.3,125.37,725 m,Indonesia,Stratovolcano,878,"1,652","2,766","149,159"
Izalco,Confirmed Eruption,1856 May 24,2,Summit and south flank,Historical Observations,1856 Sep 1 ± 1 days,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Iwakisan,Uncertain Eruption,1856 May 20,2,, ,[ Unknown ],40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
Cotopaxi,Confirmed Eruption,1856 May,2,,Historical Observations,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
"Telong, Bur ni",Confirmed Eruption,1856 Apr 14,2,,Historical Observations,Unknown,4.769,96.821,2617 m,Indonesia,Stratovolcano,"1,342","25,733","125,812","1,631,846"
Asosan,Confirmed Eruption,1856 Mar 18,2,Naka-dake,Historical Observations,1856 Jun 13,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Awu,Confirmed Eruption,1856 Mar 2,3,,Historical Observations,1856 Mar 17,3.689,125.447,1318 m,Indonesia,Stratovolcano,"6,409","22,655","52,725","58,719"
Lamongan,Confirmed Eruption,1856 Mar 1,2,,Historical Observations,1856 Jun 14,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Fuego,Confirmed Eruption,1856 Jan 9,2,,Historical Observations,1856 Mar 7,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Makaturing,Uncertain Eruption,1856,--,, ,[ Unknown ],7.644,124.317,1818 m,Philippines,Stratovolcano,"1,501","9,752","418,007","6,142,586"
Whakaari/White Island,Uncertain Eruption,1856,2,, ,[ Unknown ],-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Suretamatai,Confirmed Eruption,1856,2,,Historical Observations,Unknown,-13.8,167.47,921 m,Vanuatu,Complex,68,"3,509","5,555","9,242"
Veer,Discredited Eruption,1856,--,, ,[ Unknown ],53.75,158.45,520 m,Russia,Pyroclastic cone(s),0,1,44,"266,763"
Baker,Uncertain Eruption,1856,--,Sherman Crater, ,[ Unknown ],48.777,-121.813,3285 m,United States,Stratovolcano(es),0,46,"8,568","1,990,504"
Atitlan,Uncertain Eruption,1856,2,, ,[ Unknown ],14.583,-91.186,3535 m,Guatemala,Stratovolcano(es),"2,303","70,431","664,649","8,029,695"
Banda Api,Uncertain Eruption,1855 Dec 29,--,, ,[ 1855 Dec 30 ],-4.523,129.881,596 m,Indonesia,Caldera,"5,682","5,682","5,810","5,810"
Vesuvius,Confirmed Eruption,1855 Dec 19,3,Summit and SW flank (300-225 m),Historical Observations,1861 Dec 31,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
San Miguel,Confirmed Eruption,1855 Dec,2,SSE flank (800 m),Historical Observations,Unknown,13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Cotopaxi,Confirmed Eruption,1855 Nov,2,,Historical Observations,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Marapi,Confirmed Eruption,1855 Oct 2,2,,Historical Observations,1856 Jan,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Fuego,Confirmed Eruption,1855 Sep 29,2,,Historical Observations,1855 Sep 30,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Mauna Loa,Confirmed Eruption,1855 Aug 11,1,NE rift zone (3200 m) and Mokuaweoweo,Historical Observations,1856 Nov,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Tinakula,Confirmed Eruption,1855 Aug,2,,Historical Observations,Unknown,-10.386,165.804,796 m,Solomon Islands,Stratovolcano,0,19,19,"20,155"
Karthala,Confirmed Eruption,1855 Jul 1,2,SE flank,Historical Observations,Unknown,-11.75,43.38,2361 m,Comoros,Shield,"225,379","225,379","278,330","399,067"
Avachinsky,Confirmed Eruption,1855 May 28,2,,Historical Observations,1855 Sep 4 ± 4 days,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Turrialba,Confirmed Eruption,1855 May,2,,Historical Observations,Unknown,10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
Gorely,Uncertain Eruption,1855 Apr,2,, ,[ Unknown ],52.559,158.03,1799 m,Russia,Caldera,0,0,19,"250,293"
Mayon,Confirmed Eruption,1855 Mar 22,2,,Historical Observations,Unknown,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Io-Torishima,Confirmed Eruption,1855 Mar,2,,Historical Observations,1855 May,27.881,128.223,212 m,Japan,Complex,0,0,0,"52,818"
Tacana,Uncertain Eruption,1855 Jan 12,1,SW side, ,[ Unknown ],15.132,-92.109,4064 m,Mexico-Guatemala,Stratovolcano,"3,032","20,932","598,594","4,523,701"
Sinarka,Confirmed Eruption,1855,2,,Historical Observations,Unknown,48.873,154.182,911 m,Russia,Stratovolcano,0,3,3,57
Chyulu Hills,Confirmed Eruption,1855,2,Shaitani and Chaimu,Anthropology,Unknown,-2.68,37.88,2188 m,Kenya,Volcanic field,"14,889","14,889","91,280","1,784,980"
Tenduruk Dagi,Confirmed Eruption,1855,--,,Historical Observations,Unknown,39.356,43.874,3514 m,Turkey,Shield,550,"5,060","173,581","1,938,900"
Tongariro,Confirmed Eruption,1855,2,SSE flank (Red Crater),Historical Observations,Unknown,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Osorno,Confirmed Eruption,1855,2,,Historical Observations,Unknown,-41.105,-72.496,2659 m,Chile,Stratovolcano,88,674,"11,964","655,492"
Fujisan,Uncertain Eruption,1854 Dec 23,--,, ,[ 1855 Jan 9 ],35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Vesuvius,Confirmed Eruption,1854 Dec 14,3,Summit and upper N flank,Historical Observations,1855 May 27,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Cotopaxi,Confirmed Eruption,1854 Sep 14,2,,Historical Observations,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Merapi,Uncertain Eruption,1854 Sep,--,, ,[ Unknown ],-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Karymsky,Confirmed Eruption,1854 Sep,2,,Historical Observations,Unknown,54.049,159.443,1513 m,Russia,Stratovolcano,0,0,291,"10,848"
Marapi,Confirmed Eruption,1854 Aug 29,2,,Historical Observations,Unknown,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Avachinsky,Confirmed Eruption,1854 Aug 13,2,,Historical Observations,Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Hood,Uncertain Eruption,1854 Aug,--,, ,[ Unknown ],45.374,-121.695,3426 m,United States,Stratovolcano,0,850,"9,721","2,067,520"
Fuss Peak,Confirmed Eruption,1854 Jul 5,3,,Historical Observations,Unknown,50.267,155.246,1742 m,Russia,Stratovolcano,0,62,354,"1,891"
Alaid,Confirmed Eruption,1854 Jun 27,3,,Historical Observations,Unknown,50.861,155.565,2285 m,Russia,Stratovolcano,0,64,64,"2,887"
Chirpoi,Confirmed Eruption,1854 Jun 24,2,Snow (or Cherny),Historical Observations,Unknown,46.532,150.871,742 m,Russia,Caldera,1,1,3,491
Makian,Uncertain Eruption,1854 Jun 18,1,, ,[ 1854 Jun 18 ],0.32,127.4,1357 m,Indonesia,Stratovolcano,"4,986","8,466","21,360","441,768"
Izalco,Confirmed Eruption,1854 May 13,2,,Historical Observations,1854 Jun 8,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Batur,Confirmed Eruption,1854 Apr 28,1,Batur I,Historical Observations,Unknown,-8.242,115.375,1717 m,Indonesia,Caldera,"466,899","466,899","937,766","4,289,189"
Cotopaxi,Confirmed Eruption,1854 Apr 3,2,,Historical Observations,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Asosan,Confirmed Eruption,1854 Feb 26,2,Naka-dake,Historical Observations,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Sheveluch,Confirmed Eruption,1854 Feb 18,5,,Historical Observations,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Llullaillaco,Confirmed Eruption,1854 Feb 10,2,,Historical Observations,Unknown,-24.72,-68.53,6739 m,Chile-Argentina,Stratovolcano,0,18,391,"9,859"
Momotombo,Confirmed Eruption,1854 Feb,2,,Historical Observations,1854 Mar,12.423,-86.539,1270 m,Nicaragua,Stratovolcano,100,"1,851","98,583","3,569,021"
St. Helens,Confirmed Eruption,1854 Feb,2,North flank,Historical Observations,1854 Apr,46.2,-122.18,2549 m,United States,Stratovolcano,78,427,"2,221","2,173,101"
Lascar,Confirmed Eruption,1854 Jan 20,1,Lascar or Aguas Calientes,Historical Observations,1854 Jan 30,-23.37,-67.73,5592 m,Chile,Stratovolcano(es),0,70,570,"8,119"
Unnamed,Confirmed Eruption,1854 Jan 15,0,,Historical Observations,Unknown,20.33,121.75,-24 m,Philippines,Submarine,1,214,"8,699","13,109"
Taranaki,Uncertain Eruption,1854,--,, ,[ Unknown ],-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Tofua,Confirmed Eruption,1854,2,,Historical Observations,Unknown,-19.75,-175.07,515 m,Tonga,Caldera,"1,556","1,556","1,556","8,789"
Late,Confirmed Eruption,1854,2,NE flank,Historical Observations,Unknown,-18.806,-174.65,540 m,Tonga,Stratovolcano,158,158,158,"17,190"
Rainier,Uncertain Eruption,1854,2,, ,[ Unknown ],46.853,-121.76,4392 m,United States,Stratovolcano,0,128,"3,187","2,667,609"
Baker,Confirmed Eruption,1854,2,Sherman Crater,Historical Observations,Unknown,48.777,-121.813,3285 m,United States,Stratovolcano(es),0,46,"8,568","1,990,504"
Niigata-Yakeyama,Confirmed Eruption,1854,--,NW flank,Historical Observations,Unknown,36.921,138.036,2400 m,Japan,Lava dome,73,610,"226,866","3,920,252"
Opala,Uncertain Eruption,1854,--,, ,[ Unknown ],52.543,157.339,2439 m,Russia,Caldera,22,22,50,"58,949"
Rincon de la Vieja,Confirmed Eruption,1854,2,,Historical Observations,1863 Aug,10.83,-85.324,1916 m,Costa Rica,Complex,271,"1,428","78,668","659,105"
San Miguel,Uncertain Eruption,1854,2,, ,[ Unknown ],13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Grimsvotn,Confirmed Eruption,1854,2,,Historical Observations,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Avachinsky,Confirmed Eruption,1853 Dec 21,2,,Historical Observations,1854 Mar 14,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Mutnovsky,Confirmed Eruption,1853 Dec 18,2,,Historical Observations,1854 Mar,52.449,158.196,2288 m,Russia,Complex,0,0,97,"250,858"
Chikurachki,Confirmed Eruption,1853 Dec,3,,Historical Observations,1859,50.324,155.461,1781 m,Russia,Stratovolcano(es),0,65,527,"2,492"
Kaba,Confirmed Eruption,1853 Nov,2,,Historical Observations,Unknown,-3.522,102.615,1940 m,Indonesia,Stratovolcano,278,"15,352","333,750","2,608,259"
Villarrica,Confirmed Eruption,1853 Nov,2,,Historical Observations,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Kueishantao,Confirmed Eruption,1853 Oct 29,2,,Historical Observations,1853 Nov (?),24.841,121.953,361 m,Taiwan,Stratovolcano,1,"6,523","471,596","10,011,370"
Klyuchevskoy,Confirmed Eruption,1853 Oct,2,,Historical Observations,1854 Feb 17,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Cotopaxi,Confirmed Eruption,1853 Sep 13,3,,Historical Observations,1853 Sep 15,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Mayon,Confirmed Eruption,1853 Jul 13,3,,Historical Observations,1853 Aug 26,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Three Sisters,Discredited Eruption,1853 Jul,--,, ,[ Unknown ],44.133,-121.767,3159 m,United States,Complex,0,0,"5,672","279,885"
Niuafo'ou,Confirmed Eruption,1853 Jun 24,0,SW caldera rim (Ahau village area),Historical Observations,1853 Jun 24 (?),-15.6,-175.63,260 m,Tonga,Shield,118,155,155,155
Atitlan,Confirmed Eruption,1853 May 3,3,,Historical Observations,Unknown,14.583,-91.186,3535 m,Guatemala,Stratovolcano(es),"2,303","70,431","664,649","8,029,695"
Toya,Confirmed Eruption,1853 Apr 22,4,O-Usu,Historical Observations,1853 Sep,42.544,140.839,733 m,Japan,Stratovolcano,"5,723","36,191","214,565","3,206,914"
Masaya,Confirmed Eruption,1853 Apr 9,1,Santiago,Historical Observations,1853 Sep 15 (in or after),11.985,-86.165,594 m,Nicaragua,Caldera,"989,888","989,888","1,914,707","2,926,954"
St. Helens,Confirmed Eruption,1853 Mar 15,2,North flank,Historical Observations,1853 Aug (?),46.2,-122.18,2549 m,United States,Stratovolcano,78,427,"2,221","2,173,101"
Gede-Pangrango,Confirmed Eruption,1853 Mar 14,3,,Historical Observations,1853 Mar 14,-6.77,106.965,3008 m,Indonesia,Stratovolcano(es),"2,500","154,390","2,315,469","40,640,105"
Lonquimay,Confirmed Eruption,1853 Feb,3,,Historical Observations,Unknown,-38.379,-71.586,2832 m,Chile,Stratovolcano,96,540,"13,635","504,320"
Dempo,Confirmed Eruption,1853 Jan 1,2,,Historical Observations,Unknown,-4.016,103.121,3142 m,Indonesia,Stratovolcano(es),124,"9,613","96,058","2,307,584"
Mutnovsky,Confirmed Eruption,1853 Jan,2,,Historical Observations,Unknown,52.449,158.196,2288 m,Russia,Complex,0,0,97,"250,858"
Hood,Uncertain Eruption,1853,--,, ,[ Unknown ],45.374,-121.695,3426 m,United States,Stratovolcano,0,850,"9,721","2,067,520"
Lascar,Uncertain Eruption,1853,2,, ,[ Unknown ],-23.37,-67.73,5592 m,Chile,Stratovolcano(es),0,70,570,"8,119"
Rincon de la Vieja,Confirmed Eruption,1853,2,,Historical Observations,Unknown,10.83,-85.324,1916 m,Costa Rica,Complex,271,"1,428","78,668","659,105"
Turrialba,Confirmed Eruption,1853,2,,Historical Observations,Unknown,10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
Baker,Confirmed Eruption,1852 Dec 1,2,Sherman Crater,Historical Observations,1853 Jan (?),48.777,-121.813,3285 m,United States,Stratovolcano(es),0,46,"8,568","1,990,504"
Cosiguina,Confirmed Eruption,1852 Dec,2,,Historical Observations,Unknown,12.98,-87.57,872 m,Nicaragua,Stratovolcano,143,"4,114","18,876","2,179,830"
Niigata-Yakeyama,Confirmed Eruption,1852 Nov 1,2,NW flank,Historical Observations,1853 May (?),36.921,138.036,2400 m,Japan,Lava dome,73,610,"226,866","3,920,252"
Antuco,Confirmed Eruption,1852 Nov,3,NE flank fissure and summit,Historical Observations,1853 Jan,-37.406,-71.349,2979 m,Chile,Stratovolcano,117,474,"3,872","381,623"
Lewotolok,Confirmed Eruption,1852 Oct 5,2,K2 crater,Historical Observations,1852 Oct 6,-8.274,123.508,1431 m,Indonesia,Stratovolcano,"4,390","10,032","159,023","695,083"
Etna,Confirmed Eruption,1852 Aug 20,2,East (Valle del Bove 1950-1700 m),Historical Observations,1853 May 27,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Klyuchevskoy,Confirmed Eruption,1852 Aug,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Masaya,Confirmed Eruption,1852 Jun,2,Between Masaya and Nindirí Craters,Historical Observations,1852 Jul,11.985,-86.165,594 m,Nicaragua,Caldera,"989,888","989,888","1,914,707","2,926,954"
Gede-Pangrango,Confirmed Eruption,1852 May 28,2,,Historical Observations,1852 May 28,-6.77,106.965,3008 m,Indonesia,Stratovolcano(es),"2,500","154,390","2,315,469","40,640,105"
Maly Semyachik,Confirmed Eruption,1852 Apr 15,2,Ceno-Semiachik (Troitsky Crater),Historical Observations,1852 Jul,54.135,159.674,1527 m,Russia,Caldera,98,98,497,"10,182"
Mutnovsky,Confirmed Eruption,1852 Mar,2,,Historical Observations,Unknown,52.449,158.196,2288 m,Russia,Complex,0,0,97,"250,858"
Fogo,Confirmed Eruption,1852 Feb 19,2,NNW caldera floor,Historical Observations,1852 Mar 30 (?),14.95,-24.35,2829 m,Cape Verde,Stratovolcano,189,"13,254","37,650","267,298"
Mauna Loa,Confirmed Eruption,1852 Feb 17,2,NE rift zone (2560 m) and Mokuaweoweo,Historical Observations,1852 Mar 11 (?),19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Klyuchevskoy,Confirmed Eruption,1852 Feb,2,,Historical Observations,1852 Mar,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Akutan,Confirmed Eruption,1852,--,NW flank (Lava Point),Historical Observations,Unknown,54.134,-165.986,1303 m,United States,Stratovolcano,0,24,233,"4,361"
Pavlof,Uncertain Eruption,1852,1,Upper north flank, ,[ Unknown ],55.417,-161.894,2493 m,United States,Stratovolcano,0,0,0,"3,002"
Veniaminof,Uncertain Eruption,1852,2,Western intracaldera cone, ,[ Unknown ],56.17,-159.38,2507 m,United States,Stratovolcano,0,0,0,542
Ugashik-Peulik,Uncertain Eruption,1852,--,Peulik, ,[ Unknown ],57.751,-156.368,1474 m,United States,Stratovolcano,0,0,0,102
Chiginagak,Discredited Eruption,1852,--,, ,[ Unknown ],57.135,-156.99,2221 m,United States,Stratovolcano,0,0,0,52
Atitlan,Uncertain Eruption,1852,2,, ,[ Unknown ],14.583,-91.186,3535 m,Guatemala,Stratovolcano(es),"2,303","70,431","664,649","8,029,695"
Popocatepetl,Uncertain Eruption,1852,1,, ,[ Unknown ],19.023,-98.622,5393 m,Mexico,Stratovolcano(es),325,"2,584","634,054","26,509,510"
Karymsky,Confirmed Eruption,1852,2,,Historical Observations,Unknown,54.049,159.443,1513 m,Russia,Stratovolcano,0,0,291,"10,848"
Sirung,Uncertain Eruption,1852,2,, ,[ Unknown ],-8.508,124.13,862 m,Indonesia,Complex,"5,966","19,334","69,744","418,756"
Bulusan,Uncertain Eruption,1852,--,, ,[ Unknown ],12.769,124.056,1535 m,Philippines,Stratovolcano(es),"2,789","74,286","518,705","3,360,418"
Cameroon,Confirmed Eruption,1852,2,West flank,Historical Observations,Unknown,4.203,9.17,4095 m,Cameroon,Stratovolcano,328,"26,053","417,460","3,079,036"
"Fournaise, Piton de la",Confirmed Eruption,1852,0,Brulant,Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Home Reef,Confirmed Eruption,1852,2,,Historical Observations,Unknown,-18.992,-174.775,-10 m,Tonga,Submarine,0,0,142,"21,334"
Lateiki,Uncertain Eruption,1852,0,, ,[ Unknown ],-19.18,-174.87,43 m,Tonga,Submarine,18,18,18,"7,907"
Barren Island,Uncertain Eruption,1852,2,, ,[ Unknown ],12.278,93.858,354 m,India,Stratovolcano,645,645,645,"5,035"
Momotombo,Confirmed Eruption,1852,2,,Historical Observations,Unknown,12.423,-86.539,1270 m,Nicaragua,Stratovolcano,100,"1,851","98,583","3,569,021"
Fuego,Uncertain Eruption,1852,2,, ,[ Unknown ],14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Cotopaxi,Confirmed Eruption,1852,2,,Historical Observations,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Llaima,Confirmed Eruption,1852,2,,Historical Observations,1853,-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Villarrica,Uncertain Eruption,1852,--,, ,[ Unknown ],-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Osorno,Discredited Eruption,1852,--,, ,[ Unknown ],-41.105,-72.496,2659 m,Chile,Stratovolcano,88,674,"11,964","655,492"
Avachinsky,Confirmed Eruption,1851 Nov 26,2,,Historical Observations,1852 Feb 14 ± 4 days,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Maly Semyachik,Confirmed Eruption,1851 Sep,2,Ceno-Semiachik (Troitsky Crater),Historical Observations,Unknown,54.135,159.674,1527 m,Russia,Caldera,98,98,497,"10,182"
Mauna Loa,Confirmed Eruption,1851 Aug 8,0,Mokuaweoweo and SW rift zone,Historical Observations,1851 Aug 11 ± 1 days,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Pelee,Confirmed Eruption,1851 Aug 5,2,Upper Rivière Claire valley (900 m elevation),Historical Observations,1852 Feb 1 ± 30 days,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Cotopaxi,Confirmed Eruption,1851 Jun,2,,Historical Observations,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Mayon,Confirmed Eruption,1851 May 26,1,,Historical Observations,1851 Jun,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Kelud,Confirmed Eruption,1851 Jan 24,2,,Historical Observations,Unknown,-7.935,112.314,1730 m,Indonesia,Stratovolcano,279,"50,901","2,087,876","24,999,627"
Semeru,Confirmed Eruption,1851 Jan,2,,Historical Observations,Unknown,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Lateiki,Confirmed Eruption,1851,0,,Historical Observations,Unknown,-19.18,-174.87,43 m,Tonga,Submarine,18,18,18,"7,907"
"Fournaise, Piton de la",Confirmed Eruption,1851,0,"Brulant, l'Enclos Velain",Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Rincon de la Vieja,Uncertain Eruption,1851,--,, ,[ Unknown ],10.83,-85.324,1916 m,Costa Rica,Complex,271,"1,428","78,668","659,105"
Osorno,Confirmed Eruption,1851,2,,Historical Observations,Unknown,-41.105,-72.496,2659 m,Chile,Stratovolcano,88,674,"11,964","655,492"
Jan Mayen,Confirmed Eruption,1851,--,"Beerenberg (Kokssletta, NE flank)",Historical Observations,Unknown,71.082,-8.155,2197 m,Norway,Stratovolcano,0,0,0,0
"Fournaise, Piton de la",Confirmed Eruption,1850 Nov 3,0,,Historical Observations,1850 Nov 12,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Lassen Volcanic Center,Discredited Eruption,1850 Aug,--,, ,[ 1851 ],40.492,-121.508,3187 m,United States,Stratovolcano,0,9,"2,340","439,135"
"Negro, Cerro",Confirmed Eruption,1850 Apr 13,2,,Historical Observations,1850 May 27,12.506,-86.702,728 m,Nicaragua,Pyroclastic cone(s),"1,690","10,243","296,320","3,540,933"
Baker,Uncertain Eruption,1850 Mar,--,Sherman Crater, ,[ Unknown ],48.777,-121.813,3285 m,United States,Stratovolcano(es),0,46,"8,568","1,990,504"
St. Helens,Confirmed Eruption,1850 Mar,2,North flank,Historical Observations,1850 May (?),46.2,-122.18,2549 m,United States,Stratovolcano,78,427,"2,221","2,173,101"
"Chichon, El",Confirmed Eruption,1850,--,,Anthropology,Unknown,17.36,-93.228,1150 m,Mexico,Lava dome(s),"3,759","11,000","143,015","3,570,632"
Kunlun Volcanic Group,Uncertain Eruption,1850,--,, ,[ Unknown ],35.52,80.2,5808 m,China,Pyroclastic cone(s),"1,253","1,253","3,212","22,621"
Karthala,Confirmed Eruption,1850,0,West-SW flank (400 m),Historical Observations,Unknown,-11.75,43.38,2361 m,Comoros,Shield,"225,379","225,379","278,330","399,067"
Harrat Ash Shaam,Discredited Eruption,1850,0,Es Safa, ,[ Unknown ],32.333,37.583,1100 m,Syria-Jordan-Saudi Arabia,Volcanic field,"276,996","276,996","276,996","276,996"
