volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Iwakisan,Uncertain Eruption,1694 Jun 19,2,, ,[ Unknown ],40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
Zaozan [Zaosan],Confirmed Eruption,1694 May 29,2,Okama,Historical Observations,1694 Aug 30 (?),38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Serua,Confirmed Eruption,1694,3,,Historical Observations,Unknown,-6.312,130.017,608 m,Indonesia,Stratovolcano,58,58,58,258
Tangkoko-Duasudara,Confirmed Eruption,1694,3,,Historical Observations,Unknown,1.518,125.185,1334 m,Indonesia,Stratovolcano,445,"57,792","135,761","1,227,998"
Etna,Confirmed Eruption,1693 Dec,3,Central Crater,Historical Observations,1694 Nov (?),37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Serua,Confirmed Eruption,1693 Jun 4,4,,Historical Observations,1693 Jul,-6.312,130.017,608 m,Indonesia,Stratovolcano,58,58,58,258
Hekla,Confirmed Eruption,1693 Feb 13,4,,Historical Observations,1693 Sep 14 (?),63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Etna,Uncertain Eruption,1693 Jan 9,--,, ,[ Unknown ],37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Teon,Confirmed Eruption,1693,3,,Historical Observations,Unknown,-6.976,129.144,728 m,Indonesia,Stratovolcano,19,102,102,"2,045"
Pacaya,Confirmed Eruption,1693,2,,Historical Observations,Unknown,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Serua,Uncertain Eruption,1692 Jun 4,--,, ,[ Unknown ],-6.312,130.017,608 m,Indonesia,Stratovolcano,58,58,58,258
Nemrut Dagi,Uncertain Eruption,1692 Apr 13,--,, ,[ Unknown ],38.654,42.229,2948 m,Turkey,Stratovolcano,608,"7,399","230,531","1,618,263"
Liamuiga,Uncertain Eruption,1692,--,, ,[ Unknown ],17.37,-62.8,1156 m,Saint Kitts and Nevis,Stratovolcano,"2,009","7,285","35,138","141,136"
Hierro,Uncertain Eruption,1692,--,, ,[ Unknown ],27.73,-18.03,1500 m,Spain,Shield,"20,321","20,321","20,321","43,696"
Asosan,Confirmed Eruption,1691 Apr,2,Naka-dake,Historical Observations,1691 Aug,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Reventador,Confirmed Eruption,1691,3,,Historical Observations,Unknown,-0.077,-77.656,3562 m,Ecuador,Stratovolcano,484,963,"4,403","2,619,647"
Soufriere Guadeloupe,Confirmed Eruption,1690 Apr 5,1,"Gouffre Dupuy, Gouffre Tarissan",Historical Observations,Unknown,16.044,-61.664,1467 m,France,Stratovolcano,"8,839","71,345","256,899","482,449"
Pacaya,Confirmed Eruption,1690,2,,Historical Observations,Unknown,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Unzendake,Uncertain Eruption,1690,--,, ,[ 1692 ],32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Kirishimayama,Confirmed Eruption,1690,2,Ohachi,Historical Observations,Unknown,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Banda Api,Confirmed Eruption,1690,3,,Historical Observations,1696 May 22,-4.523,129.881,596 m,Indonesia,Caldera,"5,682","5,682","5,810","5,810"
Guntur,Confirmed Eruption,1690,3,,Historical Observations,Unknown,-7.143,107.84,2249 m,Indonesia,Complex,"4,652","218,012","3,412,038","24,486,191"
Asuncion,Uncertain Eruption,1690,--,, ,[ Unknown ],19.671,145.406,857 m,United States,Stratovolcano,0,0,0,0
Toya,Confirmed Eruption,1690,--,Usu,Tephrochronology,Unknown,42.544,140.839,733 m,Japan,Stratovolcano,"5,723","36,191","214,565","3,206,914"
Chikurachki,Confirmed Eruption,1690,4,Tatarinov,Tephrochronology,Unknown,50.324,155.461,1781 m,Russia,Stratovolcano(es),0,65,527,"2,492"
Koshelev,Confirmed Eruption,1690,3,SE flank,Historical Observations,Unknown,51.356,156.753,1822 m,Russia,Stratovolcano,0,2,855,"4,390"
Colima,Confirmed Eruption,1690,3,,Historical Observations,Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Tseax River Cone,Confirmed Eruption,1690,--,,Radiocarbon (corrected),Unknown,55.12,-128.9,609 m,Canada,Pyroclastic cone,0,0,928,"23,623"
Iwatesan,Uncertain Eruption,1689 Jun 22,2,, ,[ Unknown ],39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Etna,Confirmed Eruption,1689 Mar 14,1,"East flank (Valle del Bove, 2300 m?)",Historical Observations,Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Fuego,Uncertain Eruption,1689,2,, ,[ Unknown ],14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Etna,Confirmed Eruption,1688,1,East slope of Central Crater,Historical Observations,Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Vulcano,Confirmed Eruption,1688,--,Fossa,Historical Observations,Unknown,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Villarrica,Confirmed Eruption,1688,1,,Historical Observations,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Serua,Confirmed Eruption,1687 Jun 15,3,,Historical Observations,Unknown,-6.312,130.017,608 m,Indonesia,Stratovolcano,58,58,58,258
Gamalama,Confirmed Eruption,1687 May 10,3,,Historical Observations,1687 May 11,0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Iwatesan,Uncertain Eruption,1687 Apr 14,2,, ,[ 1687 Jul ],39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Pacaya,Confirmed Eruption,1687 Mar 26,2,,Historical Observations,1687 Mar 27,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
"Orizaba, Pico de",Confirmed Eruption,1687,2,,Historical Observations,Unknown,19.03,-97.27,5564 m,Mexico,Stratovolcano,413,"4,469","759,747","5,962,920"
Gamalama,Confirmed Eruption,1686 Sep,2,,Historical Observations,1686 Oct 13 (in or after),0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Iwatesan,Confirmed Eruption,1686 Mar 26,3,,Historical Observations,1686 Mar 27,39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Fuego,Confirmed Eruption,1686,2,,Historical Observations,Unknown,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Vesuvius,Confirmed Eruption,1685 Oct 3,3,,Historical Observations,1694 Apr 29,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Fuego,Confirmed Eruption,1685 Sep,2,Volcano Uncertain: pumice off Guatemala coast,Unknown,Unknown,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
San Cristobal,Confirmed Eruption,1685 Aug,2,,Historical Observations,Unknown,12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Telica,Confirmed Eruption,1685 Aug,2,,Historical Observations,Unknown,12.606,-86.84,1036 m,Nicaragua,Stratovolcano(es),"1,079","21,990","327,294","2,982,538"
Mauna Loa,Confirmed Eruption,1685,0,NE rift zone,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Grimsvotn,Confirmed Eruption,1684 Nov 5,2,,Historical Observations,1685 Jan,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
San Cristobal,Confirmed Eruption,1684 Jul,2,,Historical Observations,Unknown,12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Izu-Oshima,Confirmed Eruption,1684 Feb 14,3,Tephra layer Y2,Historical Observations,1690,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Krakatau,Confirmed Eruption,1684 Feb 1,3,,Historical Observations,Unknown,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Asosan,Confirmed Eruption,1683 Jun,2,Naka-dake,Historical Observations,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Serua,Confirmed Eruption,1683,3,,Historical Observations,Unknown,-6.312,130.017,608 m,Indonesia,Stratovolcano,58,58,58,258
Banda Api,Confirmed Eruption,1683,3,,Historical Observations,Unknown,-4.523,129.881,596 m,Indonesia,Caldera,"5,682","5,682","5,810","5,810"
Tangkoko-Duasudara,Confirmed Eruption,1683,3,,Historical Observations,Unknown,1.518,125.185,1334 m,Indonesia,Stratovolcano,445,"57,792","135,761","1,227,998"
Penguin Island,Confirmed Eruption,1683,--,Deacon Peak,Lichenometry,Unknown,-62.1,-57.93,180 m,Antarctica,Stratovolcano,0,0,0,0
Sete Cidades,Confirmed Eruption,1682 Dec 13,2,Submarine vent west of Sete Cidades,Historical Observations,Unknown,37.865,-25.785,842 m,Portugal,Stratovolcano,"3,515","10,365","102,848","127,154"
Etna,Confirmed Eruption,1682 Sep 1,2,"East flank (Valle del Bove, 2900 m)",Historical Observations,1682 Oct (?),37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Vesuvius,Confirmed Eruption,1682 Aug 12,3,,Historical Observations,1682 Aug 22,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Villarrica,Confirmed Eruption,1682,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Grimsvotn,Confirmed Eruption,1681 Apr 10,--,Volcano Uncertain: Vatnajökull,Historical Observations,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Krakatau,Confirmed Eruption,1680 May,3,Perbuwatan,Historical Observations,1681 Nov 19 (in or after),-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Tangkoko-Duasudara,Confirmed Eruption,1680,5,,Historical Observations,Unknown,1.518,125.185,1334 m,Indonesia,Stratovolcano,445,"57,792","135,761","1,227,998"
Mauna Loa,Confirmed Eruption,1680,0,NW flank,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
San Cristobal,Confirmed Eruption,1680,2,,Historical Observations,Unknown,12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Fuego,Uncertain Eruption,1679,--,, ,[ Unknown ],14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Merapi,Confirmed Eruption,1678 Aug 19,3,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Pacaya,Confirmed Eruption,1678 Aug,2,,Historical Observations,Unknown,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Kirishimayama,Confirmed Eruption,1678 Mar 1,2,Ohachi,Historical Observations,Unknown,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Aira,Confirmed Eruption,1678 Mar 1,2,Minami-dake,Historical Observations,Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Akita-Yakeyama,Confirmed Eruption,1678 Feb 22,2,Karenuma,Historical Observations,Unknown,39.964,140.757,1366 m,Japan,Stratovolcano,127,721,"55,493","3,122,037"
La Palma,Confirmed Eruption,1677 Nov 17,2,N & S flanks of San Antonio (Fuentecaliente),Historical Observations,1678 Jan 21,28.57,-17.83,2426 m,Spain,Stratovolcano(es),442,,,
Pacaya,Uncertain Eruption,1677 Jul,--,, ,[ Unknown ],14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
"Misti, El",Confirmed Eruption,1677 May 2,2,,Historical Observations,Unknown,-16.294,-71.409,5822 m,Peru,Stratovolcano,82,"1,507","918,280","1,052,408"
Ubinas,Confirmed Eruption,1677,3,,Historical Observations,Unknown,-16.355,-70.903,5672 m,Peru,Stratovolcano,180,"1,195","14,607","1,136,785"
Hierro,Uncertain Eruption,1677,--,, ,[ Unknown ],27.73,-18.03,1500 m,Spain,Shield,"20,321","20,321","20,321","43,696"
Kirishimayama,Confirmed Eruption,1677,2,Ohachi,Historical Observations,Unknown,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Merapi,Confirmed Eruption,1677,3,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Gamalama,Confirmed Eruption,1676 Dec 31,2,,Historical Observations,Unknown,0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Kujusan,Confirmed Eruption,1675 Jun,2,,Historical Observations,Unknown,33.086,131.249,1791 m,Japan,Stratovolcano(es),"1,667","11,771","181,541","7,815,706"
Asosan,Confirmed Eruption,1675 Feb 16,2,Naka-dake,Historical Observations,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Karangetang,Confirmed Eruption,1675,3,,Historical Observations,Unknown,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Lewotobi,Confirmed Eruption,1675,3,Lewotobi Lakilaki,Historical Observations,Unknown,-8.542,122.775,1703 m,Indonesia,Stratovolcano(es),"18,686","59,084","284,976","906,184"
Villarrica,Confirmed Eruption,1675,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Pacaya,Confirmed Eruption,1674 Jul,2,,Historical Observations,Unknown,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Gamalama,Discredited Eruption,1673 Aug 12,--,, ,[ Unknown ],0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Gamkonora,Confirmed Eruption,1673 May 20,5,,Historical Observations,Unknown,1.38,127.53,1635 m,Indonesia,Stratovolcano,"3,354","12,744","61,376","627,128"
Merapi,Confirmed Eruption,1672 Aug 4,3,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Iwakisan,Uncertain Eruption,1672 Jul 12,2,, ,[ 1672 Jul 28 ],40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
Fayal,Confirmed Eruption,1672 Apr 24,2,West flank,Historical Observations,1673 Feb 28,38.576,-28.713,1041 m,Portugal,Stratovolcano,"1,514","13,757","24,414","50,663"
Sumisujima,Uncertain Eruption,1672,0,31.58 N 140.25 E, ,[ Unknown ],31.44,140.051,136 m,Japan,Submarine,0,0,0,0
"Fournaise, Piton de la",Confirmed Eruption,1672,2,,Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Villarrica,Confirmed Eruption,1672,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Pacaya,Confirmed Eruption,1671 Aug,2,,Historical Observations,Unknown,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
"Fournaise, Piton de la",Confirmed Eruption,1671,2,,Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Iya,Confirmed Eruption,1671,3,,Historical Observations,Unknown,-8.891,121.641,618 m,Indonesia,Stratovolcano,"10,837","46,835","62,974","535,387"
Asosan,Uncertain Eruption,1671,2,Naka-dake, ,[ Unknown ],32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Aira,Uncertain Eruption,1670 Jun 1,2,, ,[ Unknown ],31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Zaozan [Zaosan],Confirmed Eruption,1670 Apr 26,2,Okama,Historical Observations,1670 Sep 26,38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Aogashima,Confirmed Eruption,1670,2,Ikenosawa crater,Historical Observations,1680,32.458,139.759,423 m,Japan,Stratovolcano,232,232,232,"8,559"
Ebeko,Confirmed Eruption,1670,--,,Radiocarbon (uncorrected),Unknown,50.686,156.014,1103 m,Russia,Stratovolcano,0,267,"1,076","3,098"
Ambae,Confirmed Eruption,1670,2,Lake Voui and upper west flank,Anthropology,Unknown,-15.389,167.835,1496 m,Vanuatu,Shield,73,"1,279","4,326","73,308"
Masaya,Confirmed Eruption,1670,3,Nindirí,Historical Observations,Unknown,11.985,-86.165,594 m,Nicaragua,Caldera,"989,888","989,888","1,914,707","2,926,954"
Galeras,Confirmed Eruption,1670,3,,Historical Observations,1736,1.22,-77.37,4276 m,Colombia,Complex,705,"120,817","630,777","1,700,248"
Asamayama,Confirmed Eruption,1669 Apr 5,2,,Historical Observations,1669 Apr 15,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Etna,Confirmed Eruption,1669 Mar 11,3,"S flank (950-625 m, Monti Rossi)",Historical Observations,1669 Jul 11 (?),37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
"Fournaise, Piton de la",Confirmed Eruption,1669,2,,Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Zaozan [Zaosan],Confirmed Eruption,1669,3,Okama,Historical Observations,Unknown,38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Pagan,Confirmed Eruption,1669,--,North Pagan,Historical Observations,Unknown,18.13,145.8,570 m,United States,Stratovolcano(es),0,0,0,0
Villarrica,Confirmed Eruption,1669,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Pacaya,Confirmed Eruption,1668 Aug,2,,Historical Observations,1669 Jun 29,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Zaozan [Zaosan],Confirmed Eruption,1668 Aug,2,Okama,Historical Observations,Unknown,38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Asosan,Confirmed Eruption,1668 Aug,2,Naka-dake,Historical Observations,1669,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Changbaishan,Confirmed Eruption,1668 Jun,--,Bagumiao ignmibrite and pumice?,Historical Observations,Unknown,41.98,128.08,2744 m,China-North Korea,Stratovolcano,268,"1,833","29,476","1,660,355"
Asosan,Confirmed Eruption,1668 Feb,2,Naka-dake,Historical Observations,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Shikotsu,Confirmed Eruption,1667 Sep 23,5,"Tarumai, Ta-b tephra",Historical Observations,1667 Sep 26 (?),42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Kirishimayama,Uncertain Eruption,1667,--,Ohachi, ,[ Unknown ],31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Ubinas,Confirmed Eruption,1667,3,,Historical Observations,Unknown,-16.355,-70.903,5672 m,Peru,Stratovolcano,180,"1,195","14,607","1,136,785"
Popocatepetl,Confirmed Eruption,1666,2,,Historical Observations,1667,19.023,-98.622,5393 m,Mexico,Stratovolcano(es),325,"2,584","634,054","26,509,510"
Lassen Volcanic Center,Confirmed Eruption,1666,3,Cinder Cone,Dendrochronology,Unknown,40.492,-121.508,3187 m,United States,Stratovolcano,0,9,"2,340","439,135"
Grimsvotn,Confirmed Eruption,1665,--,,Historical Observations,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
San Martin,Confirmed Eruption,1664 Jan 15,3,SE flank,Historical Observations,Unknown,18.57,-95.2,1650 m,Mexico,Shield,280,"3,581","259,640","1,645,811"
Io-Torishima,Confirmed Eruption,1664,--,,Historical Observations,Unknown,27.881,128.223,212 m,Japan,Complex,0,0,0,"52,818"
Pacaya,Confirmed Eruption,1664,3,,Historical Observations,Unknown,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Merapi,Confirmed Eruption,1663 Dec 31,3,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Unzendake,Confirmed Eruption,1663 Dec 11,2,NE flank of Fugen-dake (1200 m),Historical Observations,1663 Dec 27 (in or after),32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Popocatepetl,Confirmed Eruption,1663 Oct 13,3,,Historical Observations,1665 Oct 19,19.023,-98.622,5393 m,Mexico,Stratovolcano(es),325,"2,584","634,054","26,509,510"
Toya,Confirmed Eruption,1663 Aug 16,5,"Usu, Usu-b Pumice",Historical Observations,1663 Sep 5 ± 4 days,42.544,140.839,733 m,Japan,Stratovolcano,"5,723","36,191","214,565","3,206,914"
Unzendake,Confirmed Eruption,1663 Apr,2,Fugen-dake (Tsukumo-jima Pond),Historical Observations,1663 May,32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Teon,Confirmed Eruption,1663 Jan 18,3,,Historical Observations,Unknown,-6.976,129.144,728 m,Indonesia,Stratovolcano,19,102,102,"2,045"
Atitlan,Confirmed Eruption,1663,2,,Historical Observations,Unknown,14.583,-91.186,3535 m,Guatemala,Stratovolcano(es),"2,303","70,431","664,649","8,029,695"
Kirishimayama,Confirmed Eruption,1662 Sep,2,Ohachi,Historical Observations,1664,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Kujusan,Confirmed Eruption,1662 Jan 26,2,,Historical Observations,Unknown,33.086,131.249,1791 m,Japan,Stratovolcano(es),"1,667","11,771","181,541","7,815,706"
Ubinas,Confirmed Eruption,1662,3,,Historical Observations,Unknown,-16.355,-70.903,5672 m,Peru,Stratovolcano,180,"1,195","14,607","1,136,785"
Reykjanes,Discredited Eruption,1661 Dec,--,, ,[ Unknown ],63.817,-22.717,140 m,Iceland,Crater rows,"13,995","13,995","15,542","192,922"
Asamayama,Confirmed Eruption,1661 Oct 21,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Asamayama,Confirmed Eruption,1661 Apr 14,2,,Historical Observations,1661 Apr 27,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Quilotoa,Discredited Eruption,1660 Nov 28,--,, ,[ Unknown ],-0.85,-78.9,3914 m,Ecuador,Caldera,"40,429","40,429","124,306","4,333,779"
Katla,Confirmed Eruption,1660 Nov 3,4,,Historical Observations,1661,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Guagua Pichincha,Confirmed Eruption,1660 Oct 27,4,,Historical Observations,1660 Nov 28,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Asamayama,Confirmed Eruption,1660 Apr 8,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Teon,Confirmed Eruption,1660 Feb,4,,Historical Observations,Unknown,-6.976,129.144,728 m,Indonesia,Stratovolcano,19,102,102,"2,045"
Lewotolok,Confirmed Eruption,1660,3,,Historical Observations,Unknown,-8.274,123.508,1431 m,Indonesia,Stratovolcano,"4,390","10,032","159,023","695,083"
Makian,Uncertain Eruption,1660,--,, ,[ Unknown ],0.32,127.4,1357 m,Indonesia,Stratovolcano,"4,986","8,466","21,360","441,768"
Long Island,Confirmed Eruption,1660,6,,Radiocarbon (uncorrected),Unknown,-5.358,147.12,1280 m,Papua New Guinea,Complex,172,"2,023","4,017","78,803"
Nabukelevu,Confirmed Eruption,1660,--,Dome NW of summit,Radiocarbon (corrected),Unknown,-19.12,177.98,805 m,Fiji,Lava dome(s),269,"1,379","4,523","21,730"
Planchon-Peteroa,Confirmed Eruption,1660,3,Peteroa,Historical Observations,Unknown,-35.223,-70.568,3977 m,Chile,Stratovolcano(es),6,48,"1,345","634,959"
Teon,Confirmed Eruption,1659 Nov 11,3,,Historical Observations,Unknown,-6.976,129.144,728 m,Indonesia,Stratovolcano,19,102,102,"2,045"
Grimsvotn,Confirmed Eruption,1659 Nov,2,,Historical Observations,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Asamayama,Confirmed Eruption,1659 Jul 24,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Gamalama,Confirmed Eruption,1659 Jun,2,,Historical Observations,Unknown,0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Hakusan,Confirmed Eruption,1659 Apr 21,2,Midoriga-ike,Historical Observations,1659 Aug 8,36.155,136.771,2702 m,Japan,Stratovolcano,474,807,"63,965","5,959,200"
Chokaisan,Confirmed Eruption,1659 Apr,--,,Historical Observations,1663 ± 1 years,39.099,140.049,2236 m,Japan,Stratovolcano(es),131,707,"185,681","2,301,576"
Kirishimayama,Confirmed Eruption,1659 Feb,2,Ohachi,Historical Observations,1661,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
San Salvador,Confirmed Eruption,1658 Nov 3,3,"NW flank (El Playón), El Playón Sequence - Lower Playón",Historical Observations,1671 Aug (in or after),13.734,-89.294,1893 m,El Salvador,Stratovolcano,"29,514","800,780","2,857,563","6,366,833"
Hakusan,Confirmed Eruption,1658 Oct,2,,Historical Observations,Unknown,36.155,136.771,2702 m,Japan,Stratovolcano,474,807,"63,965","5,959,200"
Asamayama,Confirmed Eruption,1658 Jul 24,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Merapi,Confirmed Eruption,1658,3,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Asamayama,Confirmed Eruption,1657 Nov 25,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Villarrica,Confirmed Eruption,1657 Mar 15,1,,Historical Observations,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Unzendake,Discredited Eruption,1657,--,, ,[ Unknown ],32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Asamayama,Confirmed Eruption,1656 Dec 10,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Asamayama,Confirmed Eruption,1655 Nov 25,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Pacaya,Confirmed Eruption,1655 Jul,2,,Historical Observations,Unknown,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Kverkfjoll,Confirmed Eruption,1655 Apr 15,0,,Historical Observations,Unknown,64.653,-16.647,1930 m,Iceland,Stratovolcano,0,0,0,"2,901"
