volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Moyorodake [Medvezhia],Confirmed Eruption,1999 Oct 7,1,Kudriavy,Historical Observations,1999 Oct 13,45.389,148.838,1124 m,Japan - administered by Russia,Stratovolcano,11,42,600,"4,333"
Tungurahua,Confirmed Eruption,1999 Oct 5,3,,Historical Observations,2009 Jul 8 ± 7 days,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Shishaldin,Uncertain Eruption,1999 Sep 25,1,, ,[ 2000 Feb 4 (?) ],54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Ioto,Confirmed Eruption,1999 Sep 10,1,Asodai area,Historical Observations,1999 Sep 10,24.751,141.289,169 m,Japan,Caldera,"1,179","1,179","1,189","1,370"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1999 Sep 8,0,, ,[ 2000 Feb 18 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Kita-Ioto,Uncertain Eruption,1999 Sep 7,0,Funka-Asane, ,[ 1999 Sep 16 ],25.424,141.284,792 m,Japan,Stratovolcano,158,162,162,"1,210"
Sheveluch,Confirmed Eruption,1999 Aug 15,4,,Historical Observations,2021 Dec 9 (continuing),56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
"Negro, Cerro",Confirmed Eruption,1999 Aug 5,2,South flank (near Cristo Rey crater),Historical Observations,1999 Aug 7,12.506,-86.702,728 m,Nicaragua,Pyroclastic cone(s),"1,690","10,243","296,320","3,540,933"
Raung,Confirmed Eruption,1999 Jul 30,2,,Historical Observations,Unknown,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
"Fournaise, Piton de la",Confirmed Eruption,1999 Jul 19,1,"Dolomieu, E (2500-2100) &S flanks (1900 m)",Historical Observations,1999 Oct 23,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Katla,Uncertain Eruption,1999 Jul 17,0,"W, S, and E margins of caldera", ,[ 1999 Aug 15 ± 5 days ],63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Ijen,Confirmed Eruption,1999 Jun 28,1,Kawah Ijen,Historical Observations,1999 Jun 28,-8.058,114.242,2769 m,Indonesia,Stratovolcano(es),"1,098","5,504","664,199","6,846,855"
Mayon,Confirmed Eruption,1999 Jun 22,3,,Historical Observations,2000 Mar 19,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Suwanosejima,Confirmed Eruption,1999 Jun 15,1,O-take,Historical Observations,1999 Jun 30 ± 4 days,29.638,129.714,796 m,Japan,Stratovolcano(es),107,107,325,"1,966"
Monowai,Confirmed Eruption,1999 Jun 6,0,,Hydrophonic,1999 Jun 11,-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Iliwerung,Confirmed Eruption,1999 May 22,0,Hobal (submarine vent on SE flank),Historical Observations,1999 Sep 16 (in or after) ± 15 days,-8.532,123.573,583 m,Indonesia,Complex,968,"4,318","79,569","665,081"
Telica,Confirmed Eruption,1999 May 21,2,,Historical Observations,2000 Sep 6,12.606,-86.84,1036 m,Nicaragua,Stratovolcano(es),"1,079","21,990","327,294","2,982,538"
Fuego,Confirmed Eruption,1999 May 21,2,,Historical Observations,2000 Dec 9 (in or after),14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Tinakula,Confirmed Eruption,1999 May 16,1,,Historical Observations,Unknown,-10.386,165.804,796 m,Solomon Islands,Stratovolcano,0,19,19,"20,155"
Wrangell,Uncertain Eruption,1999 May 14,1,, ,[ 1999 May 14 ],62.006,-144.017,4278 m,United States,Shield,0,0,0,"1,844"
Slamet,Confirmed Eruption,1999 May 1,1,,Historical Observations,1999 Sep 16 (?) ± 15 days,-7.242,109.208,3428 m,Indonesia,Stratovolcano,856,"13,401","2,904,026","20,217,467"
San Cristobal,Confirmed Eruption,1999 May 1,2,,Historical Observations,2000 Jun 16 ± 15 days,12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Marapi,Confirmed Eruption,1999 Apr 16,2,,Historical Observations,1999 Sep 16 (in or after) ± 15 days,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
East Gakkel Ridge at 85°E,Confirmed Eruption,1999 Apr 5,2,East Gakkel Ridge,Seismicity,1999 Apr 15 (?),85.608,85.25,-3800 m,Undersea Features,Submarine,0,0,0,0
Sheveluch,Confirmed Eruption,1999 Apr 3,2,,Historical Observations,1999 Apr 12,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Lewotobi,Confirmed Eruption,1999 Mar 31,2,Lewotobi Lakilaki,Historical Observations,1999 Jul 1 (?),-8.542,122.775,1703 m,Indonesia,Stratovolcano(es),"18,686","59,084","284,976","906,184"
Cameroon,Confirmed Eruption,1999 Mar 28,2,South flank (2650 and 1500 m),Historical Observations,1999 Apr 17,4.203,9.17,4095 m,Cameroon,Stratovolcano,328,"26,053","417,460","3,079,036"
Kerinci,Confirmed Eruption,1999 Mar 16,2,,Historical Observations,1999 Sep 16 (in or after) ± 15 days,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Karangetang,Confirmed Eruption,1999 Mar 16,3,,Historical Observations,2003 Oct 28,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Batur,Confirmed Eruption,1999 Mar 15,1,,Historical Observations,2000 Jun 16 (?) ± 15 days,-8.242,115.375,1717 m,Indonesia,Caldera,"466,899","466,899","937,766","4,289,189"
Shishaldin,Confirmed Eruption,1999 Mar 13,3,,Historical Observations,1999 May 27,54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Peuet Sague,Confirmed Eruption,1999 Mar 9,1,,Historical Observations,1999 Apr 30 ± 3 days,4.903,96.289,2785 m,Indonesia,Complex,53,144,"16,227","1,862,448"
Bezymianny,Confirmed Eruption,1999 Feb 25,2,,Historical Observations,1999 Feb 25,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Kavachi,Confirmed Eruption,1999 Feb 16,1,,Historical Observations,1999 May 16 ± 15 days,-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Krakatau,Confirmed Eruption,1999 Feb 5,2,Anak Krakatau,Historical Observations,1999 Aug 16 (in or after) ± 15 days,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Klyuchevskoy,Confirmed Eruption,1999 Feb 5,2,,Historical Observations,1999 Jul 12,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Epi,Confirmed Eruption,1999 Feb 1,1,,Historical Observations,Unknown,-16.68,168.37,833 m,Vanuatu,Stratovolcano(es),0,170,"7,819","52,827"
Saunders,Confirmed Eruption,1999 Jan 19,0,,Historical Observations,1999 Jan 19,-57.8,-26.483,843 m,United Kingdom,Stratovolcano,0,0,0,0
Unnamed,Confirmed Eruption,1999 Jan 8,1,,Historical Observations,1999 Jan 14 (?),-20.852,-175.55,-296 m,Tonga,Submarine,0,0,0,"88,571"
Suwanosejima,Confirmed Eruption,1999 Jan 5,1,O-take,Historical Observations,1999 Feb 24 ± 4 days,29.638,129.714,796 m,Japan,Stratovolcano(es),107,107,325,"1,966"
Ibu,Confirmed Eruption,1998 Dec 18,2,,Historical Observations,1999 Sep 16 (in or after) ± 15 days,1.488,127.63,1325 m,Indonesia,Stratovolcano,"1,560","14,549","64,581","637,988"
Grimsvotn,Confirmed Eruption,1998 Dec 18,3,South caldera wall,Historical Observations,1998 Dec 28,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Terceira,Confirmed Eruption,1998 Nov 25,0,Serreta Ridge (submarine vent W of Terceira),Historical Observations,2000 Mar 16 (?) ± 15 days,38.73,-27.32,1023 m,Portugal,Stratovolcano(es),"2,928","12,299","55,425","81,512"
Planchon-Peteroa,Confirmed Eruption,1998 Nov 18,1,,Historical Observations,1998 Nov 21,-35.223,-70.568,3977 m,Chile,Stratovolcano(es),6,48,"1,345","634,959"
Llaima,Confirmed Eruption,1998 Nov 10,2,,Historical Observations,Unknown,-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Akan,Confirmed Eruption,1998 Nov 9,1,Me-Akan (Ponmachineshiri),Historical Observations,1998 Nov 9,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Shishaldin,Confirmed Eruption,1998 Nov 4,1,,Historical Observations,1998 Nov 4,54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Kerinci,Confirmed Eruption,1998 Nov 3,2,,Historical Observations,Unknown,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Kita-Ioto,Uncertain Eruption,1998 Oct 27,0,Funka-Asane, ,[ 1998 Oct 27 ],25.424,141.284,792 m,Japan,Stratovolcano,158,162,162,"1,210"
Sumisujima,Uncertain Eruption,1998 Oct 27,0,, ,[ 1999 Jan 13 ],31.44,140.051,136 m,Japan,Submarine,0,0,0,0
Hokkaido-Komagatake,Confirmed Eruption,1998 Oct 25,2,1996 crater,Historical Observations,1998 Oct 25,42.063,140.677,1131 m,Japan,Stratovolcano,173,"23,091","234,213","962,081"
Nyamulagira,Confirmed Eruption,1998 Oct 17,2,,Historical Observations,1998 Oct 25 (in or after),-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1998 Oct 16,0,, ,[ 1999 Jan 12 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
"Azul, Cerro",Confirmed Eruption,1998 Sep 15,1,"N & W caldera floor, SE flank (630-680 m)",Historical Observations,1998 Oct 21,-0.92,-91.408,1640 m,Ecuador,Shield,220,220,314,"1,936"
Masaya,Confirmed Eruption,1998 Sep 14,1,Santiago,Historical Observations,1998 Sep 14,11.985,-86.165,594 m,Nicaragua,Caldera,"989,888","989,888","1,914,707","2,926,954"
Whakaari/White Island,Confirmed Eruption,1998 Aug 22,2,NW corner of 1978/90 crater complex,Historical Observations,1999 Aug 16 ± 15 days,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Chiginagak,Confirmed Eruption,1998 Aug 13,1,,Historical Observations,1998 Aug 13 (?),57.135,-156.99,2221 m,United States,Stratovolcano,0,0,0,52
Guagua Pichincha,Confirmed Eruption,1998 Aug 7,3,West and SE of 1981 crater,Historical Observations,2001 May 25,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Klyuchevskoy,Confirmed Eruption,1998 Jul 23,2,,Historical Observations,1998 Sep 2 (?),56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Lopevi,Confirmed Eruption,1998 Jul 16,3,1963 crater (NW flank 1000 m),Historical Observations,2000 Apr 25 (?),-16.507,168.346,1413 m,Vanuatu,Stratovolcano,690,793,"7,942","50,310"
Karangetang,Confirmed Eruption,1998 Jul 5,1,,Historical Observations,Unknown,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Kerinci,Confirmed Eruption,1998 Jul 4,2,,Historical Observations,1998 Jul 4,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Batur,Confirmed Eruption,1998 Jul 4,1,,Historical Observations,Unknown,-8.242,115.375,1717 m,Indonesia,Caldera,"466,899","466,899","937,766","4,289,189"
Kavachi,Uncertain Eruption,1998 Jul 2,0,, ,[ Unknown ],-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Bezymianny,Confirmed Eruption,1998 Jun 20,0,,Historical Observations,1998 Jun 22 (?),55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Sheveluch,Confirmed Eruption,1998 May 30,3,,Historical Observations,1998 Sep 3,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Kita-Ioto,Uncertain Eruption,1998 May 21,0,Funka-Asane, ,[ 1998 May 21 ],25.424,141.284,792 m,Japan,Stratovolcano,158,162,162,"1,210"
Korovin,Confirmed Eruption,1998 May 8,3,,Historical Observations,1998 Jul 8 (?),52.381,-174.166,1518 m,United States,Stratovolcano(es),0,0,205,205
Kikai,Confirmed Eruption,1998 Apr 25,2,Iwo-dake,Historical Observations,1999 Aug 16 ± 15 days,30.793,130.305,704 m,Japan,Caldera,152,152,152,"1,002,905"
Peuet Sague,Confirmed Eruption,1998 Apr 19,1,,Historical Observations,1998 Apr 26 (?),4.903,96.289,2785 m,Indonesia,Complex,53,144,"16,227","1,862,448"
Llaima,Confirmed Eruption,1998 Apr 3,2,,Historical Observations,1998 Apr 23 (?),-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Niigata-Yakeyama,Confirmed Eruption,1998 Mar 30,1,Upper east flank,Historical Observations,Unknown,36.921,138.036,2400 m,Japan,Lava dome,73,610,"226,866","3,920,252"
Whakaari/White Island,Confirmed Eruption,1998 Mar 28,1,,Historical Observations,1998 Mar 29,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
"Fournaise, Piton de la",Confirmed Eruption,1998 Mar 9,1,"N and WSW of Dolomieu, outer N flank",Historical Observations,1998 Sep 20 (?),-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Villarrica,Confirmed Eruption,1998 Feb 24,1,,Historical Observations,2002 Jun 16 (?) ± 15 days,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Rincon de la Vieja,Confirmed Eruption,1998 Feb 15,2,,Historical Observations,1998 Sep 16 ± 15 days,10.83,-85.324,1916 m,Costa Rica,Complex,271,"1,428","78,668","659,105"
Axial Seamount,Confirmed Eruption,1998 Jan 25,0,South end of Axial caldera,Historical Observations,1998 Feb 5 (?),45.95,-130,-1410 m,Undersea Features,Submarine,0,0,0,0
San Miguel,Confirmed Eruption,1997 Dec 31,1,,Historical Observations,Unknown,13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Monowai,Confirmed Eruption,1997 Dec 15,0,,Hydrophonic,1998 Feb 4 (?),-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Bezymianny,Confirmed Eruption,1997 Dec 5,3,,Historical Observations,1997 Dec 6,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Colima,Confirmed Eruption,1997 Nov 22,3,1994 crater,Historical Observations,2011 Jun 21,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Sumisujima,Uncertain Eruption,1997 Nov 21,0,, ,[ 1997 Nov 21 ],31.44,140.051,136 m,Japan,Submarine,0,0,0,0
Fukutoku-Oka-no-Ba,Uncertain Eruption,1997 Nov 18,0,, ,[ 1998 May 21 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Niigata-Yakeyama,Confirmed Eruption,1997 Oct 29,1,Upper east flank,Historical Observations,1997 Dec 10,36.921,138.036,2400 m,Japan,Lava dome,73,610,"226,866","3,920,252"
Ruapehu,Confirmed Eruption,1997 Oct 9,1,,Historical Observations,1997 Oct 18,-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Klyuchevskoy,Confirmed Eruption,1997 Sep 7,1,,Historical Observations,1997 Sep 26,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Alaid,Uncertain Eruption,1997 Aug 23,--,, ,[ 1997 Aug 23 ],50.861,155.565,2285 m,Russia,Stratovolcano,0,64,64,"2,887"
Akita-Yakeyama,Confirmed Eruption,1997 Aug 16,1,Kare-numa,Historical Observations,1997 Aug 16,39.964,140.757,1366 m,Japan,Stratovolcano,127,721,"55,493","3,122,037"
Bardarbunga,Uncertain Eruption,1997 Aug 16,0,Loki-Fögrufjöll (East Loki cauldron), ,[ Unknown ],64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
"Watt, Morne",Confirmed Eruption,1997 Jul 15,1,NE of Watt Mtn (Valley of Desolation),Historical Observations,1997 Jul 15,15.307,-61.305,1224 m,Dominica,Stratovolcano(es),"1,818","35,821","63,178","545,352"
Sangeang Api,Confirmed Eruption,1997 Jul 2,2,,Historical Observations,1999 Jul 2 ± 182 days,-8.2,119.07,1912 m,Indonesia,Complex,204,"1,155","39,301","809,132"
Kikai,Confirmed Eruption,1997 Jul 2,1,Iwo-dake,Historical Observations,Unknown,30.793,130.305,704 m,Japan,Caldera,152,152,152,"1,002,905"
Don Joao de Castro Bank,Uncertain Eruption,1997 Jun 27,0,NW of Don Joao de Castro Bank, ,[ 1997 Jul 16 (?) ± 15 days ],38.23,-26.63,-13 m,Portugal,Submarine,0,0,0,"116,504"
Masaya,Confirmed Eruption,1997 Jun 3,1,Santiago,Historical Observations,1997 Nov 17,11.985,-86.165,594 m,Nicaragua,Caldera,"989,888","989,888","1,914,707","2,926,954"
Shishaldin,Confirmed Eruption,1997 Jun 2,1,,Historical Observations,1997 Jun 2,54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
San Cristobal,Confirmed Eruption,1997 May 19,1,,Historical Observations,1997 Jul 7 (in or after),12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Akita-Yakeyama,Confirmed Eruption,1997 May 11,1,NE flank (Sumikawa-Onsen),Historical Observations,1997 May 11,39.964,140.757,1366 m,Japan,Stratovolcano,127,721,"55,493","3,122,037"
Bezymianny,Confirmed Eruption,1997 May 8,3,,Historical Observations,1997 May 16 (?),55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Cleveland,Confirmed Eruption,1997 May 5,2,,Historical Observations,1997 May 5,52.825,-169.944,1730 m,United States,Stratovolcano,0,0,0,9
Monowai,Confirmed Eruption,1997 Apr 18,0,,Hydrophonic,1997 Apr 21,-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Raung,Confirmed Eruption,1997 Apr 16,2,,Historical Observations,Unknown,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
Krakatau,Confirmed Eruption,1997 Mar 16,2,Anak Krakatau,Historical Observations,1997 May 16 (in or after) ± 15 days,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Guagua Pichincha,Confirmed Eruption,1997 Mar 16,1,1981 crater,Historical Observations,1997 Oct 18,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Llaima,Confirmed Eruption,1997 Mar 16,1,,Historical Observations,1997 Oct 16 (?) ± 15 days,-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Kita-Ioto,Uncertain Eruption,1997 Mar 10,0,Funka-Asane, ,[ 1997 Mar 10 ],25.424,141.284,792 m,Japan,Stratovolcano,158,162,162,"1,210"
Sheveluch,Confirmed Eruption,1997 Mar 8,2,,Historical Observations,1997 Apr 4,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Amukta,Confirmed Eruption,1997 Mar 3,1,,Historical Observations,Unknown,52.5,-171.252,1066 m,United States,Stratovolcano,0,0,0,0
Okmok,Confirmed Eruption,1997 Feb 11,3,SW part of caldera (Cone A),Historical Observations,1997 May 19 ± 4 days,53.43,-168.13,1073 m,United States,Shield,0,0,0,4
Kavachi,Confirmed Eruption,1997 Jan 16,1,,Historical Observations,1997 Jan 17 (in or after),-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Dieng Volcanic Complex,Confirmed Eruption,1996 Dec 31,1,Near Padangsari crater,Historical Observations,1996 Dec 31,-7.2,109.879,2565 m,Indonesia,Complex,"1,092,929","1,092,929","1,886,942","24,381,814"
Suwanosejima,Confirmed Eruption,1996 Dec 26,1,O-take,Historical Observations,1997 Apr 17,29.638,129.714,796 m,Japan,Stratovolcano(es),107,107,325,"1,966"
McDonald Islands,Confirmed Eruption,1996 Dec 16,1,Northern part of McDonald Island,Historical Observations,1997 Feb 10 ± 30 days,-53.03,72.6,230 m,Australia,Complex,0,0,0,0
Masaya,Confirmed Eruption,1996 Dec 5,1,Santiago,Historical Observations,1996 Dec 5,11.985,-86.165,594 m,Nicaragua,Caldera,"989,888","989,888","1,914,707","2,926,954"
Alaid,Confirmed Eruption,1996 Dec 3,2,,Historical Observations,Unknown,50.861,155.565,2285 m,Russia,Stratovolcano,0,64,64,"2,887"
Nyamulagira,Confirmed Eruption,1996 Dec 1,3,,Historical Observations,1996 Dec 5 (in or after),-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Akan,Confirmed Eruption,1996 Nov 21,1,Me-Akan (Ponmachineshiri crater no. 4),Historical Observations,1996 Nov 21,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Klyuchevskoy,Confirmed Eruption,1996 Nov 14,2,,Historical Observations,1997 Mar 20 ± 12 days,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Lascar,Confirmed Eruption,1996 Oct 18,2,,Historical Observations,1996 Oct 18,-23.37,-67.73,5592 m,Chile,Stratovolcano(es),0,70,570,"8,119"
Karangetang,Confirmed Eruption,1996 Oct 1,1,,Historical Observations,1997 Jun 16 (in or after) ± 15 days,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Grimsvotn,Confirmed Eruption,1996 Sep 30,3,Gjálp (fissure N of caldera rim),Historical Observations,1996 Nov 6,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Gareloi,Uncertain Eruption,1996 Sep 27,1,, ,[ Unknown ],51.79,-178.794,1573 m,United States,Stratovolcano,0,0,0,0
Monowai,Confirmed Eruption,1996 Sep 20,0,,Hydrophonic,1996 Sep 22,-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Amukta,Confirmed Eruption,1996 Sep 17,1,,Historical Observations,1996 Sep 18,52.5,-171.252,1066 m,United States,Stratovolcano,0,0,0,0
Villarrica,Confirmed Eruption,1996 Sep 14,1,,Historical Observations,1997 Aug 16 ± 15 days,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Pavlof,Confirmed Eruption,1996 Sep 11,2,,Historical Observations,1997 Jan 3 (?),55.417,-161.894,2493 m,United States,Stratovolcano,0,0,0,"3,002"
Adatarayama,Confirmed Eruption,1996 Sep 1,1,Numanotaira,Historical Observations,1996 Sep 1,37.647,140.281,1728 m,Japan,Stratovolcano(es),428,"3,936","717,078","5,024,654"
Montagu Island,Uncertain Eruption,1996 Sep 1,1,, ,[ Unknown ],-58.445,-26.374,1370 m,United Kingdom,Shield,0,0,0,0
Bardarbunga,Uncertain Eruption,1996 Aug 16,0,Loki-Fögrufjöll (West Loki cauldron), ,[ Unknown ],64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
Kerinci,Confirmed Eruption,1996 Aug 16,1,,Historical Observations,1996 Oct 16 (?) ± 15 days,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Kanlaon,Confirmed Eruption,1996 Aug 10,2,,Historical Observations,1996 Aug 10,10.412,123.132,2435 m,Philippines,Stratovolcano,"1,662","40,276","923,257","9,345,000"
Bezymianny,Confirmed Eruption,1996 Jul 23,0,,Historical Observations,1996 Sep 1,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Krakatau,Confirmed Eruption,1996 Jul 16,2,Anak Krakatau,Historical Observations,1996 Oct 16 (in or after) ± 15 days,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Gamalama,Confirmed Eruption,1996 Jul 2,2,,Historical Observations,Unknown,0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Galapagos Rift,Confirmed Eruption,1996 Jul 2,0,,Historical Observations,Unknown,0.792,-86.15,-2430 m,Undersea Features,Submarine,0,0,0,0
Pagan,Confirmed Eruption,1996 Jul 2,1,North Pagan,Historical Observations,Unknown,18.13,145.8,570 m,United States,Stratovolcano(es),0,0,0,0
Atka,Discredited Eruption,1996 Jun 29,--,, ,[ Unknown ],52.331,-174.139,1448 m,United States,Stratovolcano(es),0,0,207,207
Ruang,Uncertain Eruption,1996 Jun 27,--,, ,[ Unknown ],2.3,125.37,725 m,Indonesia,Stratovolcano,878,"1,652","2,766","149,159"
Ruapehu,Confirmed Eruption,1996 Jun 16,3,,Historical Observations,1996 Sep 1,-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Ambrym,Confirmed Eruption,1996 Jun 16,1,"Benbow, Marum, Niri Mbelesu, Mbwelesu",Historical Observations,2005 Aug 16 (in or after) ± 15 days,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Kanaga,Uncertain Eruption,1996 Jun 11,1,, ,[ Unknown ],51.923,-177.168,1307 m,United States,Stratovolcano,0,0,0,0
Sorikmarapi,Uncertain Eruption,1996 May 5,--,, ,[ Unknown ],0.686,99.539,2145 m,Indonesia,Stratovolcano,203,"1,469","90,257","1,831,957"
Poas,Confirmed Eruption,1996 Apr 8,1,,Historical Observations,1996 Apr 8,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Ruapehu,Uncertain Eruption,1996 Mar 21,0,, ,[ Unknown ],-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Popocatepetl,Confirmed Eruption,1996 Mar 5,3,,Historical Observations,2003 Nov 22 (?),19.023,-98.622,5393 m,Mexico,Stratovolcano(es),325,"2,584","634,054","26,509,510"
Hokkaido-Komagatake,Confirmed Eruption,1996 Mar 5,1,1929 crater and summit crater fissure,Historical Observations,1996 Mar 12 (?),42.063,140.677,1131 m,Japan,Stratovolcano,173,"23,091","234,213","962,081"
North Gorda Ridge Segment,Confirmed Eruption,1996 Feb 28,0,Near center of North Gorda Ridge segment,Historical Observations,1996 Mar 15 (?),42.67,-126.78,-3000 m,Undersea Features,Submarine,0,0,0,0
Loihi,Confirmed Eruption,1996 Feb 25,0,,Historical Observations,1996 Aug 9 (?),18.92,-155.27,-975 m,United States,Submarine,0,0,0,"105,623"
Eastern Gemini Seamount,Confirmed Eruption,1996 Feb 18,1,,Historical Observations,1996 Feb 22 (in or after),-20.98,170.28,-80 m,France,Submarine,0,0,0,187
Unzendake,Confirmed Eruption,1996 Feb 10,2,Fugen-dake,Historical Observations,1996 May 1,32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Sumisujima,Uncertain Eruption,1996 Jan 22,0,, ,[ 1996 Jan 22 ],31.44,140.051,136 m,Japan,Submarine,0,0,0,0
Villarrica,Confirmed Eruption,1996 Jan 16,1,,Historical Observations,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Minami-Hiyoshi,Uncertain Eruption,1996 Jan 11,0,, ,[ 1996 Jan 12 ],23.5,141.935,-107 m,Japan,Submarine,0,0,0,26
Akademia Nauk,Confirmed Eruption,1996 Jan 2,3,North margin of Karymsky Lake,Historical Observations,1996 Jan 3,53.98,159.45,1180 m,Russia,Stratovolcano(es),3,3,615,"12,484"
