volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Campi Flegrei,Confirmed Eruption,2580 BCE,--,"Averno 1, Agnano 2 tephras",Radiocarbon (uncorrected),Unknown,40.827,14.139,458 m,Italy,Caldera,"2,234,109","2,234,109","3,006,865","6,019,697"
Galeras,Confirmed Eruption,2580 BCE,2,,Radiocarbon (corrected),Unknown,1.22,-77.37,4276 m,Colombia,Complex,705,"120,817","630,777","1,700,248"
Taupo,Confirmed Eruption,2600 BCE,4,"3 km NW of Te Kohaiakahu Point, Unit Q",Radiocarbon (corrected),Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Zaozan [Zaosan],Confirmed Eruption,2600 BCE,--,"Goshiki-dake area, Z-To7 tephra",Radiocarbon (corrected),Unknown,38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Adatarayama,Confirmed Eruption,2600 BCE,3,"Numanotaira, Ad-NT5 tephra",Radiocarbon (corrected),Unknown,37.647,140.281,1728 m,Japan,Stratovolcano(es),428,"3,936","717,078","5,024,654"
Aguilera,Confirmed Eruption,2610 BCE,--,,Radiocarbon (uncorrected),Unknown,-50.33,-73.75,2546 m,Chile,Stratovolcano,0,0,103,"5,698"
Sheveluch,Confirmed Eruption,2620 BCE,5,Tephra layer SHdv,Radiocarbon (corrected),Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Unzendake,Confirmed Eruption,2640 BCE,--,Mayu-yama (Shichimen-zan),Radiocarbon (corrected),Unknown,32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Cotopaxi,Confirmed Eruption,2640 BCE,5,Colorado Canyon tephra set,Radiocarbon (uncorrected),Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Machin,Confirmed Eruption,2650 BCE,--,,Radiocarbon (uncorrected),Unknown,4.487,-75.389,2749 m,Colombia,Stratovolcano,"2,150","15,212","570,836","4,165,071"
Tenerife,Confirmed Eruption,2650 BCE,--,NW rift zone (Las Montañetas Negras),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Kirishimayama,Confirmed Eruption,2650 BCE,4,"Mi-ike, Tephra layer Kr-M",Radiocarbon (uncorrected),Unknown,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Vulcano,Confirmed Eruption,2650 BCE,3,Fossa,Potassium-Argon,Unknown,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Koniuji,Confirmed Eruption,2650 BCE,--,,Ar/Ar,Unknown,52.22,-175.13,273 m,United States,Stratovolcano,0,0,0,173
Adams,Confirmed Eruption,2650 BCE,2,Tephra layers 17-18,Tephrochronology,Unknown,46.206,-121.49,3742 m,United States,Stratovolcano,0,70,"4,019","393,303"
Avachinsky,Confirmed Eruption,2650 BCE,--,Tephra layer IAv23,Tephrochronology,Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Tolmachev Dol,Confirmed Eruption,2650 BCE,4,"Chasha crater, OPtr tephra",Radiocarbon (uncorrected),Unknown,52.63,157.58,1021 m,Russia,Pyroclastic cone(s),2,2,14,"247,676"
Tokachidake,Confirmed Eruption,2650 BCE,--,To-h tephra,Radiocarbon (corrected),Unknown,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
Pelee,Confirmed Eruption,2660 BCE,4,Tephra layer P5,Radiocarbon (corrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Brennisteinsfjoll,Confirmed Eruption,2660 BCE,0,Leitin,Radiocarbon (uncorrected),Unknown,63.933,-21.783,610 m,Iceland,Crater rows,"33,526","33,526","163,469","203,012"
Udokan Plateau,Confirmed Eruption,2670 BCE,--,Aku,Radiocarbon (uncorrected),Unknown,56.28,117.77,2180 m,Russia,Pyroclastic cone(s),12,12,62,"4,688"
Harrat Ash Shaam,Confirmed Eruption,2670 BCE,--,Kra lava field,Radiocarbon (corrected),Unknown,32.333,37.583,1100 m,Syria-Jordan-Saudi Arabia,Volcanic field,"276,996","276,996","276,996","276,996"
Katla,Confirmed Eruption,2680 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Ata,Confirmed Eruption,2690 BCE,5,"Ikeda-ko caldera, Tephra layer Ikp",Radiocarbon (uncorrected),Unknown,31.22,130.57,924 m,Japan,Caldera(s),"93,134","93,134","171,590","1,891,380"
"Fournaise, Piton de la",Confirmed Eruption,2700 BCE,5,Bellecombe Ash Member,Radiocarbon (corrected),Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Ischia,Confirmed Eruption,2700 BCE,--,Punta della Cannuccia,Tephrochronology,Unknown,40.73,13.897,789 m,Italy,Complex,"18,669","20,210","383,661","5,729,354"
Taranaki,Confirmed Eruption,2700 BCE,--,Tariki tephra,Tephrochronology,Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Khangar,Confirmed Eruption,2700 BCE,--,,Radiocarbon (corrected),Unknown,54.761,157.407,1967 m,Russia,Stratovolcano,0,0,38,"11,805"
Iwatesan,Confirmed Eruption,2700 BCE,--,"Higashi-Iwate, W6a-d tephras",Tephrochronology,Unknown,39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Hachijojima,Confirmed Eruption,2700 BCE,3,Between Nishi-yama & Higashi-yama,Radiocarbon (corrected),Unknown,33.137,139.766,854 m,Japan,Stratovolcano(es),"11,275","13,560","13,564","14,082"
Acatenango,Confirmed Eruption,2710 BCE,--,Yepocapa,Radiocarbon (uncorrected),Unknown,14.501,-90.876,3976 m,Guatemala,Stratovolcano(es),"4,329","60,730","1,042,836","7,634,778"
Unzendake,Confirmed Eruption,2720 BCE,--,Fugen-dake,Radiocarbon (corrected),Unknown,32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Fort Portal,Confirmed Eruption,2750 BCE,--,,Radiocarbon (uncorrected),Unknown,0.7,30.25,1615 m,Uganda,Tuff cone(s),"242,914","242,914","498,815","4,167,189"
Michoacan-Guanajuato,Confirmed Eruption,2750 BCE,3,Cerro el Metate,Radiocarbon (uncorrected),Unknown,19.85,-101.75,3860 m,Mexico,Pyroclastic cone(s),"5,783,287","5,783,287","5,783,287","5,783,287"
Mauna Kea,Confirmed Eruption,2750 BCE,--,"NE flank (Puu Kanakaleonui, 2930 m)",Radiocarbon (uncorrected),Unknown,19.82,-155.47,4205 m,United States,Shield,126,126,"9,950","166,888"
Rainier,Confirmed Eruption,2750 BCE,2,Tephra layer H,Radiocarbon (uncorrected),Unknown,46.853,-121.76,4392 m,United States,Stratovolcano,0,128,"3,187","2,667,609"
Mauna Loa,Confirmed Eruption,2750 BCE,0,NE and SW rift zones,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Bezymianny,Confirmed Eruption,2750 BCE,--,,Tephrochronology,Unknown,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Sheveluch,Confirmed Eruption,2750 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Azumayama,Confirmed Eruption,2750 BCE,--,"Issaikyo, Az-JP2 tephra",Radiocarbon (corrected),Unknown,37.735,140.244,1949 m,Japan,Stratovolcano(es),128,907,"548,195","4,877,648"
Myokosan,Confirmed Eruption,2750 BCE,4,Otagirigawa Ash; OT-a tephra,Radiocarbon (corrected),Unknown,36.891,138.114,2454 m,Japan,Stratovolcano,"1,563","11,033","561,142","4,118,863"
Gorely,Confirmed Eruption,2750 BCE,2,,Tephrochronology,Unknown,52.559,158.03,1799 m,Russia,Caldera,0,0,19,"250,293"
Hekla,Confirmed Eruption,2750 BCE,--,Vatnafjöll,Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Deception Island,Confirmed Eruption,2750 BCE,--,Tephra layer AP-14,Radiocarbon (uncorrected),Unknown,-63.001,-60.652,602 m,Antarctica,Caldera,0,0,0,0
Hualalai,Confirmed Eruption,2770 BCE,0,,Radiocarbon (uncorrected),Unknown,19.692,-155.87,2523 m,United States,Shield,"35,906","35,906","46,959","166,240"
"Orizaba, Pico de",Confirmed Eruption,2780 BCE,3,,Radiocarbon (uncorrected),Unknown,19.03,-97.27,5564 m,Mexico,Stratovolcano,413,"4,469","759,747","5,962,920"
Kikhpinych,Confirmed Eruption,2780 BCE,4,Zapadny,Radiocarbon (corrected),Unknown,54.489,160.251,1515 m,Russia,Stratovolcano(es),0,29,687,"4,322"
Davis Lake,Confirmed Eruption,2790 BCE,--,S flank of Hamner Butte (Black Rock),Radiocarbon (uncorrected),Unknown,43.57,-121.82,2163 m,United States,Volcanic field,"1,440","1,440","7,483","164,597"
Colima,Confirmed Eruption,2800 BCE,--,,Radiocarbon (corrected),Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Taisetsuzan,Confirmed Eruption,2800 BCE,--,"Asahi-dake, As-A tephra",Radiocarbon (corrected),Unknown,43.664,142.854,2291 m,Japan,Stratovolcano(es),19,119,"16,391","1,304,267"
Mashu,Confirmed Eruption,2800 BCE,3,"Kamuinupuri, Tephra layer Ma-e'",Tephrochronology,Unknown,43.572,144.561,857 m,Japan,Caldera,"9,794","9,794","25,627","632,919"
Fujisan,Confirmed Eruption,2800 BCE,--,Tephra layer S-6,Tephrochronology,Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
"Fournaise, Piton de la",Confirmed Eruption,2800 BCE,--,,Radiocarbon (uncorrected),Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Taupo,Confirmed Eruption,2800 BCE,3,Unit P,Tephrochronology,Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Arenal,Confirmed Eruption,2800 BCE,4,Tephra layer AR-5/ET-13,Tephrochronology,Unknown,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Halla,Confirmed Eruption,2830 BCE,--,NE flank (Ilchulbong tuff cone),Radiocarbon (uncorrected),Unknown,33.361,126.53,1919 m,South Korea,Shield,134,"2,653","482,766","543,082"
Redoubt,Confirmed Eruption,2830 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Ichinsky,Confirmed Eruption,2850 BCE,--,,Radiocarbon (corrected),Unknown,55.678,157.718,3596 m,Russia,Stratovolcano,0,0,34,"2,670"
Crater Lake,Confirmed Eruption,2850 BCE,--,Lava dome ENE of Wizard Island,Radiocarbon (corrected),Unknown,42.93,-122.12,2487 m,United States,Caldera,52,52,366,"272,674"
Kilauea,Confirmed Eruption,2850 BCE,0,SW rift zone,Radiocarbon (uncorrected),Unknown,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Hakkodasan,Confirmed Eruption,2850 BCE,2,"O-dake, Hk-5 tephra",Radiocarbon (corrected),Unknown,40.659,140.877,1585 m,Japan,Stratovolcano(es),225,730,"476,624","1,921,667"
Kikhpinych,Confirmed Eruption,2850 BCE,3,Zapadny,Radiocarbon (corrected),Unknown,54.489,160.251,1515 m,Russia,Stratovolcano(es),0,29,687,"4,322"
Iliinsky,Confirmed Eruption,2850 BCE,5,ZLT tephra,Radiocarbon (uncorrected),Unknown,51.498,157.203,1555 m,Russia,Stratovolcano,0,0,410,"4,173"
Taupo,Confirmed Eruption,2850 BCE,3,"2 km S of Te Tuhi Point, Unit O",Radiocarbon (corrected),Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Taranaki,Confirmed Eruption,2850 BCE,--,,Tephrochronology,Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Asosan,Confirmed Eruption,2850 BCE,0,Naka-dake,Tephrochronology,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Tenerife,Confirmed Eruption,2850 BCE,--,Teide SE flank (Montaña de la Cruz),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Katla,Confirmed Eruption,2850 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Redoubt,Confirmed Eruption,2860 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Campi Flegrei,Confirmed Eruption,2890 BCE,--,"East part of NYT caldera, Agnano 1 tephra",Radiocarbon (uncorrected),Unknown,40.827,14.139,458 m,Italy,Caldera,"2,234,109","2,234,109","3,006,865","6,019,697"
Taupo,Confirmed Eruption,2900 BCE,4,"5 km NW of Te Kohaiakahu Point, Unit N",Radiocarbon (corrected),Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Newer Volcanics Province,Confirmed Eruption,2900 BCE,--,Mt. Gambier,Radiocarbon (uncorrected),Unknown,-37.77,142.5,1011 m,Australia,Shield(s),"610,361","610,361","610,361","610,361"
Aira,Confirmed Eruption,2900 BCE,4,"Kita-dake, Tephra layer Sz-5",Radiocarbon (uncorrected),Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Sheveluch,Confirmed Eruption,2900 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Mutnovsky,Confirmed Eruption,2900 BCE,2,,Tephrochronology,Unknown,52.449,158.196,2288 m,Russia,Complex,0,0,97,"250,858"
Avachinsky,Confirmed Eruption,2900 BCE,--,Tephra layer IAv22,Tephrochronology,Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Miyakejima,Confirmed Eruption,2900 BCE,4,Igaya tephra layer,Tephrochronology,Unknown,34.094,139.526,775 m,Japan,Stratovolcano,"1,848","3,189","3,474","95,663"
Myokosan,Confirmed Eruption,2900 BCE,--,,Tephrochronology,Unknown,36.891,138.114,2454 m,Japan,Stratovolcano,"1,563","11,033","561,142","4,118,863"
Merapi,Confirmed Eruption,2910 BCE,--,,Radiocarbon (corrected),Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Redoubt,Confirmed Eruption,2920 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Katla,Confirmed Eruption,2920 BCE,3,Tephra layer N2,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Hekla,Confirmed Eruption,2950 BCE,--,Vatnafjöll (Tröllaskógahraun),Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Erebus,Confirmed Eruption,2950 BCE,0,North flank (Lower Hut lava flow),Surface Exposure,Unknown,-77.53,167.17,3794 m,Antarctica,Stratovolcano,0,0,0,0
Taapaca,Confirmed Eruption,2950 BCE,--,,Radiocarbon (uncorrected),Unknown,-18.1,-69.5,5860 m,Chile,Complex,3,87,"1,994","505,369"
Adams,Confirmed Eruption,2950 BCE,1,"SSE flank (2600 m), Tephra layer 16",Tephrochronology,Unknown,46.206,-121.49,3742 m,United States,Stratovolcano,0,70,"4,019","393,303"
Iwatesan,Confirmed Eruption,2950 BCE,--,"Nishi-Iwate, PHD5 tephra",Radiocarbon (corrected),Unknown,39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Avachinsky,Confirmed Eruption,2950 BCE,--,Tephra layer IAv21,Tephrochronology,Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Krasheninnikov,Confirmed Eruption,2950 BCE,--,Northern cone & N outer flank fissure,Radiocarbon (corrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Meidob Volcanic Field,Confirmed Eruption,2950 BCE,0,Vent VF 214,Thermoluminescence,Unknown,15.32,26.47,2000 m,Sudan,Pyroclastic cone(s),"5,140","5,140","5,140","24,193"
Unknown Source,Confirmed Eruption,2958 BCE,--,,,,,,,,,,,,
Snaefellsjokull,Confirmed Eruption,2970 BCE,0,SE flank (Dagverdarahraun),Radiocarbon (uncorrected),Unknown,64.8,-23.783,1446 m,Iceland,Stratovolcano,9,129,"2,264","11,820"
Taryatu-Chulutu,Confirmed Eruption,2980 BCE,--,Horgo cone,Radiocarbon (uncorrected),Unknown,48.133,99.95,2326 m,Mongolia,Volcanic field,"5,602","5,602","5,602","29,050"
Ulreung,Confirmed Eruption,2990 BCE,--,U-2 tephra,Radiocarbon (uncorrected),Unknown,37.5,130.87,984 m,South Korea,Stratovolcano,"7,399","9,210","9,210","9,210"
Villarrica,Confirmed Eruption,2990 BCE,0,El Pirao lava flows,Tephrochronology,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Agua de Pau,Confirmed Eruption,2990 BCE,5,Lagoa do Fogo caldera and north flank,Radiocarbon (uncorrected),Unknown,37.77,-25.47,947 m,Portugal,Stratovolcano,406,"17,272","113,131","119,653"
Ksudach,Confirmed Eruption,3000 BCE,4,Tephra layer KSbt,Tephrochronology,Unknown,51.844,157.572,1079 m,Russia,Stratovolcano,0,0,244,"3,850"
Azumayama,Confirmed Eruption,3000 BCE,1,"Issaikyo, Az-IS tephra",Radiocarbon (corrected),Unknown,37.735,140.244,1949 m,Japan,Stratovolcano(es),128,907,"548,195","4,877,648"
Meidob Volcanic Field,Confirmed Eruption,3000 BCE,4,Central Meidob volcanic field,Tephrochronology,Unknown,15.32,26.47,2000 m,Sudan,Pyroclastic cone(s),"5,140","5,140","5,140","24,193"
Tskhouk-Karckar,Confirmed Eruption,3000 BCE,--,,Tephrochronology,Unknown,39.742,45.992,3139 m,Armenia-Azerbaijan,Pyroclastic cone(s),25,243,"55,696","1,310,712"
Newer Volcanics Province,Confirmed Eruption,3000 BCE,--,Mt. Schank,Fission track,Unknown,-37.77,142.5,1011 m,Australia,Shield(s),"610,361","610,361","610,361","610,361"
North Gorda Ridge Segment,Confirmed Eruption,3020 BCE,0,,Uranium-series,Unknown,42.67,-126.78,-3000 m,Undersea Features,Submarine,0,0,0,0
Pelee,Confirmed Eruption,3020 BCE,--,,Radiocarbon (uncorrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Colima,Confirmed Eruption,3030 BCE,--,,Radiocarbon (uncorrected),Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Redoubt,Confirmed Eruption,3030 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Sheveluch,Confirmed Eruption,3050 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Northern EPR at 9.8°N,Confirmed Eruption,3050 BCE,0,EPR axis and East of axis,Uranium-series,Unknown,9.83,-104.3,-2500 m,Undersea Features,Submarine,0,0,0,0
Zitacuaro-Valle de Bravo,Confirmed Eruption,3050 BCE,0,West of Valle de Bravo,Potassium-Argon,Unknown,19.4,-100.25,3500 m,Mexico,Caldera,"231,977","231,977","490,440","4,838,069"
Shasta,Confirmed Eruption,3050 BCE,0,,Tephrochronology,Unknown,41.409,-122.193,4317 m,United States,Stratovolcano,0,35,"19,785","265,016"
Iwatesan,Confirmed Eruption,3050 BCE,--,Higashi-Iwate,Radiocarbon (uncorrected),Unknown,39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Akita-Yakeyama,Confirmed Eruption,3050 BCE,--,Onigajo lava dome,Thermoluminescence,Unknown,39.964,140.757,1366 m,Japan,Stratovolcano,127,721,"55,493","3,122,037"
Omanago Group,Confirmed Eruption,3050 BCE,--,Mitsu-dake,Radiocarbon (uncorrected),Unknown,36.795,139.507,2341 m,Japan,Lava dome(s),698,"16,316","113,236","10,276,159"
Fujisan,Confirmed Eruption,3050 BCE,--,Tephra layer S-5,Radiocarbon (uncorrected),Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Zheltovsky,Confirmed Eruption,3050 BCE,5,,Radiocarbon (uncorrected),Unknown,51.577,157.328,1926 m,Russia,Stratovolcano,0,21,135,"3,737"
Diky Greben,Confirmed Eruption,3050 BCE,--,,Tephrochronology,Unknown,51.452,156.978,1040 m,Russia,Lava dome(s),0,56,544,"4,568"
Nemo Peak,Confirmed Eruption,3050 BCE,--,,Tephrochronology,Unknown,49.57,154.808,1018 m,Russia,Caldera,15,15,46,582
Zhupanovsky,Confirmed Eruption,3050 BCE,--,,Tephrochronology,Unknown,53.589,159.15,2899 m,Russia,Compound,0,0,153,"267,080"
Akan,Confirmed Eruption,3050 BCE,--,"Nishi-yama, O-Akan",Radiocarbon (uncorrected),Unknown,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Meidob Volcanic Field,Confirmed Eruption,3050 BCE,4,SW crater of vent VF 57,Tephrochronology,Unknown,15.32,26.47,2000 m,Sudan,Pyroclastic cone(s),"5,140","5,140","5,140","24,193"
Ischia,Confirmed Eruption,3050 BCE,--,Cantariello,Potassium-Argon,Unknown,40.73,13.897,789 m,Italy,Complex,"18,669","20,210","383,661","5,729,354"
Etna,Confirmed Eruption,3050 BCE,--,,Radiocarbon (uncorrected),Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Tambora,Confirmed Eruption,3050 BCE,--,,Radiocarbon (uncorrected),Unknown,-8.25,118,2850 m,Indonesia,Stratovolcano,"4,156","11,331","89,006","1,036,033"
Aira,Confirmed Eruption,3050 BCE,4,"Kita-dake, Tephra layer Sz-7",Radiocarbon (uncorrected),Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Kirishimayama,Confirmed Eruption,3050 BCE,3,"Takachiho-mine, Oji Scoria",Tephrochronology,Unknown,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Bulusan,Confirmed Eruption,3050 BCE,--,,Radiocarbon (uncorrected),Unknown,12.769,124.056,1535 m,Philippines,Stratovolcano(es),"2,789","74,286","518,705","3,360,418"
Nejapa-Miraflores,Confirmed Eruption,3050 BCE,--,PM4 tephra,Tephrochronology,Unknown,12.12,-86.32,360 m,Nicaragua,Fissure vent(s),"295,906","870,837","1,610,426","3,062,823"
Tenerife,Confirmed Eruption,3050 BCE,--,NW rift zone (Montaña Bilma),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Sete Cidades,Confirmed Eruption,3050 BCE,4,Seara Cerrado da Ladeira,Tephrochronology,Unknown,37.865,-25.785,842 m,Portugal,Stratovolcano,"3,515","10,365","102,848","127,154"
Krafla,Confirmed Eruption,3050 BCE,0,Hvannstód,Radiocarbon (uncorrected),Unknown,65.715,-16.728,800 m,Iceland,Caldera,384,384,"1,258","25,667"
Marsili,Confirmed Eruption,3050 BCE,--,TEPH02,Tephrochronology,Unknown,39.284,14.399,-779 m,Italy,Submarine,,,,
Taupo,Confirmed Eruption,3070 BCE,4,"5 km NW of Te Kohaiakahu Point, Unit M",Radiocarbon (corrected),Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Haleakala,Confirmed Eruption,3070 BCE,--,East rift zone,Radiocarbon (uncorrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
Socorro,Confirmed Eruption,3090 BCE,--,Lower SW flank (near Bahia Braithwaite),Radiocarbon (uncorrected),Unknown,18.78,-110.95,1050 m,Mexico,Shield,0,0,0,0
Medicine Lake,Confirmed Eruption,3090 BCE,--,SE caldera rim,Radiocarbon (corrected),Unknown,41.611,-121.554,2412 m,United States,Shield,0,0,254,"120,685"
Mayon,Confirmed Eruption,3100 BCE,--,,Radiocarbon (uncorrected),Unknown,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Chaiten,Confirmed Eruption,3100 BCE,5,Cha2/Mic2 tephra,Radiocarbon (corrected),Unknown,-42.833,-72.646,1122 m,Chile,Caldera,"8,968","8,968","9,280","75,311"
Kujusan,Confirmed Eruption,3110 BCE,--,"Iwaigo-dake, Ogigahana, Hizengajo",Tephrochronology,Unknown,33.086,131.249,1791 m,Japan,Stratovolcano(es),"1,667","11,771","181,541","7,815,706"
Taupo,Confirmed Eruption,3120 BCE,3,"2 km W of Te Kohaiakahu Point, Unit L",Tephrochronology,Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Pelee,Confirmed Eruption,3120 BCE,--,NPM tephra,Radiocarbon (corrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Galeras,Confirmed Eruption,3150 BCE,3,,Radiocarbon (corrected),Unknown,1.22,-77.37,4276 m,Colombia,Complex,705,"120,817","630,777","1,700,248"
Loloru,Confirmed Eruption,3150 BCE,--,,Radiocarbon (uncorrected),Unknown,-6.52,155.62,1887 m,Papua New Guinea,Pyroclastic shield,1,173,"26,075","97,088"
Glacier Peak,Confirmed Eruption,3150 BCE,--,,Radiocarbon (uncorrected),Unknown,48.112,-121.113,3213 m,United States,Stratovolcano,0,0,23,"1,340,896"
Redoubt,Confirmed Eruption,3150 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Fuss Peak,Confirmed Eruption,3150 BCE,3,HPM4 tephra,Tephrochronology,Unknown,50.267,155.246,1742 m,Russia,Stratovolcano,0,62,354,"1,891"
Fisher,Confirmed Eruption,3170 BCE,5,Turquoise cone,Radiocarbon (uncorrected),Unknown,54.65,-164.43,1112 m,United States,Stratovolcano,0,0,0,25
Taupo,Confirmed Eruption,3170 BCE,4,"4 km NW of Te Kohaiakahu Point, Unit K",Radiocarbon (corrected),Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Redoubt,Confirmed Eruption,3180 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Colima,Confirmed Eruption,3180 BCE,--,"Tephra units X, Y",Radiocarbon (corrected),Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Katla,Confirmed Eruption,3180 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Arenal,Confirmed Eruption,3190 BCE,--,Cerro Chato,Radiocarbon (uncorrected),Unknown,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Medicine Lake,Confirmed Eruption,3190 BCE,0,NW caldera floor (Medicine Lake Glass flow),Radiocarbon (corrected),Unknown,41.611,-121.554,2412 m,United States,Shield,0,0,254,"120,685"
Unknown Source,Confirmed Eruption,3195 BCE,--,,,,,,,,,,,,
Sheveluch,Confirmed Eruption,3200 BCE,4,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
