volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Soufriere St. Vincent,Confirmed Eruption,1812 Apr 27,4,Old summit crater & new NE rim crater,Historical Observations,1812 Jun 9 (?),13.33,-61.18,1220 m,Saint Vincent and the Grenadines,Stratovolcano,"1,491","15,327","103,882","291,476"
Soufriere Guadeloupe,Confirmed Eruption,1812 Apr,1,E-W fissure on summit dome,Historical Observations,1812 May 10,16.044,-61.664,1467 m,France,Stratovolcano,"8,839","71,345","256,899","482,449"
Berutarubesan [Berutarube],Uncertain Eruption,1812,1,, ,[ Unknown ],44.462,146.932,1221 m,Japan - administered by Russia,Stratovolcano,0,113,240,"9,155"
Atka,Confirmed Eruption,1812,3,Sarichef or more probably Kliuchef,Historical Observations,Unknown,52.331,-174.139,1448 m,United States,Stratovolcano(es),0,0,207,207
Augustine,Confirmed Eruption,1812,3,,Historical Observations,Unknown,59.363,-153.43,1252 m,United States,Lava dome(s),0,0,0,759
Vulcano,Uncertain Eruption,1812,1,Fossa, ,[ Unknown ],38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Merapi,Confirmed Eruption,1812,1,,Historical Observations,1822,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Raung,Confirmed Eruption,1812,2,,Historical Observations,1814 (?),-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
Tambora,Confirmed Eruption,1812,7,,Historical Observations,1815 Jul 15 (?),-8.25,118,2850 m,Indonesia,Stratovolcano,"4,156","11,331","89,006","1,036,033"
Etna,Confirmed Eruption,1811 Oct 27,2,East (Valle del Bove 3000-1975 m),Historical Observations,1812 May (?),37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Mayon,Uncertain Eruption,1811 Oct 5,2,, ,[ 1811 Oct 6 ],13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Sete Cidades,Confirmed Eruption,1811 Jun 14,3,Submarine vent west of Sete Cidades,Historical Observations,1811 Jun 22,37.865,-25.785,842 m,Portugal,Stratovolcano,"3,515","10,365","102,848","127,154"
Chirpoi,Confirmed Eruption,1811 Jun 11,2,Snow,Historical Observations,Unknown,46.532,150.871,742 m,Russia,Caldera,1,1,3,491
Kelud,Confirmed Eruption,1811 Jun 5,2,,Historical Observations,Unknown,-7.935,112.314,1730 m,Indonesia,Stratovolcano,279,"50,901","2,087,876","24,999,627"
Gamalama,Confirmed Eruption,1811 Feb 1,2,,Historical Observations,1811 May,0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Sete Cidades,Confirmed Eruption,1811 Feb 1,2,Submarine vent west of Sete Cidades,Historical Observations,1811 Feb 8,37.865,-25.785,842 m,Portugal,Stratovolcano,"3,515","10,365","102,848","127,154"
Miyakejima,Confirmed Eruption,1811 Jan 27,2,Summit and NE flank?,Historical Observations,1811 Jan 28,34.094,139.526,775 m,Japan,Stratovolcano,"1,848","3,189","3,474","95,663"
San Miguel,Uncertain Eruption,1811,2,, ,[ Unknown ],13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
"Fournaise, Piton de la",Confirmed Eruption,1810 Nov 20,2,,Historical Observations,1810 Nov 28,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
"Yar, Jabal",Confirmed Eruption,1810,2,,Historical Observations,Unknown,17.05,42.83,305 m,Saudi Arabia,Volcanic field,"292,582","292,582","574,162","2,204,954"
Victory,Uncertain Eruption,1810,2,, ,[ Unknown ],-9.2,149.07,1925 m,Papua New Guinea,Stratovolcano,16,96,"14,042","116,816"
Merapi,Confirmed Eruption,1810,1,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Putana,Confirmed Eruption,1810,--,,Historical Observations,Unknown,-22.557,-67.853,5884 m,Chile,Stratovolcano,24,80,"1,609","12,788"
"Fournaise, Piton de la",Confirmed Eruption,1809 Jul 17,2,,Historical Observations,1809 Aug 8,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Zaozan [Zaosan],Confirmed Eruption,1809 Jun 12,2,Okama,Historical Observations,1809 Dec 29,38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Guntur,Confirmed Eruption,1809 May 9,2,,Historical Observations,Unknown,-7.143,107.84,2249 m,Indonesia,Complex,"4,652","218,012","3,412,038","24,486,191"
Cosiguina,Uncertain Eruption,1809 Mar 28,2,, ,[ 1809 Mar 31 ± 1 days ],12.98,-87.57,872 m,Nicaragua,Stratovolcano,143,"4,114","18,876","2,179,830"
Etna,Confirmed Eruption,1809 Mar 27,2,"Central Crater, N & NE flanks (3000-1325 m)",Historical Observations,1809 Apr 9,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Lamongan,Confirmed Eruption,1808 Dec 8,2,,Historical Observations,Unknown,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Unknown Source,Confirmed Eruption,1808 Dec 4,6,,,,,,,,,,,,
Sao Jorge,Confirmed Eruption,1808 May 1,1,Sao Jorge,Historical Observations,1808 Jun 10,38.65,-28.08,1053 m,Portugal,Fissure vent,"2,088","4,689","16,290","99,442"
Taal,Confirmed Eruption,1808 Feb,2,,Historical Observations,1808 Apr,14.002,120.993,311 m,Philippines,Caldera,"717,090","717,090","2,380,326","24,814,047"
Ruang,Confirmed Eruption,1808,2,,Historical Observations,Unknown,2.3,125.37,725 m,Indonesia,Stratovolcano,878,"1,652","2,766","149,159"
Agung,Confirmed Eruption,1808,2,,Historical Observations,Unknown,-8.343,115.508,2997 m,Indonesia,Stratovolcano,"5,657","76,781","968,381","4,550,176"
Karthala,Confirmed Eruption,1808,--,,Historical Observations,Unknown,-11.75,43.38,2361 m,Comoros,Shield,"225,379","225,379","278,330","399,067"
Bandaisan,Confirmed Eruption,1808,2,Numanotaira,Historical Observations,Unknown,37.601,140.072,1816 m,Japan,Stratovolcano,"5,923","17,608","327,454","4,709,782"
Akan,Confirmed Eruption,1808,--,Me-Akan,Historical Observations,Unknown,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Guntur,Confirmed Eruption,1807 Sep 1,2,,Historical Observations,1807 Sep 6,-7.143,107.84,2249 m,Indonesia,Complex,"4,652","218,012","3,412,038","24,486,191"
Iwakisan,Uncertain Eruption,1807 Mar 31,2,, ,[ Unknown ],40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
"Fournaise, Piton de la",Confirmed Eruption,1807 Mar 23,2,,Historical Observations,1807 Jun 13,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Klyuchevskoy,Confirmed Eruption,1807 Feb 1,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Cameroon,Confirmed Eruption,1807,3,South flank (2600 m),Historical Observations,Unknown,4.203,9.17,4095 m,Cameroon,Stratovolcano,328,"26,053","417,460","3,079,036"
Merapi,Confirmed Eruption,1807,1,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Marapi,Confirmed Eruption,1807,2,,Historical Observations,Unknown,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Bardarbunga,Uncertain Eruption,1807,--,NW-Vatnajökull, ,[ Unknown ],64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
Zaozan [Zaosan],Confirmed Eruption,1806 Jul 12,2,Okama,Historical Observations,Unknown,38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Asosan,Confirmed Eruption,1806 Jun,2,Naka-dake,Historical Observations,1806 Oct (?),32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Lamongan,Confirmed Eruption,1806 May,2,,Historical Observations,Unknown,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Antuco,Confirmed Eruption,1806 May,2,,Historical Observations,Unknown,-37.406,-71.349,2979 m,Chile,Stratovolcano,117,474,"3,872","381,623"
Villarrica,Confirmed Eruption,1806 Apr,2,,Historical Observations,1806 May,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
San Salvador,Uncertain Eruption,1806,0,El Playón ?, ,[ Unknown ],13.734,-89.294,1893 m,El Salvador,Stratovolcano,"29,514","800,780","2,857,563","6,366,833"
Sundoro,Confirmed Eruption,1806,2,,Historical Observations,Unknown,-7.3,109.992,3136 m,Indonesia,Stratovolcano,"52,462","496,751","2,086,299","24,996,512"
Bogoslof,Confirmed Eruption,1806,2,Old Bogoslof (Castle Rock),Historical Observations,1823,53.93,-168.03,150 m,United States,Submarine,0,0,0,"4,216"
Colima,Confirmed Eruption,1806,2,,Historical Observations,1809,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Ciremai,Confirmed Eruption,1805 Apr,2,,Historical Observations,Unknown,-6.895,108.408,3039 m,Indonesia,Stratovolcano,915,"67,377","3,058,015","25,718,820"
"Ruiz, Nevado del",Confirmed Eruption,1805 Mar 14,2,,Historical Observations,Unknown,4.892,-75.324,5279 m,Colombia,Stratovolcano,"3,849","20,146","507,608","4,252,435"
Izalco,Confirmed Eruption,1805,2,,Historical Observations,1807,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Pacaya,Confirmed Eruption,1805,2,,Historical Observations,Unknown,14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Okmok,Confirmed Eruption,1805,--,,Historical Observations,Unknown,53.43,-168.13,1073 m,United States,Shield,0,0,0,4
Kusatsu-Shiranesan,Confirmed Eruption,1805,2,Yu-gama,Historical Observations,Unknown,36.618,138.528,2165 m,Japan,Stratovolcano(es),"4,485","14,296","434,049","5,947,593"
Sarychev Peak,Confirmed Eruption,1805,--,,Historical Observations,Unknown,48.092,153.2,1496 m,Russia,Stratovolcano,17,143,143,148
Asosan,Confirmed Eruption,1804 Sep 5,2,Naka-dake,Historical Observations,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Tengger Caldera,Confirmed Eruption,1804 Sep,2,Bromo,Historical Observations,Unknown,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Zaozan [Zaosan],Confirmed Eruption,1804 May,2,Okama,Historical Observations,Unknown,38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Shikotsu,Confirmed Eruption,1804,3,Tarumai,Historical Observations,1817,42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Maly Semyachik,Confirmed Eruption,1804,3,Ceno-Semiachik (Troitsky Crater),Historical Observations,Unknown,54.135,159.674,1527 m,Russia,Caldera,98,98,497,"10,182"
Colima,Confirmed Eruption,1804,2,,Historical Observations,Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Batur,Confirmed Eruption,1804,2,Batur I,Historical Observations,Unknown,-8.242,115.375,1717 m,Indonesia,Caldera,"466,899","466,899","937,766","4,289,189"
Raung,Confirmed Eruption,1804,2,,Historical Observations,Unknown,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
Asamayama,Confirmed Eruption,1803 Nov 7,2,,Historical Observations,1803 Nov 21,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Barren Island,Confirmed Eruption,1803 Nov,2,,Historical Observations,1804 Jan 31 (in or after),12.278,93.858,354 m,India,Stratovolcano,645,645,645,"5,035"
Izu-Oshima,Confirmed Eruption,1803 Sep 26,2,Mihara-yama,Historical Observations,1803 Nov 14,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Asamayama,Confirmed Eruption,1803 Jul 4,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Guntur,Confirmed Eruption,1803 Apr 3,2,,Historical Observations,1803 Apr 15,-7.143,107.84,2249 m,Indonesia,Complex,"4,652","218,012","3,412,038","24,486,191"
Cotopaxi,Confirmed Eruption,1803 Jan 4,3,,Historical Observations,1803 Jan 5,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Etna,Confirmed Eruption,1803 Jan 1,2,Central Crater,Historical Observations,1819 (?),37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
"Fournaise, Piton de la",Confirmed Eruption,1802 Dec,2,,Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Etna,Confirmed Eruption,1802 Nov 15,2,"Central Crater, E flank (1950-1700 m)",Historical Observations,1802 Nov 18,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Tutupaca,Confirmed Eruption,1802 Mar 20,4,,Historical Observations,1802 Aug 20 ± 10 days,-17.026,-70.372,5801 m,Peru,Stratovolcano(es),18,"1,125","21,124","213,931"
Izalco,Confirmed Eruption,1802,2,,Historical Observations,1803,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Popocatepetl,Confirmed Eruption,1802,1,,Historical Observations,1804,19.023,-98.622,5393 m,Mexico,Stratovolcano(es),325,"2,584","634,054","26,509,510"
Makushin,Confirmed Eruption,1802,3,,Historical Observations,Unknown,53.891,-166.923,1800 m,United States,Stratovolcano,0,0,"3,437","3,850"
"Fournaise, Piton de la",Confirmed Eruption,1801 Oct 27,2,Mammelon Central,Historical Observations,1802 Apr 28 ± 7 days,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Tangkoko-Duasudara,Confirmed Eruption,1801,2,Summit and east flank (Batu Angus),Historical Observations,Unknown,1.518,125.185,1334 m,Indonesia,Stratovolcano,445,"57,792","135,761","1,227,998"
Antisana,Confirmed Eruption,1801,2,Volcano Uncertain: possibly Reventador,Unknown,1802 May (?),-0.481,-78.141,5753 m,Ecuador,Stratovolcano,232,"2,220","56,154","3,314,142"
Chokaisan,Confirmed Eruption,1800 Dec,2,Shinzan (foot of Kojin-yama),Historical Observations,1804 Jul (?),39.099,140.049,2236 m,Japan,Stratovolcano(es),131,707,"185,681","2,301,576"
"Fournaise, Piton de la",Confirmed Eruption,1800 Nov 2,0,SE rift zone,Historical Observations,1800 Nov 8,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Mayon,Confirmed Eruption,1800 Oct 30,2,,Historical Observations,1800 Oct 31,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Wolf,Confirmed Eruption,1800 Aug 21,2,,Historical Observations,1800 Aug 21,0.02,-91.35,1710 m,Ecuador,Shield,165,165,237,"1,673"
Sao Jorge,Confirmed Eruption,1800 Jun 24,2,Subm. vent ca. 20 km SW of Terceira,Historical Observations,1800 Jun 25,38.65,-28.08,1053 m,Portugal,Fissure vent,"2,088","4,689","16,290","99,442"
Iwakisan,Uncertain Eruption,1800 May 11,2,, ,[ Unknown ],40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
St. Helens,Confirmed Eruption,1800 Jan 15,5,"N flank--Goat Rocks area, Layer T",Dendrochronology,Unknown,46.2,-122.18,2549 m,United States,Stratovolcano,78,427,"2,221","2,173,101"
Iskut-Unuk River Cones,Confirmed Eruption,1800,--,Lava Fork,Radiocarbon (uncorrected),Unknown,56.58,-130.55,1880 m,Canada,Pyroclastic cone(s),0,0,0,663
Hualalai,Confirmed Eruption,1800,0,"NW rift zone (520 m), Huehue flow",Historical Observations,1801,19.692,-155.87,2523 m,United States,Shield,"35,906","35,906","46,959","166,240"
Sheveluch,Uncertain Eruption,1800,3,, ,[ Unknown ],56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Azumayama,Confirmed Eruption,1800,--,Issaikyo (Oana),Historical Observations,Unknown,37.735,140.244,1949 m,Japan,Stratovolcano(es),128,907,"548,195","4,877,648"
Rausudake,Confirmed Eruption,1800,3,,Tephrochronology,Unknown,44.076,145.122,1660 m,Japan,Stratovolcano,35,"4,623","8,574","218,325"
Pagan,Confirmed Eruption,1800,--,North Pagan (west flank maar),Radiocarbon (uncorrected),Unknown,18.13,145.8,570 m,United States,Stratovolcano(es),0,0,0,0
Guntur,Confirmed Eruption,1800,--,,Historical Observations,Unknown,-7.143,107.84,2249 m,Indonesia,Complex,"4,652","218,012","3,412,038","24,486,191"
Kyejo,Confirmed Eruption,1800,2,Sarabwe and Fiteko,Historical Observations,Unknown,-9.229,33.792,2176 m,Tanzania,Stratovolcano,"2,259","38,428","378,511","2,263,665"
Witori,Confirmed Eruption,1800,4,W-H6 tephra,Tephrochronology,Unknown,-5.576,150.516,724 m,Papua New Guinea,Caldera,"24,509","24,509","37,824","145,382"
Taranaki,Confirmed Eruption,1800,--,,Tephrochronology,Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Deception Island,Confirmed Eruption,1800,--,N side caldera bay (near Telefon Bay),Historical Observations,Unknown,-63.001,-60.652,602 m,Antarctica,Caldera,0,0,0,0
Ticsani,Confirmed Eruption,1800,--,,Tephrochronology,Unknown,-16.755,-70.595,5408 m,Peru,Lava dome(s),48,977,"18,160","227,639"
Concepcion,Uncertain Eruption,1800,2,, ,[ Unknown ],11.538,-85.622,1700 m,Nicaragua,Stratovolcano,"14,072","28,900","92,378","2,266,903"
Fogo,Confirmed Eruption,1799 Jun 2,2,North caldera floor,Historical Observations,1799 Jun 28,14.95,-24.35,2829 m,Cape Verde,Stratovolcano,189,"13,254","37,650","267,298"
Aira,Confirmed Eruption,1799 Mar 27,2,Minami-dake,Historical Observations,Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Lamongan,Confirmed Eruption,1799,2,,Historical Observations,Unknown,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Fuego,Confirmed Eruption,1799,3,,Historical Observations,Unknown,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Unzendake,Uncertain Eruption,1798 Nov 13,--,Fugen-dake, ,[ 1798 Dec ],32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Tenerife,Confirmed Eruption,1798 Jun 9,3,SW flank of Pico Viejo (Chahorra),Historical Observations,1798 Sep 14 (?),28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Izalco,Confirmed Eruption,1798 Apr,2,,Historical Observations,Unknown,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
San Miguel,Uncertain Eruption,1798,2,, ,[ Unknown ],13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Villarrica,Confirmed Eruption,1798,2,,Varve Count,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Soufriere Guadeloupe,Confirmed Eruption,1797 Sep 29,2,NNW side of summit dome,Historical Observations,1798 Apr 26 (?),16.044,-61.664,1467 m,France,Stratovolcano,"8,839","71,345","256,899","482,449"
Wolf,Confirmed Eruption,1797 Aug,--,,Historical Observations,Unknown,0.02,-91.35,1710 m,Ecuador,Shield,165,165,237,"1,673"
Quilotoa,Uncertain Eruption,1797 Feb 4,--,, ,[ Unknown ],-0.85,-78.9,3914 m,Ecuador,Caldera,"40,429","40,429","124,306","4,333,779"
Reventador,Confirmed Eruption,1797 Jan,3,,Historical Observations,Unknown,-0.077,-77.656,3562 m,Ecuador,Stratovolcano,484,963,"4,403","2,619,647"
Askja,Confirmed Eruption,1797,0,Holuhraun,Historical Observations,Unknown,65.033,-16.783,1080 m,Iceland,Stratovolcano,0,0,0,"13,028"
Bardarbunga,Confirmed Eruption,1797,--,Volcano Uncertain,Unknown,Unknown,64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
Aira,Confirmed Eruption,1797,2,Minami-dake,Historical Observations,Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Merbabu,Confirmed Eruption,1797,2,,Historical Observations,Unknown,-7.454,110.44,3118 m,Indonesia,Stratovolcano,"19,996","249,747","3,019,783","25,096,234"
Merapi,Confirmed Eruption,1797,1,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Hunter Island,Uncertain Eruption,1797,--,, ,[ Unknown ],-22.4,172.05,297 m,France,Stratovolcano,0,0,0,1
Tinakula,Confirmed Eruption,1797,1,,Historical Observations,Unknown,-10.386,165.804,796 m,Solomon Islands,Stratovolcano,0,19,19,"20,155"
"Fournaise, Piton de la",Confirmed Eruption,1797,0,,Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
San Martin,Uncertain Eruption,1797,2,, ,[ 1805 ],18.57,-95.2,1650 m,Mexico,Shield,280,"3,581","259,640","1,645,811"
Galeras,Confirmed Eruption,1796 Nov,2,,Historical Observations,1801,1.22,-77.37,4276 m,Colombia,Complex,705,"120,817","630,777","1,700,248"
Io-Torishima,Confirmed Eruption,1796 Oct,2,Iwo-dake,Historical Observations,1796 Nov,27.881,128.223,212 m,Japan,Complex,0,0,0,"52,818"
Grimsvotn,Discredited Eruption,1796 Jun,--,, ,[ Unknown ],64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Bogoslof,Confirmed Eruption,1796 May,3,Old Bogoslof (Castle Rock),Historical Observations,1804,53.93,-168.03,150 m,United States,Submarine,0,0,0,"4,216"
Zaozan [Zaosan],Confirmed Eruption,1796 Mar 24,2,Okama,Historical Observations,Unknown,38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Vesuvius,Confirmed Eruption,1796 Jan,3,Summit and upper flanks,Historical Observations,1822 Nov 16,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Ijen,Confirmed Eruption,1796,2,Kawah Ijen,Historical Observations,Unknown,-8.058,114.242,2769 m,Indonesia,Stratovolcano(es),"1,098","5,504","664,199","6,846,855"
Amak,Confirmed Eruption,1796,--,,Historical Observations,Unknown,55.424,-163.149,488 m,United States,Stratovolcano,0,0,0,"1,345"
Westdahl,Confirmed Eruption,1796,0,Pogromni or (more likely) Westdahl,Historical Observations,Unknown,54.516,-164.65,1563 m,United States,Stratovolcano?,0,0,0,305
Barren Island,Confirmed Eruption,1795 Dec 20,2,,Historical Observations,1795 Dec 21 (in or after),12.278,93.858,354 m,India,Stratovolcano,645,645,645,"5,035"
Colima,Confirmed Eruption,1795 Mar,2,,Historical Observations,1795 Sep,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Westdahl,Confirmed Eruption,1795,4,Pogromni or (more likely) Westdahl,Historical Observations,Unknown,54.516,-164.65,1563 m,United States,Stratovolcano?,0,0,0,305
Fisher,Confirmed Eruption,1795,--,,Historical Observations,Unknown,54.65,-164.43,1112 m,United States,Stratovolcano,0,0,0,25
Isanotski,Uncertain Eruption,1795,3,, ,[ Unknown ],54.765,-163.723,2446 m,United States,Stratovolcano,0,0,44,372
"Fournaise, Piton de la",Confirmed Eruption,1795,--,,Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Zaozan [Zaosan],Confirmed Eruption,1794 Sep 22,2,SE side of Okama,Historical Observations,1794 Dec (in or after),38.144,140.44,1841 m,Japan,Complex,632,"4,681","550,409","4,956,958"
Colima,Confirmed Eruption,1794 Aug,2,,Historical Observations,Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Grimsvotn,Uncertain Eruption,1794 Jul 15,--,, ,[ Unknown ],64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
San Martin,Confirmed Eruption,1794 May,2,,Historical Observations,1796,18.57,-95.2,1650 m,Mexico,Shield,280,"3,581","259,640","1,645,811"
Iwakisan,Uncertain Eruption,1794 Apr 3,2,, ,[ Unknown ],40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
"Fournaise, Piton de la",Confirmed Eruption,1794 Jan,0,,Historical Observations,1794 Jan,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Aira,Confirmed Eruption,1794,2,Minami-dake,Historical Observations,Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Bardarbunga,Confirmed Eruption,1794,--,,Historical Observations,Unknown,64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
Ritter Island,Confirmed Eruption,1793 Jun 29,2,,Historical Observations,Unknown,-5.519,148.115,75 m,Papua New Guinea,Stratovolcano,3,43,"4,323","68,670"
Hierro,Uncertain Eruption,1793 May,0,NW rift (Volcán de Lomo Negro)?, ,[ 1793 Jun ],27.73,-18.03,1500 m,Spain,Shield,"20,321","20,321","20,321","43,696"
Iwakisan,Uncertain Eruption,1793 Apr 2,2,, ,[ Unknown ],40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
Izalco,Confirmed Eruption,1793 Mar 29,2,,Historical Observations,1793 Sep,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
San Martin,Confirmed Eruption,1793 Mar 2,4,Cinder cones in summit crater,Historical Observations,1793 Dec,18.57,-95.2,1650 m,Mexico,Shield,280,"3,581","259,640","1,645,811"
Iliamna,Uncertain Eruption,1793,--,, ,[ Unknown ],60.032,-153.09,3053 m,United States,Stratovolcano,0,0,1,"7,564"
Tolbachik,Confirmed Eruption,1793,2,,Historical Observations,Unknown,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Ebeko,Confirmed Eruption,1793,2,,Historical Observations,Unknown,50.686,156.014,1103 m,Russia,Stratovolcano,0,267,"1,076","3,098"
St. Paul,Confirmed Eruption,1793,2,SW flank (near Cape West),Historical Observations,Unknown,-38.72,77.53,268 m,France,Stratovolcano,0,0,0,0
Etna,Confirmed Eruption,1793,3,Central Crater,Historical Observations,1802 (?),37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Raung,Confirmed Eruption,1793,2,,Historical Observations,Unknown,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
"Fournaise, Piton de la",Confirmed Eruption,1792 Dec 19,0,,Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Baker,Uncertain Eruption,1792 Jun,--,, ,[ Unknown ],48.777,-121.813,3285 m,United States,Stratovolcano(es),0,46,"8,568","1,990,504"
Great Sitkin,Confirmed Eruption,1792 May 26,--,,Historical Observations,Unknown,52.076,-176.13,1740 m,United States,Stratovolcano,0,0,0,0
