volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Tupungatito,Confirmed Eruption,1961 May 5,2,,Historical Observations,1961 Aug 16 (in or after) ± 15 days,-33.425,-69.797,5660 m,Chile-Argentina,Stratovolcano,612,923,"6,161","6,169,105"
Chikurachki,Confirmed Eruption,1961 May 2,1,,Historical Observations,1961 Aug 10,50.324,155.461,1781 m,Russia,Stratovolcano(es),0,65,527,"2,492"
Merapi,Confirmed Eruption,1961 Apr 11,3,,Historical Observations,1961 Nov 28,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
"Fournaise, Piton de la",Confirmed Eruption,1961 Apr 5,0,NE flank (east of Cratère Picard),Historical Observations,1961 Apr 25,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Kavachi,Confirmed Eruption,1961 Mar 28,2,,Historical Observations,Unknown,-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Bezymianny,Confirmed Eruption,1961 Mar 25,3,,Historical Observations,1961 Mar 26,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Tolbachik,Confirmed Eruption,1961 Mar 24,2,,Historical Observations,1962 Feb 16 (in or after),55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Fernandina,Confirmed Eruption,1961 Mar 21,2,SE flank,Historical Observations,1961 Sep 16 ± 15 days,-0.37,-91.55,1476 m,Ecuador,Shield,129,129,208,"1,972"
Pacaya,Confirmed Eruption,1961 Mar 11,2,"Cachajinas vent (South flank, 1860 m)",Historical Observations,1961 Apr 15 (?),14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Kilauea,Confirmed Eruption,1961 Mar 3,1,Halemaumau,Historical Observations,1961 Mar 25,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Karangetang,Confirmed Eruption,1961 Feb 28,2,,Historical Observations,1961 Apr 16 ± 15 days,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Kilauea,Confirmed Eruption,1961 Feb 24,1,Halemaumau,Historical Observations,1961 Feb 24,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Calbuco,Confirmed Eruption,1961 Feb 1,3,,Historical Observations,1961 Mar 26 (in or after),-41.33,-72.618,1974 m,Chile,Stratovolcano,70,871,"32,265","575,233"
Gorely,Confirmed Eruption,1961 Jan 16,2,,Historical Observations,Unknown,52.559,158.03,1799 m,Russia,Caldera,0,0,19,"250,293"
Langila,Confirmed Eruption,1960 Dec 19,2,"Crater 3, Crater 2",Historical Observations,1961 Sep 25 ± 5 days,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Slamet,Confirmed Eruption,1960 Dec 16,2,,Historical Observations,1961 Jan 16 ± 15 days,-7.242,109.208,3428 m,Indonesia,Stratovolcano,856,"13,401","2,904,026","20,217,467"
Mutnovsky,Confirmed Eruption,1960 Dec 16,2,West wall of SW crater,Historical Observations,1961 Jan 16 ± 15 days,52.449,158.196,2288 m,Russia,Complex,0,0,97,"250,858"
Klyuchevskoy,Confirmed Eruption,1960 Dec 16,3,,Historical Observations,1963 Mar 22 (in or after),56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
San Pedro-San Pablo,Confirmed Eruption,1960 Dec 2,2,,Historical Observations,Unknown,-21.888,-68.391,6142 m,Chile,Stratovolcano(es),0,156,"2,349","150,795"
Guallatiri,Confirmed Eruption,1960 Dec 2,2,,Historical Observations,Unknown,-18.42,-69.092,6071 m,Chile,Stratovolcano,0,63,"2,290","45,906"
Chirpoi,Confirmed Eruption,1960 Oct 20,2,Snow,Historical Observations,Unknown,46.532,150.871,742 m,Russia,Caldera,1,1,3,491
Okmok,Confirmed Eruption,1960 Oct 15,3,SW part of caldera (Cone A),Historical Observations,1961 Apr 15 ± 45 days,53.43,-168.13,1073 m,United States,Shield,0,0,0,4
Nasudake,Confirmed Eruption,1960 Oct 10,1,Chausu-dake (50 m north of 1953 vent),Historical Observations,Unknown,37.125,139.963,1915 m,Japan,Stratovolcano(es),639,"5,802","298,717","5,725,203"
"Negro, Cerro",Confirmed Eruption,1960 Sep 28,3,Summit and south flank,Historical Observations,1960 Dec 26 ± 5 days,12.506,-86.702,728 m,Nicaragua,Pyroclastic cone(s),"1,690","10,243","296,320","3,540,933"
Ketoi,Confirmed Eruption,1960 Sep 27,2,Pallas Peak,Historical Observations,Unknown,47.35,152.475,1172 m,Russia,Stratovolcano,1,10,11,90
Ambrym,Confirmed Eruption,1960 Sep 17,1,"Mbuelesu, Benbow, near Marum",Historical Observations,Unknown,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Akan,Confirmed Eruption,1960 Sep 16,1,Me-Akan (Ponmachineshiri),Historical Observations,1960 Sep 16 ± 15 days,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Asosan,Confirmed Eruption,1960 Sep 16,1,Naka-dake,Historical Observations,1962 Nov 16 ± 15 days,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Sarychev Peak,Confirmed Eruption,1960 Aug 30,3,,Historical Observations,1960 Aug 30,48.092,153.2,1496 m,Russia,Stratovolcano,17,143,143,148
Ulawun,Confirmed Eruption,1960 Jul 29,2,,Historical Observations,1962 Nov 16 ± 15 days,-5.05,151.33,2334 m,Papua New Guinea,Stratovolcano,30,"1,801","10,577","61,018"
Myojinsho,Confirmed Eruption,1960 Jul 21,2,Myojinsho,Historical Observations,Unknown,31.888,139.918,11 m,Japan,Submarine,0,0,0,242
Epi,Confirmed Eruption,1960 Jul 16,0,,Historical Observations,Unknown,-16.68,168.37,833 m,Vanuatu,Stratovolcano(es),0,170,"7,819","52,827"
Kerinci,Confirmed Eruption,1960 Jul 16,2,,Historical Observations,Unknown,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Tupungatito,Confirmed Eruption,1960 Jul 15,2,,Historical Observations,Unknown,-33.425,-69.797,5660 m,Chile-Argentina,Stratovolcano,612,923,"6,161","6,169,105"
Planchon-Peteroa,Confirmed Eruption,1960 Jul 10,1,Petoroa (1889-94 crater),Historical Observations,Unknown,-35.223,-70.568,3977 m,Chile,Stratovolcano(es),6,48,"1,345","634,959"
Lopevi,Confirmed Eruption,1960 Jul 10,3,NW flank (640 m),Historical Observations,1960 Sep 16 ± 15 days,-16.507,168.346,1413 m,Vanuatu,Stratovolcano,690,793,"7,942","50,310"
Suwanosejima,Confirmed Eruption,1960 Jul 2,0,Submarine E flank (Suwanose-jima Oki),Historical Observations,Unknown,29.638,129.714,796 m,Japan,Stratovolcano(es),107,107,325,"1,966"
Pavlof,Confirmed Eruption,1960 Jul 2,2,Upper NE or NNE flank,Historical Observations,1963 Jun 16 (?) ± 15 days,55.417,-161.894,2493 m,United States,Stratovolcano,0,0,0,"3,002"
San Jose,Confirmed Eruption,1960 Jul 2,2,,Historical Observations,Unknown,-33.789,-69.895,6070 m,Chile-Argentina,Stratovolcano(es),194,616,"15,963","6,615,248"
Copahue,Confirmed Eruption,1960 Jul 2,--,,Historical Observations,Unknown,-37.856,-71.183,2953 m,Chile-Argentina,Stratovolcano,88,555,"3,042","138,414"
Llaima,Uncertain Eruption,1960 Jul 2,--,, ,[ Unknown ],-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Isluga,Uncertain Eruption,1960 Jul 2,2,, ,[ Unknown ],-19.15,-68.83,5550 m,Chile,Stratovolcano,1,703,"5,961","32,205"
Villarrica,Uncertain Eruption,1960 Jul 2,1,, ,[ Unknown ],-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1960 Jul 1,0,, ,[ 1960 Sep 1 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Reventador,Confirmed Eruption,1960 Jun 16,3,,Historical Observations,Unknown,-0.077,-77.656,3562 m,Ecuador,Stratovolcano,484,963,"4,403","2,619,647"
Puyehue-Cordon Caulle,Confirmed Eruption,1960 May 24,3,Cordón Caulle,Historical Observations,1960 Jul 30,-40.59,-72.117,2236 m,Chile,Stratovolcano,129,783,"7,163","515,357"
Bam,Confirmed Eruption,1960 Apr 28,2,,Historical Observations,1960 Jul 6,-3.613,144.818,685 m,Papua New Guinea,Stratovolcano,192,192,462,"103,203"
Karymsky,Confirmed Eruption,1960 Apr 16,3,,Historical Observations,1964 Dec 16 ± 15 days,54.049,159.443,1513 m,Russia,Stratovolcano,0,0,291,"10,848"
Bezymianny,Confirmed Eruption,1960 Apr 13,2,,Historical Observations,1960 Apr 14,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
"Lengai, Ol Doinyo",Confirmed Eruption,1960 Mar 16,3,North Crater,Historical Observations,1966 Nov 28 ± 30 days,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Sirung,Confirmed Eruption,1960 Mar 13,2,,Historical Observations,Unknown,-8.508,124.13,862 m,Indonesia,Complex,"5,966","19,334","69,744","418,756"
Erta Ale,Confirmed Eruption,1960 Jan 16,0,,Historical Observations,Unknown,13.6,40.67,613 m,Ethiopia,Shield,"2,685","2,796","8,857","235,083"
Asosan,Confirmed Eruption,1960 Jan 16,2,Naka-dake,Historical Observations,1960 Apr 9,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Kilauea,Confirmed Eruption,1960 Jan 13,2,"East rift zone (near Kapoho, 30 m)",Historical Observations,1960 Feb 19,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
"Fournaise, Piton de la",Confirmed Eruption,1960 Jan 11,2,"Bory, south flank (2030 m)",Historical Observations,1960 Mar 10,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Lautaro,Confirmed Eruption,1959 Dec 28,2,,Historical Observations,1960 Jan 20,-49.019,-73.504,3542 m,Chile,Stratovolcano,0,0,46,"2,365"
Manam,Confirmed Eruption,1959 Dec 16,2,"Main Crater, South Crater",Historical Observations,1960 Dec 16 (in or after) ± 15 days,-4.08,145.037,1807 m,Papua New Guinea,Stratovolcano,"1,106","2,553","24,364","180,402"
Krakatau,Confirmed Eruption,1959 Dec 16,2,Anak Krakatau,Historical Observations,1963 Jul 2 ± 182 days,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Whakaari/White Island,Confirmed Eruption,1959 Dec 14,2,Noisy Nellie Crater,Historical Observations,1959 Dec 20,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Lascar,Confirmed Eruption,1959 Nov 16,2,,Historical Observations,1968 Jan 31 (in or after),-23.37,-67.73,5592 m,Chile,Stratovolcano(es),0,70,570,"8,119"
Kilauea,Confirmed Eruption,1959 Nov 14,2,Kilauea Iki,Historical Observations,1959 Dec 19,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Planchon-Peteroa,Confirmed Eruption,1959 Nov 6,1,Petoroa (1889-94 crater),Historical Observations,Unknown,-35.223,-70.568,3977 m,Chile,Stratovolcano(es),6,48,"1,345","634,959"
Etna,Confirmed Eruption,1959 Oct 17,3,"Central and NE Craters, NNE (3100 m)",Historical Observations,1964 Dec 31,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Izu-Oshima,Confirmed Eruption,1959 Oct 16,1,Mihara-yama,Historical Observations,1960 Nov 16 ± 15 days,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Tupungatito,Confirmed Eruption,1959 Oct 16,2,,Historical Observations,Unknown,-33.425,-69.797,5660 m,Chile-Argentina,Stratovolcano,612,923,"6,161","6,169,105"
Bezymianny,Confirmed Eruption,1959 Oct 15,1,,Historical Observations,1959 Nov 4 (?),55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Kuwae,Confirmed Eruption,1959 Sep 18,2,Karua,Historical Observations,1959 Sep 20 (?),-16.829,168.536,-2 m,Vanuatu,Caldera,"2,836","2,836","5,725","48,609"
Fukujin,Uncertain Eruption,1959 Aug 16,0,, ,[ 1959 Oct 16 ± 15 days ],21.93,143.47,-217 m,United States,Submarine,0,0,0,0
Tokachidake,Confirmed Eruption,1959 Aug 15,1,NE of Shin-funkako (Showa Crater),Historical Observations,1959 Nov 25,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
Asosan,Confirmed Eruption,1959 Jul 16,1,Naka-dake,Historical Observations,1959 Oct 2,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Kasuga 1,Confirmed Eruption,1959 Jul 15,0,,Historical Observations,Unknown,21.765,143.71,-598 m,United States,Submarine,0,0,0,0
Guallatiri,Confirmed Eruption,1959 Jul 15,2,,Historical Observations,Unknown,-18.42,-69.092,6071 m,Chile,Stratovolcano,0,63,"2,290","45,906"
San Jose,Confirmed Eruption,1959 Jul 2,2,,Historical Observations,Unknown,-33.789,-69.895,6070 m,Chile-Argentina,Stratovolcano(es),194,616,"15,963","6,615,248"
Kverkfjoll,Confirmed Eruption,1959 Jul 2,1,,Historical Observations,Unknown,64.653,-16.647,1930 m,Iceland,Stratovolcano,0,0,0,"2,901"
Kita-Fukutokutai,Uncertain Eruption,1959 Jul 2,0,, ,[ Unknown ],24.417,141.417,-73 m,Japan,Submarine,0,0,23,"1,209"
Zhupanovsky,Confirmed Eruption,1959 Jul 2,2,,Historical Observations,Unknown,53.589,159.15,2899 m,Russia,Compound,0,0,153,"267,080"
Myojinsho,Confirmed Eruption,1959 Jul 2,0,,Historical Observations,Unknown,31.888,139.918,11 m,Japan,Submarine,0,0,0,242
Tolbachik,Confirmed Eruption,1959 Jul 2,2,,Historical Observations,1960 Jul 2 ± 182 days,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Traitor's Head,Uncertain Eruption,1959 Jul 2,--,Four submarine vents N of Erromango, ,[ Unknown ],-18.754,169.238,817 m,Vanuatu,Stratovolcano,207,380,"7,007","30,651"
Bagana,Confirmed Eruption,1959 Jul 2,2,,Historical Observations,1960 May 16 ± 15 days,-6.137,155.196,1855 m,Papua New Guinea,Lava cone,198,404,"7,861","115,257"
Niuafo'ou,Uncertain Eruption,1959 Jul 2,--,, ,[ Unknown ],-15.6,-175.63,260 m,Tonga,Shield,118,155,155,155
Fukutoku-Oka-no-Ba,Uncertain Eruption,1959 Jul 1,0,, ,[ 1959 Oct 1 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
"Azul, Cerro",Confirmed Eruption,1959 Jun 29,2,East flank,Historical Observations,1959 Jul 31 (?),-0.92,-91.408,1640 m,Ecuador,Shield,220,220,314,"1,936"
Manam,Confirmed Eruption,1959 Jun 16,2,South Crater,Historical Observations,1959 Jul 16 ± 15 days,-4.08,145.037,1807 m,Papua New Guinea,Stratovolcano,"1,106","2,553","24,364","180,402"
Io-Torishima,Confirmed Eruption,1959 Jun 8,2,Iwo-dake,Historical Observations,1959 Jul 16 ± 15 days,27.881,128.223,212 m,Japan,Complex,0,0,0,"52,818"
Tongariro,Confirmed Eruption,1959 Jun 1,2,Ngauruhoe,Historical Observations,Unknown,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Ruapehu,Confirmed Eruption,1959 May 21,1,,Historical Observations,1959 Aug 31,-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Akan,Confirmed Eruption,1959 May 15,1,Me-Akan (Naka- and Ponmachineshiri),Historical Observations,1959 Oct 16 ± 15 days,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Ambrym,Confirmed Eruption,1959 Apr 16,2,Marum,Historical Observations,Unknown,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Bam,Confirmed Eruption,1959 Apr 2,2,,Historical Observations,1959 Oct 31,-3.613,144.818,685 m,Papua New Guinea,Stratovolcano,192,192,462,"103,203"
Tupungatito,Confirmed Eruption,1959 Mar 26,2,,Historical Observations,Unknown,-33.425,-69.797,5660 m,Chile-Argentina,Stratovolcano,612,923,"6,161","6,169,105"
Etna,Confirmed Eruption,1959 Mar 23,1,Central Crater,Historical Observations,1959 Apr 25 ± 5 days,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
"Fournaise, Piton de la",Confirmed Eruption,1959 Mar 11,2,Bory,Historical Observations,1959 Aug 6,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Kirishimayama,Confirmed Eruption,1959 Feb 13,2,Shinmoe-dake,Historical Observations,1959 Feb 17,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Cameroon,Confirmed Eruption,1959 Jan 23,2,NE flank (3000-1500 m),Historical Observations,1959 Mar 19,4.203,9.17,4095 m,Cameroon,Stratovolcano,328,"26,053","417,460","3,079,036"
Izu-Oshima,Confirmed Eruption,1959 Jan 16,1,Mihara-yama,Historical Observations,1959 Jan 16 ± 15 days,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Klyuchevskoy,Confirmed Eruption,1959 Jan 3,1,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Kusatsu-Shiranesan,Confirmed Eruption,1958 Dec 31,1,Yu-gama,Historical Observations,Unknown,36.618,138.528,2165 m,Japan,Stratovolcano(es),"4,485","14,296","434,049","5,947,593"
Tofua,Confirmed Eruption,1958 Dec 31,2,Northern part of caldera,Historical Observations,1960 Jul 2 (?) ± 182 days,-19.75,-175.07,515 m,Tonga,Caldera,"1,556","1,556","1,556","8,789"
Bezymianny,Confirmed Eruption,1958 Dec 28,2,,Historical Observations,1959 Mar 30,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Whakaari/White Island,Confirmed Eruption,1958 Dec 16,1,Noisy Nellie and 1933 craters,Historical Observations,Unknown,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Kavachi,Confirmed Eruption,1958 Nov 21,0,,Historical Observations,1958 Dec 2 (?),-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Ambrym,Confirmed Eruption,1958 Nov 18,2,Benbow and Marum,Historical Observations,Unknown,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Etna,Confirmed Eruption,1958 Nov 16,1,"NE Crater, Central Crater",Historical Observations,1958 Dec 16 ± 15 days,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Reventador,Confirmed Eruption,1958 Nov 16,3,,Historical Observations,Unknown,-0.077,-77.656,3562 m,Ecuador,Stratovolcano,484,963,"4,403","2,619,647"
Villarrica,Confirmed Eruption,1958 Nov 6,1,,Historical Observations,1959 Dec 21,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Tongariro,Confirmed Eruption,1958 Nov 5,2,Ngauruhoe,Historical Observations,1958 Nov 18 (?),-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Marapi,Confirmed Eruption,1958 Oct 17,1,,Historical Observations,1958 Oct 25,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Kuwae,Confirmed Eruption,1958 Oct 7,2,Karua,Historical Observations,1958 Dec 18,-16.829,168.536,-2 m,Vanuatu,Caldera,"2,836","2,836","5,725","48,609"
Tokachidake,Confirmed Eruption,1958 Oct 4,1,NE of Shin-funkako (Showa Crater),Historical Observations,1958 Oct 4,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
Asamayama,Confirmed Eruption,1958 Oct 3,2,,Historical Observations,1959 Aug 26 ± 5 days,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Krakatau,Confirmed Eruption,1958 Oct 2,2,Anak Krakatau,Historical Observations,1959 Jun 25 ± 4 days,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Epi,Confirmed Eruption,1958 Sep 16,2,,Historical Observations,1958 Nov 16 (?) ± 15 days,-16.68,168.37,833 m,Vanuatu,Stratovolcano(es),0,170,"7,819","52,827"
Fernandina,Confirmed Eruption,1958 Sep 16,2,"SE, SW and west caldera rim",Historical Observations,1958 Dec 30 (in or after),-0.37,-91.55,1476 m,Ecuador,Shield,129,129,208,"1,972"
Slamet,Confirmed Eruption,1958 Sep 13,2,,Historical Observations,1958 Nov 5 ± 4 days,-7.242,109.208,3428 m,Indonesia,Stratovolcano,856,"13,401","2,904,026","20,217,467"
Bam,Confirmed Eruption,1958 Sep 5,2,,Historical Observations,1958 Sep 10,-3.613,144.818,685 m,Papua New Guinea,Stratovolcano,192,192,462,"103,203"
Fukujin,Uncertain Eruption,1958 Aug 16,0,, ,[ 1958 Sep 16 ± 15 days ],21.93,143.47,-217 m,United States,Submarine,0,0,0,0
Okmok,Confirmed Eruption,1958 Aug 14,3,SW part of caldera (Cone A),Historical Observations,1958 Aug 25 ± 10 days,53.43,-168.13,1073 m,United States,Shield,0,0,0,4
Nyamulagira,Confirmed Eruption,1958 Aug 7,2,"North flank (Kitsimbanyi), NNW rift",Historical Observations,1958 Nov 21,-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Tolbachik,Confirmed Eruption,1958 Jul 13,2,,Historical Observations,Unknown,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Mahawu,Confirmed Eruption,1958 Jul 12,2,,Historical Observations,1958 Jul 29,1.352,124.865,1299 m,Indonesia,Stratovolcano,"18,618","111,852","878,193","1,503,109"
Rumble III,Confirmed Eruption,1958 Jul 9,0,,Hydrophonic,1962 Jul 2 ± 182 days,-35.745,178.478,-220 m,New Zealand,Submarine,0,0,0,0
Sangeang Api,Confirmed Eruption,1958 Jul 2,1,,Historical Observations,Unknown,-8.2,119.07,1912 m,Indonesia,Complex,204,"1,155","39,301","809,132"
Moyorodake [Medvezhia],Confirmed Eruption,1958 Jul 2,1,Kudriavy,Historical Observations,Unknown,45.389,148.838,1124 m,Japan - administered by Russia,Stratovolcano,11,42,600,"4,333"
Myojinsho,Confirmed Eruption,1958 Jul 2,0,,Historical Observations,Unknown,31.888,139.918,11 m,Japan,Submarine,0,0,0,242
Poas,Confirmed Eruption,1958 Jul 2,2,,Historical Observations,1961 Jul 3 (?),10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1958 Jul 1,0,, ,[ 1958 Oct 1 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Marapi,Confirmed Eruption,1958 Jun 23,1,,Historical Observations,1958 Jun 23 (?),-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
"Fournaise, Piton de la",Confirmed Eruption,1958 May 30,2,Dolomieu,Historical Observations,1958 Sep 20,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Chikurachki,Confirmed Eruption,1958 May 26,2,,Historical Observations,1958 May 27,50.324,155.461,1781 m,Russia,Stratovolcano(es),0,65,527,"2,492"
Bezymianny,Confirmed Eruption,1958 May 21,1,,Historical Observations,Unknown,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Klyuchevskoy,Confirmed Eruption,1958 May 18,1,East part of summit crater,Historical Observations,1958 Aug 18 (in or after),56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Pavlof,Confirmed Eruption,1958 May 17,2,Upper NNE flank,Historical Observations,1958 Aug 28,55.417,-161.894,2493 m,United States,Stratovolcano,0,0,0,"3,002"
Langila,Confirmed Eruption,1958 Apr 21,2,Crater 2,Historical Observations,1958 Jun 4 ± 4 days,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Slamet,Confirmed Eruption,1958 Apr 17,2,,Historical Observations,1958 May 7,-7.242,109.208,3428 m,Indonesia,Stratovolcano,856,"13,401","2,904,026","20,217,467"
Izu-Oshima,Confirmed Eruption,1958 Apr 17,1,Mihara-yama,Historical Observations,1958 Jun 13,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Bam,Confirmed Eruption,1958 Mar 11,2,,Historical Observations,1958 Apr 19 (?),-3.613,144.818,685 m,Papua New Guinea,Stratovolcano,192,192,462,"103,203"
Akan,Confirmed Eruption,1958 Feb 23,1,Me-Akan (Ponmachineshiri),Historical Observations,1958 Feb 23,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Lokon-Empung,Confirmed Eruption,1958 Feb 19,2,Tompaluan,Historical Observations,1959 Dec 23,1.358,124.792,1580 m,Indonesia,Stratovolcano(es),"12,183","75,684","942,160","1,583,346"
"Lengai, Ol Doinyo",Confirmed Eruption,1958 Feb 6,1,North Crater,Historical Observations,Unknown,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Ulawun,Confirmed Eruption,1958 Feb 1,2,,Historical Observations,Unknown,-5.05,151.33,2334 m,Papua New Guinea,Stratovolcano,30,"1,801","10,577","61,018"
Bezymianny,Confirmed Eruption,1958 Jan 16,1,,Historical Observations,1958 Feb 14,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Tupungatito,Confirmed Eruption,1958 Jan 16,2,,Historical Observations,Unknown,-33.425,-69.797,5660 m,Chile-Argentina,Stratovolcano,612,923,"6,161","6,169,105"
Nyamulagira,Confirmed Eruption,1957 Dec 28,0,Summit caldera and SSE fissure zone,Historical Observations,Unknown,-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Whakaari/White Island,Confirmed Eruption,1957 Dec 11,2,,Historical Observations,Unknown,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Zavaritzki Caldera,Confirmed Eruption,1957 Nov 12,3,North end of caldera lake,Historical Observations,1957 Dec 1,46.925,151.95,624 m,Russia,Caldera,46,46,61,118
Bam,Confirmed Eruption,1957 Oct 26,1,,Historical Observations,1957 Oct 26,-3.613,144.818,685 m,Papua New Guinea,Stratovolcano,192,192,462,"103,203"
Rasshua,Confirmed Eruption,1957 Oct 16,1,,Historical Observations,Unknown,47.77,153.02,956 m,Russia,Stratovolcano,0,9,9,200
Asosan,Confirmed Eruption,1957 Oct 16,2,Naka-dake,Historical Observations,1958 Dec 16 ± 15 days,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Fayal,Confirmed Eruption,1957 Sep 27,2,West flank (Capelinhos) and summit,Historical Observations,1958 Oct 24,38.576,-28.713,1041 m,Portugal,Stratovolcano,"1,514","13,757","24,414","50,663"
"Negro, Cerro",Confirmed Eruption,1957 Sep 4,2,Summit and east flank,Historical Observations,1957 Sep 24,12.506,-86.702,728 m,Nicaragua,Pyroclastic cone(s),"1,690","10,243","296,320","3,540,933"
"Fournaise, Piton de la",Confirmed Eruption,1957 Sep 2,2,"Bory, N of Bory, NE of Dolomieu",Historical Observations,1957 Nov 16,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
