volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Tenerife,Confirmed Eruption,5750 BCE,--,Teide NE flank (Montañas de los Conejos),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Heidarspordar,Confirmed Eruption,5750 BCE,0,Fjarborg,Tephrochronology,Unknown,65.583,-16.817,490 m,Iceland,Fissure vent,,,,
Chaine des Puys,Confirmed Eruption,5760 BCE,--,"Puy de Come, Puy Montchier",Thermoluminescence,Unknown,45.775,2.97,1464 m,France,Lava dome(s),"323,392","323,392","427,221","1,577,243"
Esan,Confirmed Eruption,5770 BCE,0,East flank (Misaka lava dome),Radiocarbon (corrected),Unknown,41.805,141.166,618 m,Japan,Lava dome(s),"1,734","5,831","33,197","916,560"
Kussharo,Confirmed Eruption,5800 BCE,--,Atosanupuri,Tephrochronology,Unknown,43.615,144.427,574 m,Japan,Caldera,"8,331","8,331","26,476","680,109"
Taunshits,Confirmed Eruption,5800 BCE,--,,Radiocarbon (uncorrected),Unknown,54.528,159.804,2301 m,Russia,Stratovolcano,0,0,186,"11,110"
Kizimen,Confirmed Eruption,5800 BCE,--,,Tephrochronology,Unknown,55.131,160.32,2334 m,Russia,Stratovolcano,0,26,197,"5,564"
Krasheninnikov,Confirmed Eruption,5800 BCE,4,Southern cone summit and west flank,Radiocarbon (uncorrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Mutnovsky,Confirmed Eruption,5800 BCE,2,,Tephrochronology,Unknown,52.449,158.196,2288 m,Russia,Complex,0,0,97,"250,858"
Bachelor,Confirmed Eruption,5800 BCE,--,North flank (Egan cone),Magnetism,Unknown,43.979,-121.688,2763 m,United States,Stratovolcano,18,24,"22,514","231,420"
Stromboli,Confirmed Eruption,5800 BCE,0,NE flank (Nel Camnestrà lava flow),Magnetism,Unknown,38.789,15.213,924 m,Italy,Stratovolcano,"2,225","2,225","3,894","1,347,563"
Pelee,Confirmed Eruption,5800 BCE,--,,Radiocarbon (uncorrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Calbuco,Confirmed Eruption,5820 BCE,4,Ca10 tephra layer,Tephrochronology,Unknown,-41.33,-72.618,1974 m,Chile,Stratovolcano,70,871,"32,265","575,233"
Cotopaxi,Confirmed Eruption,5820 BCE,5,Tephra set F-2,Radiocarbon (uncorrected),Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Lipari,Confirmed Eruption,5820 BCE,--,"Gabellotto-Fiumebianco, E-1 tephra",Radiocarbon (corrected),Unknown,38.49,14.933,590 m,Italy,Stratovolcano(es),"26,049","28,925","36,059","1,564,043"
Redoubt,Confirmed Eruption,5820 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Rishirizan,Confirmed Eruption,5830 BCE,--,Rs-Ho tephra,Radiocarbon (uncorrected),Unknown,45.179,141.242,1721 m,Japan,Stratovolcano,178,"9,895","12,933","94,414"
Chichinautzin,Confirmed Eruption,5840 BCE,--,Cuauhtzin,Radiocarbon (uncorrected),Unknown,19.08,-99.13,3930 m,Mexico,Volcanic field,"584,725","584,725","4,061,942","28,030,794"
Parinacota,Confirmed Eruption,5840 BCE,--,,Radiocarbon (uncorrected),Unknown,-18.166,-69.142,6336 m,Chile-Bolivia,Stratovolcano,18,123,"3,442","63,717"
Katla,Confirmed Eruption,5850 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Oddnyjarhnjukur-Langjokull,Confirmed Eruption,5850 BCE,2,Kjalhraun,Tephrochronology,Unknown,64.85,-19.7,1100 m,Iceland,Subglacial,0,0,5,"11,973"
Hekla,Confirmed Eruption,5850 BCE,--,Svinholdahraun,Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Mauna Loa,Confirmed Eruption,5850 BCE,0,NE and SW rift zones,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Ugashik-Peulik,Confirmed Eruption,5850 BCE,--,Peulik,Radiocarbon (uncorrected),Unknown,57.751,-156.368,1474 m,United States,Stratovolcano,0,0,0,102
Ichinsky,Confirmed Eruption,5850 BCE,--,,Tephrochronology,Unknown,55.678,157.718,3596 m,Russia,Stratovolcano,0,0,34,"2,670"
Maly Semyachik,Confirmed Eruption,5850 BCE,--,Ceno-Semiachik,Radiocarbon (corrected),Unknown,54.135,159.674,1527 m,Russia,Caldera,98,98,497,"10,182"
Meru,Confirmed Eruption,5850 BCE,4,Momella debris avalanche deposit,Radiocarbon (uncorrected),Unknown,-3.244,36.75,4550 m,Tanzania,Stratovolcano,0,"2,506","828,942","2,375,631"
Newer Volcanics Province,Confirmed Eruption,5850 BCE,--,Red Rock,Radiocarbon (uncorrected),Unknown,-37.77,142.5,1011 m,Australia,Shield(s),"610,361","610,361","610,361","610,361"
Dabbahu,Confirmed Eruption,5850 BCE,--,North flank,Ar/Ar,Unknown,12.595,40.48,1401 m,Ethiopia,Stratovolcano,204,"1,150","36,494","540,735"
Tolhuaca,Confirmed Eruption,5857 BCE,3,,Uncertain,Unknown,-38.31,-71.645,2739 m,Chile,Stratovolcano,82,494,"13,873","567,185"
Haleakala,Confirmed Eruption,5860 BCE,--,East rift zone,Radiocarbon (uncorrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
"Malinche, La",Confirmed Eruption,5870 BCE,--,,Radiocarbon (uncorrected),Unknown,19.231,-98.032,4461 m,Mexico,Stratovolcano,46,"2,769","2,324,232","8,225,539"
Colima,Confirmed Eruption,5880 BCE,--,Tephra unit P,Radiocarbon (corrected),Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Unknown Source,Confirmed Eruption,5881 BCE,--,,,,,,,,,,,,
Katla,Confirmed Eruption,5890 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Craters of the Moon,Confirmed Eruption,5890 BCE,0,NW of Echo Crater,Radiocarbon (uncorrected),Unknown,43.42,-113.5,2005 m,United States,Pyroclastic cone(s),15,15,"1,459","93,300"
Crater Lake,Confirmed Eruption,5900 BCE,6,North flank (Llao Rock),Radiocarbon (corrected),Unknown,42.93,-122.12,2487 m,United States,Caldera,52,52,366,"272,674"
Mutnovsky,Confirmed Eruption,5900 BCE,2,,Tephrochronology,Unknown,52.449,158.196,2288 m,Russia,Complex,0,0,97,"250,858"
Redoubt,Confirmed Eruption,5910 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Taveuni,Confirmed Eruption,5920 BCE,2,,Radiocarbon (corrected),Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Aniakchak,Confirmed Eruption,5930 BCE,--,Black Nose Pumice,Radiocarbon (corrected),Unknown,56.88,-158.17,1341 m,United States,Caldera,0,0,36,479
Redoubt,Confirmed Eruption,5940 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Tacana,Confirmed Eruption,5940 BCE,--,,Radiocarbon (uncorrected),Unknown,15.132,-92.109,4064 m,Mexico-Guatemala,Stratovolcano,"3,032","20,932","598,594","4,523,701"
Michoacan-Guanajuato,Confirmed Eruption,5940 BCE,--,Cerro Grande?,Radiocarbon (corrected),Unknown,19.85,-101.75,3860 m,Mexico,Pyroclastic cone(s),"5,783,287","5,783,287","5,783,287","5,783,287"
Redoubt,Confirmed Eruption,5950 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Gorely,Confirmed Eruption,5950 BCE,3,,Tephrochronology,Unknown,52.559,158.03,1799 m,Russia,Caldera,0,0,19,"250,293"
Akita-Komagatake,Confirmed Eruption,5950 BCE,3,AK-6 tephra,Radiocarbon (corrected),Unknown,39.761,140.799,1637 m,Japan,Stratovolcano(es),376,"3,864","216,708","2,521,611"
Niijima,Confirmed Eruption,5950 BCE,--,,Tephrochronology,Unknown,34.397,139.27,432 m,Japan,Lava dome(s),"3,060","3,349","6,139","1,347,661"
Aira,Confirmed Eruption,5950 BCE,--,Kita-dake,Radiocarbon (uncorrected),Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Katla,Confirmed Eruption,5960 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Lamington,Confirmed Eruption,5980 BCE,--,Owalama Ash,Radiocarbon (uncorrected),Unknown,-8.95,148.15,1680 m,Papua New Guinea,Stratovolcano,252,"2,018","45,841","146,630"
Avachinsky,Confirmed Eruption,5980 BCE,5,Tephra layer IAv2,Radiocarbon (corrected),Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Udokan Plateau,Confirmed Eruption,5990 BCE,--,Dolinnyi,Radiocarbon (uncorrected),Unknown,56.28,117.77,2180 m,Russia,Pyroclastic cone(s),12,12,62,"4,688"
Unknown Source,Confirmed Eruption,5995 BCE,--,,,,,,,,,,,,
Krysuvik-Trolladyngja,Confirmed Eruption,6000 BCE,0,Hrútagjár,Tephrochronology,Unknown,63.917,-22.067,360 m,Iceland,Crater rows,"29,070","29,070","164,484","195,915"
Sheveluch,Confirmed Eruption,6000 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Krasheninnikov,Confirmed Eruption,6000 BCE,4,Southern cone summit and flank,Radiocarbon (uncorrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Mutnovsky,Confirmed Eruption,6000 BCE,2,,Tephrochronology,Unknown,52.449,158.196,2288 m,Russia,Complex,0,0,97,"250,858"
Hakoneyama,Confirmed Eruption,6000 BCE,3,"Kami-yama, Hk-Km5 tephra",Radiocarbon (corrected),Unknown,35.233,139.021,1438 m,Japan,Complex,"14,140","53,755","1,543,563","30,282,197"
Chaine des Puys,Confirmed Eruption,6020 BCE,--,"Puy de Lassolas, Puy de la Vache",Radiocarbon (uncorrected),Unknown,45.775,2.97,1464 m,France,Lava dome(s),"323,392","323,392","427,221","1,577,243"
Haleakala,Confirmed Eruption,6030 BCE,--,"East rift zone, Lo'alo'a flow",Radiocarbon (uncorrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
Corcovado,Confirmed Eruption,6030 BCE,--,COR2 tephra,Radiocarbon (uncorrected),Unknown,-43.189,-72.794,1826 m,Chile,Stratovolcano,5,67,"5,546","62,134"
Snaefellsjokull,Confirmed Eruption,6050 BCE,--,Tephra layer Sn-3,Tephrochronology,Unknown,64.8,-23.783,1446 m,Iceland,Stratovolcano,9,129,"2,264","11,820"
Barva,Confirmed Eruption,6050 BCE,4,,Tephrochronology,Unknown,10.135,-84.1,2906 m,Costa Rica,Complex,177,"8,018","2,004,665","3,399,329"
La Palma,Confirmed Eruption,6050 BCE,--,,Potassium-Argon,Unknown,28.57,-17.83,2426 m,Spain,Stratovolcano(es),442,,,
Katla,Confirmed Eruption,6050 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Vestmannaeyjar,Confirmed Eruption,6050 BCE,--,"Alsey, Brandur, Sudurey, Hellisey",Tephrochronology,Unknown,63.416,-20.266,283 m,Iceland,Submarine,"1,685","1,685","2,188","17,538"
Torfajokull,Confirmed Eruption,6050 BCE,--,W side of caldera (Slettahraun),Tephrochronology,Unknown,63.892,-19.122,1280 m,Iceland,Stratovolcano,0,0,7,"16,304"
Shasta,Confirmed Eruption,6050 BCE,--,,Radiocarbon (uncorrected),Unknown,41.409,-122.193,4317 m,United States,Stratovolcano,0,35,"19,785","265,016"
Spurr,Confirmed Eruption,6050 BCE,--,Mt. Spurr central dome/cone complex,Radiocarbon (uncorrected),Unknown,61.299,-152.251,3374 m,United States,Stratovolcano,0,0,0,"11,097"
Redoubt,Confirmed Eruption,6050 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Fujisan,Confirmed Eruption,6050 BCE,--,Nashigahara lava flow,Tephrochronology,Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Hiuchigatake,Confirmed Eruption,6050 BCE,--,Akanagure lava dome,Tephrochronology,Unknown,36.955,139.285,2356 m,Japan,Stratovolcano,179,720,"18,567","7,523,509"
Izu-Oshima,Confirmed Eruption,6050 BCE,--,Tephra layers Osb39-2 to Osb38-1,Tephrochronology,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Nasudake,Confirmed Eruption,6050 BCE,2,Chausu-dake,Tephrochronology,Unknown,37.125,139.963,1915 m,Japan,Stratovolcano(es),639,"5,802","298,717","5,725,203"
Zheltovsky,Confirmed Eruption,6050 BCE,--,,Tephrochronology,Unknown,51.577,157.328,1926 m,Russia,Stratovolcano,0,21,135,"3,737"
Gorely,Confirmed Eruption,6050 BCE,0,,Tephrochronology,Unknown,52.559,158.03,1799 m,Russia,Caldera,0,0,19,"250,293"
Tolbachik,Confirmed Eruption,6050 BCE,--,SW flank (Lesnaya),Radiocarbon (uncorrected),Unknown,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Stromboli,Confirmed Eruption,6050 BCE,0,Northern flank (Vallonazzo),Magnetism,Unknown,38.789,15.213,924 m,Italy,Stratovolcano,"2,225","2,225","3,894","1,347,563"
Menengai,Confirmed Eruption,6050 BCE,6,,Radiocarbon (uncorrected),Unknown,-0.2,36.07,2278 m,Kenya,Shield,"2,192","204,608","886,293","4,259,089"
Olkaria,Confirmed Eruption,6050 BCE,--,NE side (Gorge Farm),Tephrochronology,Unknown,-0.904,36.292,2434 m,Kenya,Pyroclastic cone(s),"59,747","59,747","208,003","8,437,829"
Silali,Confirmed Eruption,6050 BCE,--,Eastern part of caldera,Ar/Ar,Unknown,1.15,36.23,1528 m,Kenya,Shield,157,784,"18,705","917,921"
Itasy Volcanic Field,Confirmed Eruption,6050 BCE,--,,Radiocarbon (uncorrected),Unknown,-19.033,46.7,1800 m,Madagascar,Pyroclastic cone(s),"129,121","129,121","249,291","4,168,513"
Meidob Volcanic Field,Confirmed Eruption,6050 BCE,4,NE crater of vent VF 57,Thermoluminescence,Unknown,15.32,26.47,2000 m,Sudan,Pyroclastic cone(s),"5,140","5,140","5,140","24,193"
Mayor Island,Confirmed Eruption,6050 BCE,--,SE caldera rim,Radiocarbon (uncorrected),Unknown,-37.28,176.25,355 m,New Zealand,Shield,105,105,141,"355,290"
Taranaki,Confirmed Eruption,6050 BCE,--,,Tephrochronology,Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Aira,Confirmed Eruption,6050 BCE,5,"Kita-dake, Tephra layer Sz-11",Radiocarbon (uncorrected),Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Popa,Confirmed Eruption,6050 BCE,3,,Radiocarbon (uncorrected),Unknown,20.92,95.25,1518 m,Burma (Myanmar),Stratovolcano,"1,108","22,922","452,931","5,923,206"
Okataina,Confirmed Eruption,6060 BCE,5,Haroharo (Te Horoa & other domes),Radiocarbon (corrected),Unknown,-38.12,176.5,1111 m,New Zealand,Lava dome(s),18,579,"79,591","362,413"
Avachinsky,Confirmed Eruption,6100 BCE,--,Tephra layer IAv1,Tephrochronology,Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Makushin,Confirmed Eruption,6100 BCE,5,,Radiocarbon (uncorrected),Unknown,53.891,-166.923,1800 m,United States,Stratovolcano,0,0,"3,437","3,850"
Sheveluch,Confirmed Eruption,6100 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
West Crater,Confirmed Eruption,6110 BCE,2,"West Crater, Hackamore Creek cone",Radiocarbon (uncorrected),Unknown,45.88,-122.08,1329 m,United States,Volcanic field,505,505,"14,359","2,225,092"
"Malinche, La",Confirmed Eruption,6120 BCE,--,,Radiocarbon (uncorrected),Unknown,19.231,-98.032,4461 m,Mexico,Stratovolcano,46,"2,769","2,324,232","8,225,539"
Pantelleria,Confirmed Eruption,6130 BCE,--,Cuddia Patite ?,Radiocarbon (uncorrected),Unknown,36.77,12.02,836 m,Italy,Shield,"6,561","10,985","12,403","142,817"
"Quill, The",Confirmed Eruption,6140 BCE,4,,Radiocarbon (uncorrected),Unknown,17.478,-62.96,601 m,Netherlands,Stratovolcano,"2,195","2,195","8,361","134,936"
Heidarspordar,Confirmed Eruption,6150 BCE,0,Drangagrundahraun,Tephrochronology,Unknown,65.583,-16.817,490 m,Iceland,Fissure vent,,,,
Ichinsky,Confirmed Eruption,6150 BCE,--,,Radiocarbon (corrected),Unknown,55.678,157.718,3596 m,Russia,Stratovolcano,0,0,34,"2,670"
Redoubt,Confirmed Eruption,6150 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Maly Semyachik,Confirmed Eruption,6150 BCE,--,Ceno-Semiachik,Radiocarbon (corrected),Unknown,54.135,159.674,1527 m,Russia,Caldera,98,98,497,"10,182"
Adatarayama,Confirmed Eruption,6150 BCE,3,"Numanotaira, Ad-NT3 tephra",Radiocarbon (corrected),Unknown,37.647,140.281,1728 m,Japan,Stratovolcano(es),428,"3,936","717,078","5,024,654"
Akita-Komagatake,Confirmed Eruption,6150 BCE,--,,Tephrochronology,Unknown,39.761,140.799,1637 m,Japan,Stratovolcano(es),376,"3,864","216,708","2,521,611"
Katla,Confirmed Eruption,6170 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Redoubt,Confirmed Eruption,6190 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Etna,Confirmed Eruption,6190 BCE,--,,Radiocarbon (uncorrected),Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Yonemaru-Sumiyoshiike,Confirmed Eruption,6200 BCE,3,Yonemaru,Tephrochronology,Unknown,31.771,130.592,40 m,Japan,Maar(s),"18,080","73,354","923,168","2,959,509"
Sheveluch,Confirmed Eruption,6200 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Katla,Confirmed Eruption,6200 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Tenerife,Confirmed Eruption,6200 BCE,--,NW rift zone (Montaña Liferfe),Radiocarbon (corrected),Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Guagua Pichincha,Confirmed Eruption,6200 BCE,--,,Radiocarbon (uncorrected),Unknown,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Udokan Plateau,Confirmed Eruption,6210 BCE,--,Khangura,Radiocarbon (uncorrected),Unknown,56.28,117.77,2180 m,Russia,Pyroclastic cone(s),12,12,62,"4,688"
Nemrut Dagi,Confirmed Eruption,6213 BCE,--,,Varve Count,Unknown,38.654,42.229,2948 m,Turkey,Stratovolcano,608,"7,399","230,531","1,618,263"
"Orizaba, Pico de",Confirmed Eruption,6220 BCE,3,,Radiocarbon (uncorrected),Unknown,19.03,-97.27,5564 m,Mexico,Stratovolcano,413,"4,469","759,747","5,962,920"
Haleakala,Confirmed Eruption,6220 BCE,--,"SW rift zone, Kanahau flow",Radiocarbon (uncorrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
Pelee,Confirmed Eruption,6220 BCE,4,Vent slightly south of present summit,Radiocarbon (corrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Katla,Confirmed Eruption,6230 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Acigol-Nevsehir,Confirmed Eruption,6230 BCE,--,Tephra layer T13,Radiocarbon (uncorrected),Unknown,38.537,34.621,1683 m,Turkey,Caldera,"127,863","127,863","218,469","2,253,483"
Fujisan,Confirmed Eruption,6240 BCE,--,Tephra layer S-0-3,Radiocarbon (uncorrected),Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Towada,Confirmed Eruption,6250 BCE,4,"Goshikiiwa, To-D tephra; Oguni Pumice",Radiocarbon (corrected),Unknown,40.51,140.88,1011 m,Japan,Caldera,"12,366","12,366","103,631","2,237,010"
Krasheninnikov,Confirmed Eruption,6250 BCE,--,Northern outer flank fissure,Radiocarbon (uncorrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Popocatepetl,Confirmed Eruption,6250 BCE,--,Volcán El Fraile,Tephrochronology,Unknown,19.023,-98.622,5393 m,Mexico,Stratovolcano(es),325,"2,584","634,054","26,509,510"
Indian Heaven,Confirmed Eruption,6250 BCE,--,Big Lava Bed,Radiocarbon (uncorrected),Unknown,45.93,-121.82,1806 m,United States,Shield(s),687,687,"6,911","2,019,828"
Mauna Loa,Confirmed Eruption,6250 BCE,0,NE rift zone,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Chaine des Puys,Confirmed Eruption,6250 BCE,--,Puy de Pariou,Thermoluminescence,Unknown,45.775,2.97,1464 m,France,Lava dome(s),"323,392","323,392","427,221","1,577,243"
Yonemaru-Sumiyoshiike,Confirmed Eruption,6250 BCE,2,Sumiyoshi-ike,Tephrochronology,Unknown,31.771,130.592,40 m,Japan,Maar(s),"18,080","73,354","923,168","2,959,509"
Grimsnes,Confirmed Eruption,6250 BCE,--,,Radiocarbon (corrected),Unknown,64.05,-20.883,200 m,Iceland,Crater rows,"6,253","6,253","11,236","197,798"
Takahe,Confirmed Eruption,6250 BCE,--,,Ar/Ar,Unknown,-76.28,-112.08,3460 m,Antarctica,Shield,0,0,0,0
Kusatsu-Shiranesan,Confirmed Eruption,6270 BCE,--,,Radiocarbon (uncorrected),Unknown,36.618,138.528,2165 m,Japan,Stratovolcano(es),"4,485","14,296","434,049","5,947,593"
Unknown Source,Confirmed Eruption,6273 BCE,--,,,,,,,,,,,,
Redoubt,Confirmed Eruption,6280 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Aniakchak,Confirmed Eruption,6300 BCE,6,,Tephrochronology,Unknown,56.88,-158.17,1341 m,United States,Caldera,0,0,36,479
Iwatesan,Confirmed Eruption,6300 BCE,--,"Nishi-Iwate, PHD8 tephra",Radiocarbon (corrected),Unknown,39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Bakening,Confirmed Eruption,6300 BCE,--,,Tephrochronology,Unknown,53.905,158.07,2278 m,Russia,Stratovolcano,0,10,"1,583","87,139"
Campi Flegrei,Confirmed Eruption,6300 BCE,--,N part of NYT caldera (San Martino),Radiocarbon (uncorrected),Unknown,40.827,14.139,458 m,Italy,Caldera,"2,234,109","2,234,109","3,006,865","6,019,697"
Guagua Pichincha,Confirmed Eruption,6300 BCE,--,,Radiocarbon (uncorrected),Unknown,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Calbuco,Confirmed Eruption,6300 BCE,--,Ca9 tephra layer,Tephrochronology,Unknown,-41.33,-72.618,1974 m,Chile,Stratovolcano,70,871,"32,265","575,233"
Okmok,Confirmed Eruption,6310 BCE,4,,Radiocarbon (uncorrected),Unknown,53.43,-168.13,1073 m,United States,Shield,0,0,0,4
"Malinche, La",Confirmed Eruption,6310 BCE,--,,Radiocarbon (uncorrected),Unknown,19.231,-98.032,4461 m,Mexico,Stratovolcano,46,"2,769","2,324,232","8,225,539"
Chikurachki,Confirmed Eruption,6310 BCE,4,OSC11 tephra,Radiocarbon (corrected),Unknown,50.324,155.461,1781 m,Russia,Stratovolcano(es),0,65,527,"2,492"
Colima,Confirmed Eruption,6320 BCE,--,,Radiocarbon (uncorrected),Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Unknown Source,Confirmed Eruption,6338 BCE,--,,,,,,,,,,,,
Lanin,Confirmed Eruption,6340 BCE,--,,Radiocarbon (corrected),Unknown,-39.637,-71.502,3776 m,Chile-Argentina,Stratovolcano,13,352,"3,007","202,987"
Sheveluch,Confirmed Eruption,6350 BCE,4,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Krasheninnikov,Confirmed Eruption,6350 BCE,--,Southern cone summit and flank,Radiocarbon (uncorrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Akita-Komagatake,Confirmed Eruption,6350 BCE,3,AK-7 tephra,Radiocarbon (corrected),Unknown,39.761,140.799,1637 m,Japan,Stratovolcano(es),376,"3,864","216,708","2,521,611"
Bandaisan,Confirmed Eruption,6350 BCE,--,HA-1.8 tephra,Tephrochronology,Unknown,37.601,140.072,1816 m,Japan,Stratovolcano,"5,923","17,608","327,454","4,709,782"
Vulcano,Confirmed Eruption,6350 BCE,--,Monte Saraceno tephra,Potassium-Argon,Unknown,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Aira,Confirmed Eruption,6350 BCE,--,Kita-dake,Radiocarbon (uncorrected),Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Unknown Source,Confirmed Eruption,6360 BCE,--,,,,,,,,,,,,
Katla,Confirmed Eruption,6380 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Sheveluch,Confirmed Eruption,6380 BCE,4,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Unknown Source,Confirmed Eruption,6397 BCE,--,,,,,,,,,,,,
Guagua Pichincha,Confirmed Eruption,6400 BCE,--,,Radiocarbon (uncorrected),Unknown,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Sheveluch,Confirmed Eruption,6400 BCE,4,,Radiocarbon (corrected),Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Khangar,Confirmed Eruption,6400 BCE,--,,Radiocarbon (corrected),Unknown,54.761,157.407,1967 m,Russia,Stratovolcano,0,0,38,"11,805"
Asamayama,Confirmed Eruption,6400 BCE,--,,Tephrochronology,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Kizimen,Confirmed Eruption,6400 BCE,5,Tephra layer KZII,Radiocarbon (uncorrected),Unknown,55.131,160.32,2334 m,Russia,Stratovolcano,0,26,197,"5,564"
Kurile Lake,Confirmed Eruption,6440 BCE,7,Tephra layer KO,Radiocarbon (corrected),Unknown,51.45,157.12,81 m,Russia,Caldera,23,23,397,"4,078"
Iwatesan,Confirmed Eruption,6450 BCE,--,,Tephrochronology,Unknown,39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
