volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Rumble III,Confirmed Eruption,1970 Jul 2,0,,Hydrophonic,Unknown,-35.745,178.478,-220 m,New Zealand,Submarine,0,0,0,0
Etorofu-Yakeyama [Grozny Group],Confirmed Eruption,1970 Jul 2,1,Ivan Grozny,Historical Observations,Unknown,45.012,147.871,1158 m,Japan - administered by Russia,Complex(es),0,39,"2,417","6,361"
Esmeralda Bank,Uncertain Eruption,1970 Jul 2,0,, ,[ Unknown ],15,145.25,-43 m,United States,Submarine,0,0,0,"84,578"
Izu-Oshima,Confirmed Eruption,1970 Jun 30,1,Mihara-yama,Historical Observations,1970 Nov 12,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Whakaari/White Island,Confirmed Eruption,1970 Jun 30,2,Rudolf vent,Historical Observations,Unknown,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Moua Pihaa,Confirmed Eruption,1970 Jun 21,0,,Hydrophonic,1970 Jun 23,-18.325,-148.525,-312 m,France,Submarine,0,0,0,"17,065"
Kanlaon,Confirmed Eruption,1970 Jun 5,1,,Historical Observations,1970 Aug 24,10.412,123.132,2435 m,Philippines,Stratovolcano,"1,662","40,276","923,257","9,345,000"
Klyuchevskoy,Confirmed Eruption,1970 May 26,2,,Historical Observations,1970 Dec 27,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Bagana,Confirmed Eruption,1970 May 21,2,,Historical Observations,1971 Aug 16 (in or after) ± 15 days,-6.137,155.196,1855 m,Papua New Guinea,Lava cone,198,404,"7,861","115,257"
Langila,Confirmed Eruption,1970 May 20,2,Crater 2,Historical Observations,1970 Sep 22,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Karymsky,Confirmed Eruption,1970 May 11,3,,Historical Observations,1982 Oct 11,54.049,159.443,1513 m,Russia,Stratovolcano,0,0,291,"10,848"
Lopevi,Confirmed Eruption,1970 May 9,2,"Summit, NW and east flanks",Historical Observations,1972 Aug 7,-16.507,168.346,1413 m,Vanuatu,Stratovolcano,690,793,"7,942","50,310"
Hekla,Confirmed Eruption,1970 May 5,3,"Sudurgigar, Hlidargigar, Oldugigar",Historical Observations,1970 Jul 5,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Asosan,Confirmed Eruption,1970 Apr 21,2,Naka-dake,Historical Observations,1972 Sep 16 ± 15 days,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
San Miguel,Confirmed Eruption,1970 Mar 30,1,,Historical Observations,1970 Apr 5,13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Kolokol Group,Confirmed Eruption,1970 Feb 16,3,Berg,Historical Observations,1970 Mar 16 ± 15 days,46.042,150.083,1328 m,Russia,Stratovolcano,2,2,128,375
Soputan,Confirmed Eruption,1970 Feb 16,2,,Historical Observations,1970 May 26 ± 5 days,1.112,124.737,1785 m,Indonesia,Stratovolcano,"4,724","69,991","501,336","1,696,768"
Myojinsho,Confirmed Eruption,1970 Jan 29,2,Myojinsho,Historical Observations,1970 Jun 16 ± 15 days,31.888,139.918,11 m,Japan,Submarine,0,0,0,242
Izu-Oshima,Confirmed Eruption,1970 Jan 26,1,Mihara-yama,Historical Observations,1970 Jan 31,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Tolbachik,Confirmed Eruption,1970 Jan 16,1,,Historical Observations,1970 Apr 16 ± 15 days,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Ulawun,Confirmed Eruption,1970 Jan 15,3,,Historical Observations,1970 Feb 11,-5.05,151.33,2334 m,Papua New Guinea,Stratovolcano,30,"1,801","10,577","61,018"
Batur,Confirmed Eruption,1970 Jan 5,1,SW flank (1963 vent),Historical Observations,1970 Jan 15,-8.242,115.375,1717 m,Indonesia,Caldera,"466,899","466,899","937,766","4,289,189"
Unnamed,Uncertain Eruption,1970 Jan 3,0,, ,[ 1970 Jan 3 ],-20.852,-175.55,-296 m,Tonga,Submarine,0,0,0,"88,571"
"Negro, Cerro",Confirmed Eruption,1969 Dec 19,1,,Historical Observations,1969 Dec 29,12.506,-86.702,728 m,Nicaragua,Pyroclastic cone(s),"1,690","10,243","296,320","3,540,933"
Ioto,Confirmed Eruption,1969 Dec 1,1,,Historical Observations,1969 Dec 1 ± 30 days,24.751,141.289,169 m,Japan,Caldera,"1,179","1,179","1,189","1,370"
Lokon-Empung,Confirmed Eruption,1969 Nov 27,2,Tompaluan,Historical Observations,1970 Dec 26 ± 5 days,1.358,124.792,1580 m,Indonesia,Stratovolcano(es),"12,183","75,684","942,160","1,583,346"
Taal,Confirmed Eruption,1969 Oct 29,2,SW flank (near Mt. Tabaro),Historical Observations,1969 Dec 10,14.002,120.993,311 m,Philippines,Caldera,"717,090","717,090","2,380,326","24,814,047"
Kavachi,Confirmed Eruption,1969 Oct 28,2,,Historical Observations,1970 Feb 6,-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Kanlaon,Confirmed Eruption,1969 Oct 10,2,,Historical Observations,1969 Oct 29,10.412,123.132,2435 m,Philippines,Stratovolcano,"1,662","40,276","923,257","9,345,000"
Langila,Confirmed Eruption,1969 Sep 29,2,Crater 2 or 3,Historical Observations,1969 Sep 29,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Gaua,Confirmed Eruption,1969 Sep 22,2,Mt. Garat,Historical Observations,Unknown,-14.27,167.5,797 m,Vanuatu,Stratovolcano,166,"1,200","2,848","8,834"
Rincon de la Vieja,Confirmed Eruption,1969 Sep 20,2,,Historical Observations,1969 Oct 16,10.83,-85.324,1916 m,Costa Rica,Complex,271,"1,428","78,668","659,105"
Klyuchevskoy,Confirmed Eruption,1969 Sep 16,2,,Historical Observations,1969 Dec 16 ± 15 days,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Kiska,Confirmed Eruption,1969 Sep 11,2,,Historical Observations,1969 Sep 16,52.103,177.602,1220 m,United States,Stratovolcano,0,0,0,0
Wrangell,Uncertain Eruption,1969 Aug 16,1,West Crater, ,[ Unknown ],62.006,-144.017,4278 m,United States,Shield,0,0,0,"1,844"
Whakaari/White Island,Confirmed Eruption,1969 Aug 16,2,Rudolf vent,Historical Observations,1969 Sep 16 ± 15 days,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Tangkuban Parahu,Confirmed Eruption,1969 Jul 20,1,Kawah Ecoma,Historical Observations,1969 Oct 21,-6.77,107.6,2084 m,Indonesia,Stratovolcano,"100,608","518,822","5,729,309","32,855,731"
"Lengai, Ol Doinyo",Uncertain Eruption,1969 Jul 16,--,, ,[ Unknown ],-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Kerinci,Confirmed Eruption,1969 Jul 2,2,,Historical Observations,1970 Jul 2 ± 182 days,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Krakatau,Uncertain Eruption,1969 Jul 2,2,Anak Krakatau, ,[ Unknown ],-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Slamet,Confirmed Eruption,1969 Jun 23,2,,Historical Observations,1969 Aug 16 ± 15 days,-7.242,109.208,3428 m,Indonesia,Stratovolcano,856,"13,401","2,904,026","20,217,467"
Ruapehu,Confirmed Eruption,1969 Jun 22,2,,Historical Observations,1969 Jun 23,-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Ubinas,Confirmed Eruption,1969 Jun 16,2,,Historical Observations,Unknown,-16.355,-70.903,5672 m,Peru,Stratovolcano,180,"1,195","14,607","1,136,785"
Kilauea,Confirmed Eruption,1969 May 24,0,"East rift zone (Mauna Ulu, 960 m)",Historical Observations,1974 Jul 22,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Lascar,Confirmed Eruption,1969 May 16,1,,Historical Observations,Unknown,-23.37,-67.73,5592 m,Chile,Stratovolcano(es),0,70,570,"8,119"
Poas,Confirmed Eruption,1969 May 3,2,,Historical Observations,1969 Jun 3,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Rincon de la Vieja,Confirmed Eruption,1969 Apr 22,2,,Historical Observations,1969 May 16 ± 15 days,10.83,-85.324,1916 m,Costa Rica,Complex,271,"1,428","78,668","659,105"
Moua Pihaa,Confirmed Eruption,1969 Apr 22,0,,Hydrophonic,1969 Apr 29,-18.325,-148.525,-312 m,France,Submarine,0,0,0,"17,065"
Didicas,Confirmed Eruption,1969 Mar 21,2,North side,Historical Observations,1969 Jun 16 ± 15 days,19.077,122.202,228 m,Philippines,Compound,0,0,132,"52,751"
Supply Reef,Confirmed Eruption,1969 Mar 11,0,"NW of Supply Reef (20.24 N, 145.02 E)",Hydrophonic,1969 Mar 13,20.13,145.1,-8 m,United States,Submarine,0,0,0,0
Ebulobo,Confirmed Eruption,1969 Feb 27,2,,Historical Observations,Unknown,-8.817,121.191,2096 m,Indonesia,Stratovolcano,"1,278","24,149","140,204","674,614"
Kilauea,Confirmed Eruption,1969 Feb 22,0,East rift zone (885-945 m),Historical Observations,1969 Feb 28,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Deception Island,Confirmed Eruption,1969 Feb 21,3,West side of Mount Pond,Historical Observations,1969 Mar 16 ± 15 days,-63.001,-60.652,602 m,Antarctica,Caldera,0,0,0,0
Ebeko,Confirmed Eruption,1969 Feb 16,1,Northern crater,Historical Observations,1969 Feb 16 (?) ± 15 days,50.686,156.014,1103 m,Russia,Stratovolcano,0,267,"1,076","3,098"
Telica,Confirmed Eruption,1969 Feb 11,2,,Historical Observations,1971 Dec 16 (in or after) ± 15 days,12.606,-86.84,1036 m,Nicaragua,Stratovolcano(es),"1,079","21,990","327,294","2,982,538"
Iya,Confirmed Eruption,1969 Jan 27,3,Crater II (upper SW flank),Historical Observations,1969 Jan 30,-8.891,121.641,618 m,Indonesia,Stratovolcano,"10,837","46,835","62,974","535,387"
Tongariro,Confirmed Eruption,1969 Jan 21,2,Ngauruhoe,Historical Observations,Unknown,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Izu-Oshima,Confirmed Eruption,1969 Jan 19,1,Mihara-yama,Historical Observations,1969 Jul 16 ± 15 days,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Ioto,Confirmed Eruption,1969 Jan 12,1,West side (Asodai),Historical Observations,1969 Jan 21 (?),24.751,141.289,169 m,Japan,Caldera,"1,179","1,179","1,189","1,370"
Kuchinoerabujima,Confirmed Eruption,1968 Dec 21,3,Shindake,Historical Observations,1969 Mar 10,30.443,130.217,657 m,Japan,Stratovolcano(es),"1,544","1,698","5,348","149,518"
Marapi,Uncertain Eruption,1968 Dec 16,1,Craters B and C, ,[ 1968 Dec 16 ± 15 days ],-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Lewotobi,Confirmed Eruption,1968 Nov 28,2,Lewotobi Lakilaki,Historical Observations,1969 Feb 2,-8.542,122.775,1703 m,Indonesia,Stratovolcano(es),"18,686","59,084","284,976","906,184"
Trident,Confirmed Eruption,1968 Nov 13,3,SW flank,Historical Observations,1968 Nov 13,58.236,-155.1,1864 m,United States,Stratovolcano,0,0,0,117
"Negro, Cerro",Confirmed Eruption,1968 Oct 23,3,Summit and south flank,Historical Observations,1968 Dec 10,12.506,-86.702,728 m,Nicaragua,Pyroclastic cone(s),"1,690","10,243","296,320","3,540,933"
Kilauea,Confirmed Eruption,1968 Oct 7,0,East rift zone (730-915 m),Historical Observations,1968 Oct 22,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Fukujin,Confirmed Eruption,1968 Sep 16,0,,Historical Observations,Unknown,21.93,143.47,-217 m,United States,Submarine,0,0,0,0
Talang,Confirmed Eruption,1968 Sep 16,2,NE flank,Historical Observations,1968 Oct 16 ± 15 days,-0.979,100.681,2575 m,Indonesia,Stratovolcano,"1,593","18,512","214,975","3,283,153"
Banua Wuhu,Uncertain Eruption,1968 Sep 5,0,, ,[ 1968 Sep 9 ± 4 days ],3.138,125.491,-5 m,Indonesia,Submarine,359,480,"4,586","69,756"
Kilauea,Confirmed Eruption,1968 Aug 22,0,East rift zone (580-885 m),Historical Observations,1968 Aug 26,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Tongariro,Confirmed Eruption,1968 Aug 18,2,Ngauruhoe,Historical Observations,Unknown,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Bagana,Confirmed Eruption,1968 Aug 16,2,,Historical Observations,1968 Aug 16 ± 15 days,-6.137,155.196,1855 m,Papua New Guinea,Lava cone,198,404,"7,861","115,257"
Awu,Uncertain Eruption,1968 Aug 16,2,, ,[ 1968 Sep 16 ± 15 days ],3.689,125.447,1318 m,Indonesia,Stratovolcano,"6,409","22,655","52,725","58,719"
Kita-Ioto,Uncertain Eruption,1968 Aug 16,0,Funka-Asane, ,[ 1968 Aug 16 ± 15 days ],25.424,141.284,792 m,Japan,Stratovolcano,158,162,162,"1,210"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1968 Aug 14,0,, ,[ 1968 Aug 20 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Arenal,Confirmed Eruption,1968 Jul 29,3,"W flank & summit, AR-22/ET-1 tephra",Historical Observations,2010 Dec 16 (?) ± 15 days,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Izu-Oshima,Confirmed Eruption,1968 Jul 28,1,Mihara-yama,Historical Observations,1968 Jul 28,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Io-Torishima,Confirmed Eruption,1968 Jul 18,1,,Historical Observations,1968 Jul 18,27.881,128.223,212 m,Japan,Complex,0,0,0,"52,818"
Soputan,Confirmed Eruption,1968 Jul 16,1,,Historical Observations,1968 Aug 16 ± 15 days,1.112,124.737,1785 m,Indonesia,Stratovolcano,"4,724","69,991","501,336","1,696,768"
Vulcano,Discredited Eruption,1968 Jul 11,--,, ,[ Unknown ],38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Klyuchevskoy,Confirmed Eruption,1968 Jul 3,3,,Historical Observations,1968 Jul 3,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Tolbachik,Confirmed Eruption,1968 Jul 2,1,,Historical Observations,1969 Jul 2 ± 182 days,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Gaua,Confirmed Eruption,1968 Jul 2,2,Mt. Garat (upper SE flank),Historical Observations,1968 Dec 1 ± 30 days,-14.27,167.5,797 m,Vanuatu,Stratovolcano,166,"1,200","2,848","8,834"
Poas,Confirmed Eruption,1968 Jul 2,1,,Historical Observations,Unknown,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Tupungatito,Confirmed Eruption,1968 Jul 2,2,,Historical Observations,Unknown,-33.425,-69.797,5660 m,Chile-Argentina,Stratovolcano,612,923,"6,161","6,169,105"
"Azul, Cerro",Uncertain Eruption,1968 Jun 12,--,North flank?, ,[ Unknown ],-0.92,-91.408,1640 m,Ecuador,Shield,220,220,314,"1,936"
Fernandina,Confirmed Eruption,1968 Jun 11,4,West caldera wall,Historical Observations,1968 Jul 4 (in or before),-0.37,-91.55,1476 m,Ecuador,Shield,129,129,208,"1,972"
Kelimutu,Confirmed Eruption,1968 Jun 3,1,Tiwu Nua Muri,Historical Observations,1968 Jul 29,-8.77,121.82,1639 m,Indonesia,Complex,746,"9,896","118,605","606,946"
Kverkfjoll,Confirmed Eruption,1968 May 23,0,,Historical Observations,1968 Jun 16 ± 15 days,64.653,-16.647,1930 m,Iceland,Stratovolcano,0,0,0,"2,901"
Fernandina,Confirmed Eruption,1968 May 21,2,ESE flank (600 m),Historical Observations,1968 May 23 ± 1 days,-0.37,-91.55,1476 m,Ecuador,Shield,129,129,208,"1,972"
Nila,Confirmed Eruption,1968 May 7,1,East flank,Historical Observations,1968 Jun 16 ± 15 days,-6.73,129.5,781 m,Indonesia,Stratovolcano,200,200,200,"1,382"
Mayon,Confirmed Eruption,1968 Apr 21,3,,Historical Observations,1968 May 20,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Ruapehu,Confirmed Eruption,1968 Apr 6,2,,Historical Observations,1968 Jun 10,-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Long Island,Confirmed Eruption,1968 Mar 16,2,Motmot,Historical Observations,1968 Jun 12,-5.358,147.12,1280 m,Papua New Guinea,Complex,172,"2,023","4,017","78,803"
Etorofu-Yakeyama [Grozny Group],Confirmed Eruption,1968 Feb 16,1,Ivan Grozny,Historical Observations,1968 Feb 16 ± 15 days,45.012,147.871,1158 m,Japan - administered by Russia,Complex(es),0,39,"2,417","6,361"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1968 Feb 9,0,, ,[ 1968 Feb 9 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Kerinci,Confirmed Eruption,1968 Feb 3,2,,Historical Observations,1968 Mar 18,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Taal,Confirmed Eruption,1968 Jan 31,2,SW flank (near Mt. Tabaro),Historical Observations,1968 Apr 2,14.002,120.993,311 m,Philippines,Caldera,"717,090","717,090","2,380,326","24,814,047"
Whakaari/White Island,Confirmed Eruption,1968 Jan 27,3,Rudolf vent (back wall of 1933 crater),Historical Observations,1969 Feb 16 ± 15 days,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Batur,Confirmed Eruption,1968 Jan 23,2,SW flank (Batur III),Historical Observations,1968 Feb 15,-8.242,115.375,1717 m,Indonesia,Caldera,"466,899","466,899","937,766","4,289,189"
Izu-Oshima,Confirmed Eruption,1968 Jan 19,1,Mihara-yama,Historical Observations,1968 Jan 19,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Talang,Confirmed Eruption,1968 Jan 14,1,NE flank,Historical Observations,1968 Jan 14 (?),-0.979,100.681,2575 m,Indonesia,Stratovolcano,"1,593","18,512","214,975","3,283,153"
Etna,Confirmed Eruption,1968 Jan 7,0,SE flank (2550 m),Historical Observations,1968 May 4,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Ioto,Confirmed Eruption,1967 Dec 23,1,West side (Asodai),Historical Observations,1967 Dec 23,24.751,141.289,169 m,Japan,Caldera,"1,179","1,179","1,189","1,370"
Lateiki,Confirmed Eruption,1967 Dec 11,2,,Historical Observations,1968 Jan 4 ± 4 days,-19.18,-174.87,43 m,Tonga,Submarine,18,18,18,"7,907"
Kelud,Confirmed Eruption,1967 Dec 11,1,Crater floor at foot of Kelut Peak,Historical Observations,1967 Dec 11,-7.935,112.314,1730 m,Indonesia,Stratovolcano,279,"50,901","2,087,876","24,999,627"
Redoubt,Confirmed Eruption,1967 Dec 6,3,North end of summit crater (2300 m),Historical Observations,1968 Apr 28 (in or after),60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Deception Island,Confirmed Eruption,1967 Dec 4,3,"North side (Telefon Bay, Yelcho I)",Historical Observations,1967 Dec 7,-63.001,-60.652,602 m,Antarctica,Caldera,0,0,0,0
Karangetang,Confirmed Eruption,1967 Nov 29,2,,Historical Observations,1967 Dec 2,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Io-Torishima,Confirmed Eruption,1967 Nov 25,1,,Historical Observations,Unknown,27.881,128.223,212 m,Japan,Complex,0,0,0,"52,818"
Karymsky,Confirmed Eruption,1967 Nov 16,1,,Historical Observations,1967 Nov 16 ± 15 days,54.049,159.443,1513 m,Russia,Stratovolcano,0,0,291,"10,848"
Kilauea,Confirmed Eruption,1967 Nov 5,0,Halemaumau,Historical Observations,1968 Jul 13,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Kerinci,Confirmed Eruption,1967 Nov 2,2,,Historical Observations,Unknown,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Tolbachik,Confirmed Eruption,1967 Oct 16,2,,Historical Observations,1967 Nov 16 ± 15 days,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Talang,Confirmed Eruption,1967 Oct 10,1,NE flank (200 m below summit),Historical Observations,1967 Oct 10,-0.979,100.681,2575 m,Indonesia,Stratovolcano,"1,593","18,512","214,975","3,283,153"
Chikurachki,Confirmed Eruption,1967 Sep 6,2,,Historical Observations,1967 Sep 20,50.324,155.461,1781 m,Russia,Stratovolcano(es),0,65,527,"2,492"
Trident,Confirmed Eruption,1967 Sep 5,3,SW flank,Historical Observations,1968 Feb 25,58.236,-155.1,1864 m,United States,Stratovolcano,0,0,0,117
Semeru,Confirmed Eruption,1967 Aug 31,3,Jonggring Seloko,Historical Observations,2009 Mar 15,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Taal,Confirmed Eruption,1967 Aug 16,1,SW flank (near Mt. Tabaro),Historical Observations,1967 Aug 19,14.002,120.993,311 m,Philippines,Caldera,"717,090","717,090","2,380,326","24,814,047"
"Azul, Cerro",Confirmed Eruption,1967 Aug 9,2,Quizapu,Historical Observations,Unknown,-35.653,-70.761,3788 m,Chile,Stratovolcano,9,158,"3,832","720,948"
Irazu,Discredited Eruption,1967 Aug 7,--,, ,[ Unknown ],9.979,-83.852,3432 m,Costa Rica,Stratovolcano,"1,978","25,442","1,667,528","3,432,860"
Ruapehu,Confirmed Eruption,1967 Jul 22,1,,Historical Observations,1967 Oct 4 (?),-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Gaua,Confirmed Eruption,1967 Jul 16,2,Mt. Garat,Historical Observations,Unknown,-14.27,167.5,797 m,Vanuatu,Stratovolcano,166,"1,200","2,848","8,834"
Ambrym,Confirmed Eruption,1967 Jul 16,2,"Marum, Benbow, Mbuelesu",Historical Observations,1970 Aug 29,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Tangkuban Parahu,Confirmed Eruption,1967 Jul 16,1,Kawah Ecoma,Historical Observations,1967 Jul 16 ± 15 days,-6.77,107.6,2084 m,Indonesia,Stratovolcano,"100,608","518,822","5,729,309","32,855,731"
"Lengai, Ol Doinyo",Confirmed Eruption,1967 Jul 8,3,North Crater,Historical Observations,1967 Sep 4,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Erta Ale,Confirmed Eruption,1967 Jul 2,0,,Historical Observations,2021 Dec 9 (continuing),13.6,40.67,613 m,Ethiopia,Shield,"2,685","2,796","8,857","235,083"
Tambora,Confirmed Eruption,1967 Jul 2,0,NE part of caldera floor,Historical Observations,Unknown,-8.25,118,2850 m,Indonesia,Stratovolcano,"4,156","11,331","89,006","1,036,033"
Klyuchevskoy,Confirmed Eruption,1967 Jul 2,1,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1967 Jul 1,0,, ,[ 1967 Jul 1 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Macdonald,Confirmed Eruption,1967 May 29,0,,Hydrophonic,1967 May 29,-28.98,-140.25,-39 m,Undersea Features,Submarine,0,0,0,0
Izu-Oshima,Confirmed Eruption,1967 May 16,1,Mihara-yama,Historical Observations,1967 Aug 16 ± 15 days,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Asosan,Confirmed Eruption,1967 May 16,1,Naka-dake,Historical Observations,1969 Dec 16 ± 15 days,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Slamet,Confirmed Eruption,1967 May 7,2,,Historical Observations,1967 Jul 16 ± 15 days,-7.242,109.208,3428 m,Indonesia,Stratovolcano,856,"13,401","2,904,026","20,217,467"
Unnamed,Uncertain Eruption,1967 Apr 26,--,17.5 km NW of Iturup Island, ,[ Unknown ],45.022,147.019,-195 m,Japan - administered by Russia,Submarine,0,0,693,"5,920"
Nyamulagira,Confirmed Eruption,1967 Apr 23,2,North flank (Gakararanga),Historical Observations,1967 May 9,-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Fuego,Confirmed Eruption,1967 Apr 22,2,,Historical Observations,1967 Apr 24,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Marapi,Confirmed Eruption,1967 Apr 16,1,"Crater C, Bungsu Crater",Historical Observations,1967 Jul 16 ± 15 days,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Farallon de Pajaros,Confirmed Eruption,1967 Mar 27,0,SW of Uracas (Makhahnas seamount),Hydrophonic,1967 Apr 10,20.546,144.893,337 m,United States,Stratovolcano,0,0,0,0
Tolbachik,Confirmed Eruption,1967 Mar 16,2,,Historical Observations,1967 May 16 ± 15 days,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Kelud,Confirmed Eruption,1967 Feb 18,1,,Historical Observations,1967 Feb 18,-7.935,112.314,1730 m,Indonesia,Stratovolcano,279,"50,901","2,087,876","24,999,627"
Planchon-Peteroa,Uncertain Eruption,1967 Feb 16,1,Peteroa (1889-94 crater), ,[ Unknown ],-35.223,-70.568,3977 m,Chile,Stratovolcano(es),6,48,"1,345","634,959"
Shishaldin,Confirmed Eruption,1967 Jan 28,2,,Historical Observations,Unknown,54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Lopevi,Confirmed Eruption,1967 Jan 27,3,Summit and NW flank,Historical Observations,1969 Mar 31,-16.507,168.346,1413 m,Vanuatu,Stratovolcano,690,793,"7,942","50,310"
Ulawun,Confirmed Eruption,1967 Jan 22,2,,Historical Observations,1967 Dec 28,-5.05,151.33,2334 m,Papua New Guinea,Stratovolcano,30,"1,801","10,577","61,018"
Langila,Confirmed Eruption,1967 Jan 19,2,"Crater 2, Crater 3",Historical Observations,1968 Jun 16 ± 15 days,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Ebeko,Confirmed Eruption,1967 Jan 16,1,Northern crater,Historical Observations,1967 Apr 16 (?) ± 15 days,50.686,156.014,1103 m,Russia,Stratovolcano,0,267,"1,076","3,098"
Merapi,Confirmed Eruption,1967 Jan 12,2,Upper Batang breach (2600 m),Historical Observations,1970 Jul 2 (?) ± 182 days,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
San Miguel,Confirmed Eruption,1967 Jan 5,2,,Historical Observations,Unknown,13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Poas,Confirmed Eruption,1967 Jan 1,1,,Historical Observations,Unknown,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
